iteration_normalized,iteration,loss,rel_l2_error
0,0,0.17,0.95
0.0090555103,100,0.017,0.28
0.0181110206,200,0.0048,0.067
0.0271665308,300,0.0025,0.061
0.0362220411,400,0.00082,0.037
0.0452775514,500,0.00078,0.043
0.0543330617,600,0.0006,0.042
0.0633885719,700,0.00063,0.026
0.0724440822,800,0.00045,0.022
0.0814995925,900,0.00045,0.027
0.0905551028,1000,0.00036,0.039
0.0996106131,1100,0.00021,0.019
0.1086661233,1200,0.00022,0.017
0.1177216336,1300,0.00029,0.015
0.1267771439,1400,0.00019,0.031
0.1358326542,1500,0.00022,0.013
0.1448881644,1600,0.00017,0.015
0.1539436747,1700,0.0002,0.013
0.162999185,1800,0.00022,0.0091
0.1720546953,1900,0.00012,0.01
0.1811102056,2000,0.00026,0.014
0.1901657158,2100,0.00014,0.0076
0.1992212261,2200,0.00018,0.0096
0.2082767364,2300,9.3e-05,0.0055
0.2173322467,2400,0.00024,0.019
0.226387757,2500,7.2e-05,0.0061
0.2354432672,2600,5e-05,0.0065
0.2444987775,2700,9.9e-05,0.0091
0.2535542878,2800,5.4e-05,0.0057
0.2626097981,2900,8.1e-05,0.0084
0.2716653083,3000,6.4e-05,0.0065
0.2807208186,3100,7.5e-05,0.014
0.2897763289,3200,0.00017,0.018
0.2988318392,3300,5.5e-05,0.01
0.3078873495,3400,0.00015,0.0035
0.3169428597,3500,0.00011,0.0059
0.32599837,3600,6.5e-05,0.0041
0.3350538803,3700,7.4e-05,0.013
0.3441093906,3800,6.2e-05,0.006
0.3531649008,3900,0.00011,0.013
0.3622204111,4000,6e-05,0.011
0.3712759214,4100,4.7e-05,0.011
0.3803314317,4200,6.6e-05,0.0049
0.389386942,4300,4.1e-05,0.0064
0.3984424522,4400,0.0001,0.015
0.4074979625,4500,7.7e-05,0.0082
0.4165534728,4600,6.6e-05,0.0064
0.4256089831,4700,4.4e-05,0.0073
0.4346644933,4800,2.6e-05,0.011
0.4437200036,4900,5.1e-05,0.014
0.4527755139,5000,3.8e-05,0.019
0.4618310242,5100,8e-05,0.021
0.4708865345,5200,2.8e-05,0.0059
0.4799420447,5300,8.6e-05,0.008
0.488997555,5400,5.4e-05,0.0072
0.4980530653,5500,3.4e-05,0.011
0.5071085756,5600,4.1e-05,0.011
0.5161640858,5700,6.5e-05,0.0081
0.5252195961,5800,6.5e-05,0.014
0.5342751064,5900,4e-05,0.016
0.5433306167,6000,3.1e-05,0.0056
0.552386127,6100,2.7e-05,0.012
0.5614416372,6200,4.8e-05,0.0048
0.5704971475,6300,0.0001,0.0071
0.5795526578,6400,5.5e-05,0.018
0.5886081681,6500,0.00044,0.12
0.5976636783,6600,6e-05,0.0051
0.6067191886,6700,6.4e-05,0.011
0.6157746989,6800,4.1e-05,0.002
0.6248302092,6900,5.8e-05,0.0039
0.6338857195,7000,4.1e-05,0.004
0.6429412297,7100,7.1e-05,0.0045
0.65199674,7200,9.1e-05,0.025
0.6610522503,7300,6.8e-05,0.01
0.6701077606,7400,7.2e-05,0.018
0.6791632709,7500,3.4e-05,0.0029
0.6882187811,7600,3.2e-05,0.0037
0.6972742914,7700,2.6e-05,0.0066
0.7063298017,7800,2e-05,0.0087
0.715385312,7900,3.7e-05,0.016
0.7244408222,8000,4e-05,0.0071
0.7334963325,8100,4.5e-05,0.0088
0.7425518428,8200,5.1e-05,0.009
0.7516073531,8300,2.4e-05,0.0023
0.7606628634,8400,3.3e-05,0.0038
0.7697183736,8500,4.3e-05,0.0057
0.7787738839,8600,2.7e-05,0.0056
0.7878293942,8700,4e-05,0.0028
0.7968849045,8800,4.1e-05,0.0054
0.8059404147,8900,4.6e-05,0.015
0.814995925,9000,3.5e-05,0.0077
0.8240514353,9100,3.9e-05,0.0059
0.8331069456,9200,3.1e-05,0.0087
0.8421624559,9300,3e-05,0.003
0.8512179661,9400,4.5e-05,0.016
0.8602734764,9500,5.5e-05,0.0042
0.8693289867,9600,3.3e-05,0.0025
0.878384497,9700,4.1e-05,0.0053
0.8874400072,9800,2.5e-05,0.0079
0.8964955175,9900,4.2e-05,0.011
0.9056415829,10001,3.834325e-05,0.002923438
0.9146065381,10100,2.334043e-05,0.001387922
0.9236620484,10200,1.154521e-05,0.001218323
0.9327175586,10300,7.278259e-06,0.0008171274
0.9417730689,10400,5.112324e-06,0.0007397387
0.9508285792,10500,3.740248e-06,0.0005215089
0.9598840895,10600,3.300632e-06,0.0005877355
0.9689395997,10700,2.786465e-06,0.0005250864
0.97799511,10800,2.125661e-06,0.0003969299
0.9870506203,10900,1.816911e-06,0.0003763075
0.9961061306,11000,1.552301e-06,0.0003428485
1,11043,1.552301e-06,0.0003029
