problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-03_16-36-02-382107,checkpoints\diffusion_exact\2026-03-03_16-36-02-382107\output.log,1043,0.0003428485,0.0003428485,11000,20
