iteration,loss,rel_l2_error
0.0,0.00033,0.86
100.0,0.00045,0.97
200.0,0.0014,0.54
300.0,0.0013,0.42
400.0,0.0013,0.39
500.0,0.001,0.37
600.0,0.0011,0.35
700.0,0.0011,0.36
800.0,0.00095,0.35
900.0,0.00086,0.35
1000.0,0.00064,0.34
1100.0,0.00052,0.34
1200.0,0.0006,0.35
1300.0,0.00064,0.33
1400.0,0.00072,0.34
1500.0,0.00068,0.33
1600.0,0.00074,0.33
1700.0,0.00067,0.33
1800.0,0.00071,0.31
1900.0,0.00078,0.3
2000.0,0.0012,0.3
2100.0,0.00046,0.26
2200.0,0.00079,0.23
2300.0,0.00054,0.19
2400.0,0.00049,0.19
2500.0,0.00056,0.16
2600.0,0.00058,0.15
2700.0,0.00042,0.14
2800.0,0.00047,0.11
2900.0,0.00041,0.13
3000.0,0.00042,0.1
3100.0,0.00036,0.1
3200.0,0.0003,0.092
3300.0,0.00027,0.083
3400.0,0.00015,0.075
3500.0,0.0002,0.064
3600.0,0.00013,0.061
3700.0,9.9e-05,0.051
3800.0,0.00011,0.043
3900.0,5.5e-05,0.034
4000.0,0.0001,0.028
4100.0,7.9e-05,0.029
4200.0,7.6e-05,0.031
4300.0,5.7e-05,0.032
4400.0,3e-05,0.022
4500.0,3.3e-05,0.028
4600.0,3.5e-05,0.019
4700.0,3.9e-05,0.019
4800.0,3.4e-05,0.023
4900.0,5.6e-05,0.018
5000.0,3.4e-05,0.017
5100.0,2.2e-05,0.015
5200.0,2.7e-05,0.028
5300.0,2e-05,0.013
5400.0,1.3e-05,0.014
5500.0,1.6e-05,0.015
5600.0,2.7e-05,0.016
5700.0,2e-05,0.014
5800.0,1.5e-05,0.013
5900.0,8.6e-06,0.015
6000.0,2.1e-05,0.011
6100.0,1.1e-05,0.0082
6200.0,8.5e-06,0.012
6300.0,1.9e-05,0.0094
6400.0,1.4e-05,0.017
6500.0,1.7e-05,0.0081
6600.0,1.1e-05,0.01
6700.0,6.7e-06,0.02
6800.0,8.8e-06,0.015
6900.0,9.2e-06,0.012
7000.0,8.3e-06,0.0099
7100.0,8e-06,0.012
7200.0,1.1e-05,0.01
7300.0,1.8e-05,0.024
7400.0,8.7e-06,0.013
7500.0,6.5e-06,0.024
7600.0,7.7e-06,0.0081
7700.0,6.5e-06,0.0085
7800.0,6.5e-06,0.011
7900.0,4.8e-06,0.011
8000.0,3.8e-06,0.0095
8100.0,3.5e-06,0.0087
8200.0,5.8e-06,0.013
8300.0,2.9e-06,0.0086
8400.0,3.6e-06,0.0065
8500.0,5.9e-06,0.016
8600.0,8.3e-06,0.019
8700.0,5.1e-06,0.0086
8800.0,2.1e-06,0.016
8900.0,1e-05,0.019
9000.0,3.4e-06,0.025
9100.0,8.9e-06,0.024
9200.0,3.9e-06,0.014
9300.0,2.1e-06,0.01
9400.0,2.1e-06,0.0058
9500.0,3e-06,0.011
9600.0,2.9e-06,0.011
9700.0,3.5e-06,0.0074
9800.0,1.1e-05,0.0074
9900.0,1.2e-06,0.005
10001.0,2.5493e-06,0.0040192
10100.0,1.220377e-06,0.002336784
10200.0,5.246774e-07,0.00193108
10300.0,2.85873e-07,0.001503768
10400.0,1.490129e-07,0.001108726
10500.0,1.086785e-07,0.0006454837
10599.0,1.086785e-07,0.0005438
