iteration_normalized,iteration,loss,rel_l2_error
0,0,6.2e-05,1.1
0.0090653613,100,0.00091,0.45
0.0181307225,200,0.0016,0.41
0.0271960838,300,0.002,0.39
0.036261445,400,0.0016,0.35
0.0453268063,500,0.0013,0.36
0.0543921675,600,0.001,0.34
0.0634575288,700,0.00077,0.33
0.07252289,800,0.00055,0.32
0.0815882513,900,0.00046,0.29
0.0906536125,1000,0.00023,0.27
0.0997189738,1100,0.00039,0.24
0.1087843351,1200,0.00047,0.21
0.1178496963,1300,0.00039,0.17
0.1269150576,1400,0.00043,0.17
0.1359804188,1500,0.00051,0.14
0.1450457801,1600,0.00053,0.11
0.1541111413,1700,0.0003,0.12
0.1631765026,1800,0.00032,0.088
0.1722418638,1900,0.00024,0.095
0.1813072251,2000,0.00027,0.084
0.1903725863,2100,0.00017,0.083
0.1994379476,2200,0.00022,0.086
0.2085033089,2300,0.00011,0.056
0.2175686701,2400,0.00016,0.061
0.2266340314,2500,0.00012,0.04
0.2356993926,2600,0.00011,0.04
0.2447647539,2700,8.4e-05,0.037
0.2538301151,2800,6.5e-05,0.035
0.2628954764,2900,0.00011,0.028
0.2719608376,3000,8.4e-05,0.041
0.2810261989,3100,5.2e-05,0.036
0.2900915601,3200,3.8e-05,0.034
0.2991569214,3300,5.8e-05,0.028
0.3082222827,3400,4.3e-05,0.028
0.3172876439,3500,4.4e-05,0.025
0.3263530052,3600,5.2e-05,0.026
0.3354183664,3700,4.6e-05,0.027
0.3444837277,3800,3.1e-05,0.029
0.3535490889,3900,4.9e-05,0.026
0.3626144502,4000,3e-05,0.023
0.3716798114,4100,2.1e-05,0.02
0.3807451727,4200,2.5e-05,0.032
0.3898105339,4300,2e-05,0.023
0.3988758952,4400,3.4e-05,0.023
0.4079412565,4500,1.7e-05,0.027
0.4170066177,4600,2.2e-05,0.017
0.426071979,4700,1.1e-05,0.018
0.4351373402,4800,2.6e-05,0.017
0.4442027015,4900,1.3e-05,0.019
0.4532680627,5000,1.4e-05,0.015
0.462333424,5100,1.9e-05,0.022
0.4713987852,5200,1e-05,0.016
0.4804641465,5300,1.5e-05,0.016
0.4895295078,5400,8.6e-06,0.016
0.498594869,5500,1.3e-05,0.019
0.5076602303,5600,7.7e-06,0.013
0.5167255915,5700,1.2e-05,0.013
0.5257909528,5800,1.6e-05,0.016
0.534856314,5900,6.4e-06,0.011
0.5439216753,6000,1.1e-05,0.017
0.5529870365,6100,7.6e-06,0.017
0.5620523978,6200,6.9e-06,0.0086
0.571117759,6300,9.6e-06,0.01
0.5801831203,6400,1.3e-05,0.013
0.5892484816,6500,1e-05,0.018
0.5983138428,6600,8.1e-06,0.012
0.6073792041,6700,5.7e-06,0.0099
0.6164445653,6800,7.3e-06,0.011
0.6255099266,6900,8.7e-06,0.013
0.6345752878,7000,1.2e-05,0.014
0.6436406491,7100,5.1e-06,0.0094
0.6527060103,7200,5.7e-06,0.024
0.6617713716,7300,9.4e-06,0.014
0.6708367328,7400,6e-06,0.011
0.6799020941,7500,5.9e-06,0.013
0.6889674554,7600,6.4e-06,0.01
0.6980328166,7700,4.5e-06,0.015
0.7070981779,7800,5.9e-06,0.011
0.7161635391,7900,6.3e-06,0.024
0.7252289004,8000,6.8e-06,0.013
0.7342942616,8100,3.2e-06,0.012
0.7433596229,8200,5e-06,0.0081
0.7524249841,8300,6.1e-06,0.0062
0.7614903454,8400,6.4e-06,0.017
0.7705557066,8500,3.8e-06,0.0087
0.7796210679,8600,1e-05,0.0085
0.7886864292,8700,6.8e-06,0.012
0.7977517904,8800,6.4e-06,0.013
0.8068171517,8900,3.9e-06,0.0079
0.8158825129,9000,5.1e-06,0.014
0.8249478742,9100,3.6e-06,0.0075
0.8340132354,9200,4e-06,0.0086
0.8430785967,9300,2.5e-06,0.0081
0.8521439579,9400,2.8e-06,0.008
0.8612093192,9500,3.2e-06,0.0069
0.8702746804,9600,3.9e-06,0.014
0.8793400417,9700,4.6e-06,0.0059
0.888405403,9800,5.2e-06,0.0068
0.8974707642,9900,4e-06,0.0096
0.9066267791,10001,4.33828e-06,0.006831753
0.9156014867,10100,2.034108e-06,0.0030693
0.924666848,10200,1.082263e-06,0.001638019
0.9337322092,10300,6.064606e-07,0.0009079835
0.9427975705,10400,3.243128e-07,0.001017577
0.9518629317,10500,2.306793e-07,0.0009817806
0.960928293,10600,1.60732e-07,0.0007925534
0.9699936542,10700,1.038401e-07,0.0005933161
0.9790590155,10800,7.955418e-08,0.0004777476
0.9881243768,10900,6.487135e-08,0.0005446375
0.997189738,11000,4.674728e-08,0.0004204218
1,11031,4.674728e-08,0.00035299999999999996
