iteration,loss,rel_l2_error
0.0,0.003,1.0
100.0,0.0014,0.4
200.0,0.0014,0.37
300.0,0.0009,0.35
400.0,0.00065,0.34
500.0,0.00082,0.31
600.0,0.00071,0.3
700.0,0.00068,0.32
800.0,0.00047,0.29
900.0,0.00041,0.27
1000.0,0.00033,0.24
1100.0,0.00035,0.18
1200.0,0.00025,0.19
1300.0,0.00023,0.14
1400.0,0.00031,0.11
1500.0,0.00015,0.099
1600.0,8.6e-05,0.092
1700.0,7.5e-05,0.059
1800.0,7.4e-05,0.038
1900.0,7.3e-05,0.035
2000.0,4.7e-05,0.038
2100.0,3.9e-05,0.02
2200.0,3e-05,0.025
2300.0,3e-05,0.024
2400.0,1.9e-05,0.025
2500.0,1.8e-05,0.019
2600.0,1.7e-05,0.018
2700.0,1.8e-05,0.016
2800.0,1.1e-05,0.025
2900.0,1.8e-05,0.012
3000.0,1.2e-05,0.013
3100.0,2.1e-05,0.016
3200.0,9.2e-06,0.013
3300.0,1e-05,0.016
3400.0,1.1e-05,0.018
3500.0,1.1e-05,0.011
3600.0,1.1e-05,0.011
3700.0,9.1e-06,0.013
3800.0,1.2e-05,0.015
3900.0,1.2e-05,0.013
4000.0,7.9e-06,0.013
4100.0,6e-06,0.012
4200.0,3.3e-06,0.021
4300.0,6.2e-06,0.012
4400.0,1.3e-05,0.021
4500.0,6.9e-06,0.015
4600.0,5e-06,0.012
4700.0,5.4e-06,0.014
4800.0,2.8e-06,0.013
4900.0,4.3e-06,0.0097
5000.0,2.4e-05,0.013
5100.0,3.9e-06,0.0092
5200.0,3.2e-06,0.013
5300.0,8.8e-06,0.012
5400.0,6.5e-06,0.013
5500.0,7.5e-06,0.018
5600.0,3.8e-06,0.011
5700.0,3.5e-06,0.013
5800.0,4.2e-06,0.012
5900.0,2.2e-06,0.0084
6000.0,4e-06,0.016
6100.0,2e-06,0.0084
6200.0,2.1e-06,0.012
6300.0,1.7e-06,0.0073
6400.0,2.1e-06,0.0095
6500.0,3.5e-06,0.011
6600.0,2e-06,0.009
6700.0,2.3e-06,0.0095
6800.0,5.1e-06,0.017
6900.0,4e-06,0.024
7000.0,3.6e-06,0.0078
7100.0,4.6e-06,0.014
7200.0,4.2e-06,0.0097
7300.0,2.4e-06,0.0057
7400.0,2.8e-06,0.014
7500.0,1.1e-06,0.0076
7600.0,1.7e-06,0.0031
7700.0,2.2e-06,0.0059
7800.0,1.8e-06,0.0067
7900.0,1.7e-06,0.015
8000.0,2.2e-06,0.0094
8100.0,1.1e-06,0.0069
8200.0,3.9e-06,0.0058
8300.0,1.2e-06,0.0087
8400.0,2.1e-05,0.028
8500.0,6.5e-06,0.015
8600.0,1.5e-06,0.0056
8700.0,1.1e-06,0.0059
8800.0,8.5e-07,0.0059
8900.0,1.1e-06,0.0082
9000.0,9.2e-07,0.0037
9100.0,1.6e-06,0.0098
9200.0,1.9e-06,0.0093
9300.0,4.3e-06,0.0076
9400.0,8.7e-07,0.01
9500.0,1.1e-06,0.007
9600.0,1.1e-06,0.0059
9700.0,1.2e-06,0.01
9800.0,1.2e-06,0.0066
9900.0,1.7e-06,0.011
10001.0,2.397506e-06,0.005859715
10100.0,6.602092e-07,0.001566593
10200.0,4.252294e-07,0.001116905
10300.0,2.050924e-07,0.0008628925
10400.0,1.094148e-07,0.0007757479
10480.0,1.094148e-07,0.0006117000000000001
