iteration,loss,rel_l2_error
0.0,0.00041,1.0
100.0,0.045,0.33
200.0,0.017,0.071
300.0,0.0084,0.035
400.0,0.0036,0.029
500.0,0.0022,0.026
600.0,0.0015,0.019
700.0,0.0012,0.014
800.0,0.00094,0.014
900.0,0.00039,0.011
1000.0,0.00065,0.011
1100.0,0.00048,0.011
1200.0,0.00034,0.013
1300.0,0.00032,0.0088
1400.0,0.00032,0.0092
1500.0,0.00029,0.0092
1600.0,0.00014,0.01
1700.0,0.00017,0.0077
1800.0,0.00013,0.0077
1900.0,9.3e-05,0.011
2000.0,0.00011,0.0064
2100.0,0.0001,0.011
2200.0,8.2e-05,0.0072
2300.0,0.00011,0.0073
2400.0,0.0001,0.0058
2500.0,6.7e-05,0.0068
2600.0,4.4e-05,0.0067
2700.0,6.5e-05,0.0062
2800.0,4.1e-05,0.0078
2900.0,5.7e-05,0.0068
3000.0,7.7e-05,0.0049
3100.0,7e-05,0.0053
3200.0,3.4e-05,0.0083
3300.0,3.6e-05,0.0058
3400.0,3.7e-05,0.0066
3500.0,5.2e-05,0.0064
3600.0,6.3e-05,0.0041
3700.0,5.5e-05,0.0085
3800.0,2.7e-05,0.0099
3900.0,4.7e-05,0.0062
4000.0,4.8e-05,0.005
4100.0,2.2e-05,0.0034
4200.0,4.8e-05,0.0046
4300.0,5.1e-05,0.0024
4400.0,5.5e-05,0.0046
4500.0,4.5e-05,0.004
4600.0,3.5e-05,0.0026
4700.0,2.4e-05,0.0044
4800.0,6.1e-05,0.0055
4900.0,3.2e-05,0.0093
5000.0,3.9e-05,0.0058
5100.0,2.6e-05,0.0037
5200.0,5.1e-05,0.0058
5300.0,1.7e-05,0.0038
5400.0,2.2e-05,0.0042
5500.0,3e-05,0.0031
5600.0,4.7e-05,0.0055
5700.0,3e-05,0.0029
5800.0,1.2e-05,0.0025
5900.0,3e-05,0.0039
6000.0,3.2e-05,0.0063
6100.0,2.8e-05,0.0059
6200.0,2.3e-05,0.0038
6300.0,1.6e-05,0.0021
6400.0,2.1e-05,0.0073
6500.0,2e-05,0.0042
6600.0,4.2e-05,0.0032
6700.0,2.9e-05,0.0037
6800.0,2e-05,0.0029
6900.0,2.4e-05,0.0065
7000.0,2.6e-05,0.0048
7100.0,2.3e-05,0.0041
7200.0,2.6e-05,0.002
7300.0,1.1e-05,0.0048
7400.0,1.9e-05,0.0067
7500.0,1.5e-05,0.0023
7600.0,2.1e-05,0.0089
7700.0,2.3e-05,0.0053
7800.0,1.9e-05,0.003
7900.0,2.7e-05,0.0033
8000.0,3.3e-05,0.0042
8100.0,2.2e-05,0.0025
8200.0,2.2e-05,0.0075
8300.0,1.1e-05,0.0057
8400.0,2.3e-05,0.0055
8500.0,8.4e-06,0.0027
8600.0,1.1e-05,0.0068
8700.0,2.3e-05,0.0037
8800.0,1.4e-05,0.0066
8900.0,1.4e-05,0.0059
9000.0,1.3e-05,0.0047
9100.0,1.9e-05,0.0039
9200.0,1.7e-05,0.0078
9300.0,2e-05,0.0087
9400.0,2.2e-05,0.004
9500.0,2e-05,0.0028
9600.0,1.5e-05,0.004
9700.0,1.3e-05,0.0078
9800.0,9.9e-06,0.0021
9900.0,2.1e-05,0.0072
10001.0,1.6285e-05,0.001853648
10100.0,6.220662e-06,0.0006164403
10200.0,2.815585e-06,0.0005290522
10300.0,1.29075e-06,0.0002689069
10400.0,7.410582e-07,0.0002112613
10429.0,7.410582e-07,0.0002063
