iteration,loss,rel_l2_error
0.0,0.02,1.3
100.0,0.0082,0.71
200.0,0.0035,0.6
300.0,0.0058,0.55
400.0,0.0045,0.48
500.0,0.0033,0.44
600.0,0.0026,0.42
700.0,0.0043,0.38
800.0,0.0028,0.41
900.0,0.0048,0.35
1000.0,0.0069,0.35
1100.0,0.003,0.33
1200.0,0.0032,0.32
1300.0,0.0051,0.31
1400.0,0.0035,0.32
1500.0,0.0024,0.32
1600.0,0.0034,0.31
1700.0,0.0036,0.3
1800.0,0.0045,0.31
1900.0,0.0032,0.3
2000.0,0.0043,0.3
2100.0,0.007,0.31
2200.0,0.0032,0.29
2300.0,0.0059,0.29
2400.0,0.0041,0.28
2500.0,0.0039,0.27
2600.0,0.0038,0.27
2700.0,0.0026,0.27
2800.0,0.0027,0.25
2900.0,0.0025,0.24
3000.0,0.0021,0.23
3100.0,0.0021,0.23
3200.0,0.0025,0.22
3300.0,0.0015,0.21
3400.0,0.0017,0.2
3500.0,0.0017,0.21
3600.0,0.0021,0.2
3700.0,0.0014,0.18
3800.0,0.0021,0.18
3900.0,0.0016,0.18
4000.0,0.0015,0.17
4100.0,0.0018,0.18
4200.0,0.0017,0.17
4300.0,0.0021,0.18
4400.0,0.0017,0.17
4500.0,0.0017,0.16
4600.0,0.0019,0.16
4700.0,0.0014,0.16
4800.0,0.0015,0.14
4900.0,0.0013,0.16
5000.0,0.002,0.16
5100.0,0.00072,0.16
5200.0,0.0011,0.15
5300.0,0.001,0.15
5400.0,0.00098,0.14
5500.0,0.0011,0.15
5600.0,0.00099,0.14
5700.0,0.001,0.13
5800.0,0.00068,0.14
5900.0,0.00084,0.13
6000.0,0.0004,0.14
6100.0,0.0011,0.14
6200.0,0.001,0.14
6300.0,0.0013,0.14
6400.0,0.0012,0.15
6500.0,0.0013,0.13
6600.0,0.00081,0.14
6700.0,0.00074,0.12
6800.0,0.00084,0.12
6900.0,0.00062,0.12
7000.0,0.00048,0.13
7100.0,0.00053,0.12
7200.0,0.00089,0.12
7300.0,0.00056,0.13
7400.0,0.00064,0.12
7500.0,0.0005,0.11
7600.0,0.00048,0.11
7700.0,0.00067,0.12
7800.0,0.00045,0.11
7900.0,0.00055,0.11
8000.0,0.00045,0.11
8100.0,0.00046,0.12
8200.0,0.00049,0.11
8300.0,0.00082,0.1
8400.0,0.00053,0.12
8500.0,0.00099,0.11
8600.0,0.00063,0.11
8700.0,0.00041,0.1
8800.0,0.00063,0.11
8900.0,0.00063,0.12
9000.0,0.00081,0.1
9100.0,0.00055,0.12
9200.0,0.00037,0.11
9300.0,0.0004,0.096
9400.0,0.00037,0.097
9500.0,0.00059,0.099
9600.0,0.00038,0.099
9700.0,0.00032,0.088
9800.0,0.00048,0.091
9900.0,0.00019,0.11
10001.0,0.001021284,0.09574259
10100.0,0.0004001455,0.06573125
10200.0,0.0002206056,0.05396106
10300.0,0.0001385447,0.04921246
10400.0,9.988534e-05,0.04349045
10500.0,7.78583e-05,0.03935597
10600.0,6.458579e-05,0.03778259
10700.0,5.216389e-05,0.0390047
10800.0,4.454518e-05,0.04021322
10900.0,3.846011e-05,0.03882433
11000.0,3.348886e-05,0.03676023
11100.0,2.96025e-05,0.0360906
11200.0,2.701023e-05,0.03557994
11300.0,2.459997e-05,0.03345344
11400.0,2.243084e-05,0.03470945
11500.0,2.086503e-05,0.03116583
11600.0,1.939692e-05,0.03193026
11700.0,1.81825e-05,0.02924443
11800.0,1.722506e-05,0.02777728
11900.0,1.631825e-05,0.02798052
12000.0,1.560265e-05,0.02745743
12100.0,1.441253e-05,0.0260761
12200.0,1.351423e-05,0.0259544
12300.0,1.280356e-05,0.02493389
12400.0,1.190483e-05,0.02496007
12500.0,1.114764e-05,0.02305606
12600.0,1.053186e-05,0.0211045
12700.0,9.937241e-06,0.02096544
12800.0,9.395619e-06,0.02029947
12900.0,8.989645e-06,0.02020994
13000.0,8.557359e-06,0.01905399
13100.0,8.174045e-06,0.01970794
13200.0,7.777607e-06,0.01929781
13300.0,7.350293e-06,0.01905671
13400.0,6.995512e-06,0.01888963
13500.0,6.678399e-06,0.0181701
13600.0,6.421879e-06,0.01749565
13700.0,6.177448e-06,0.01723266
13800.0,5.874251e-06,0.01739217
13900.0,5.609666e-06,0.01739762
14000.0,5.341763e-06,0.01655344
14100.0,5.165209e-06,0.01762082
14200.0,4.942282e-06,0.01672031
14300.0,4.742429e-06,0.0163397
14400.0,4.605266e-06,0.01614121
14500.0,4.431304e-06,0.01619276
14600.0,4.27253e-06,0.01569876
14700.0,4.141508e-06,0.01563857
14800.0,3.999674e-06,0.0161412
14900.0,3.898644e-06,0.01630926
15000.0,3.805925e-06,0.0152684
15100.0,3.699136e-06,0.01499032
15200.0,3.59441e-06,0.01603136
15300.0,3.478618e-06,0.01497253
15400.0,3.405481e-06,0.01568752
15500.0,3.315377e-06,0.01562874
15574.0,3.315377e-06,0.0146
