iteration,loss,rel_l2_error
0.0,0.00011,1.2
100.0,0.00029,0.96
200.0,0.0019,0.41
300.0,0.0017,0.38
400.0,0.0011,0.34
500.0,0.00085,0.31
600.0,0.00092,0.3
700.0,0.00053,0.28
800.0,0.00062,0.25
900.0,0.00036,0.23
1000.0,0.00028,0.21
1100.0,0.00027,0.19
1200.0,0.00037,0.16
1300.0,0.00027,0.15
1400.0,0.00032,0.14
1500.0,0.00027,0.12
1600.0,0.00027,0.11
1700.0,0.00029,0.09
1800.0,0.00024,0.077
1900.0,0.00016,0.069
2000.0,0.00019,0.064
2100.0,0.00016,0.054
2200.0,0.00013,0.055
2300.0,0.00011,0.034
2400.0,8e-05,0.034
2500.0,5.7e-05,0.029
2600.0,6.8e-05,0.023
2700.0,0.00013,0.029
2800.0,9.5e-05,0.028
2900.0,6.1e-05,0.023
3000.0,3e-05,0.023
3100.0,3.7e-05,0.024
3200.0,3.7e-05,0.016
3300.0,2.5e-05,0.021
3400.0,2.4e-05,0.018
3500.0,2.2e-05,0.022
3600.0,2.1e-05,0.015
3700.0,1.4e-05,0.018
3800.0,1.1e-05,0.023
3900.0,2.2e-05,0.015
4000.0,2.7e-05,0.018
4100.0,2.6e-05,0.013
4200.0,2.4e-05,0.011
4300.0,2.6e-05,0.02
4400.0,1.7e-05,0.017
4500.0,1.9e-05,0.011
4600.0,2.1e-05,0.017
4700.0,8.1e-06,0.016
4800.0,1.2e-05,0.014
4900.0,1.8e-05,0.015
5000.0,8.7e-06,0.015
5100.0,1.6e-05,0.011
5200.0,2.3e-05,0.015
5300.0,6.4e-06,0.015
5400.0,8e-06,0.0091
5500.0,3.2e-05,0.017
5600.0,1.1e-05,0.0093
5700.0,1.2e-05,0.013
5800.0,9.1e-06,0.0081
5900.0,8.3e-06,0.013
6000.0,5.3e-06,0.01
6100.0,5.5e-06,0.013
6200.0,6.8e-06,0.01
6300.0,5.7e-06,0.0078
6400.0,8.9e-06,0.013
6500.0,6.8e-06,0.01
6600.0,3.7e-06,0.0098
6700.0,1e-05,0.022
6800.0,4.2e-06,0.0091
6900.0,4.3e-06,0.0091
7000.0,4e-06,0.011
7100.0,3.5e-06,0.011
7200.0,7.1e-06,0.012
7300.0,5.3e-06,0.0084
7400.0,5.1e-06,0.0085
7500.0,3.4e-06,0.0095
7600.0,5.5e-06,0.01
7700.0,2.4e-06,0.0083
7800.0,2.5e-06,0.0098
7900.0,7.2e-06,0.0081
8000.0,4.1e-06,0.011
8100.0,3.5e-06,0.014
8200.0,3.2e-06,0.0092
8300.0,3.5e-06,0.0068
8400.0,4.7e-06,0.011
8500.0,1.2e-05,0.014
8600.0,3.9e-06,0.017
8700.0,2e-06,0.0081
8800.0,1.4e-06,0.01
8900.0,2.9e-06,0.0078
9000.0,3.1e-06,0.0056
9100.0,3.8e-06,0.008
9200.0,2.1e-06,0.012
9300.0,2e-06,0.0086
9400.0,4.2e-06,0.0086
9500.0,2.1e-06,0.0064
9600.0,2.5e-06,0.0055
9700.0,6e-06,0.011
9800.0,3.6e-06,0.0073
9900.0,1e-05,0.011
10001.0,3.371488e-06,0.005961787
10100.0,1.874324e-06,0.003746875
10200.0,1.160886e-06,0.002113977
10300.0,6.051391e-07,0.001264326
10400.0,4.232444e-07,0.001273563
10500.0,3.354846e-07,0.00115077
10600.0,2.184516e-07,0.001212516
10700.0,1.8111e-07,0.001107762
10800.0,1.571276e-07,0.001089509
10900.0,1.365468e-07,0.000905333
11000.0,1.218922e-07,0.0008189882
11096.0,1.218922e-07,0.0007167
