t_norm,loss,rel_l2_error
0.0,0.042,1.2
0.009523809523809525,0.0024,0.41
0.01904761904761905,0.0014,0.4
0.02857142857142857,0.00087,0.39
0.0380952380952381,0.00097,0.38
0.047619047619047616,0.00088,0.36
0.05714285714285714,0.00086,0.33
0.06666666666666667,0.0007,0.31
0.0761904761904762,0.00044,0.28
0.08571428571428572,0.00054,0.26
0.09523809523809523,0.00034,0.25
0.10476190476190476,0.00021,0.2
0.11428571428571428,0.00022,0.17
0.12380952380952381,0.00022,0.17
0.13333333333333333,9.1e-05,0.12
0.14285714285714285,0.00012,0.074
0.1523809523809524,9.6e-05,0.076
0.1619047619047619,5.9e-05,0.053
0.17142857142857143,6.2e-05,0.048
0.18095238095238095,6e-05,0.039
0.19047619047619047,3.4e-05,0.032
0.2,2.7e-05,0.031
0.20952380952380953,4.8e-05,0.022
0.21904761904761905,6.2e-05,0.033
0.22857142857142856,3.6e-05,0.021
0.23809523809523808,3e-05,0.022
0.24761904761904763,2.3e-05,0.028
0.2571428571428571,2.2e-05,0.022
0.26666666666666666,2.7e-05,0.021
0.2761904761904762,1.7e-05,0.018
0.2857142857142857,1.6e-05,0.019
0.29523809523809524,1.4e-05,0.015
0.3047619047619048,1.8e-05,0.015
0.3142857142857143,1.7e-05,0.019
0.3238095238095238,8.8e-06,0.013
0.3333333333333333,1.5e-05,0.016
0.34285714285714286,2.4e-05,0.024
0.3523809523809524,2.3e-05,0.011
0.3619047619047619,8.5e-06,0.016
0.37142857142857144,2.9e-05,0.016
0.38095238095238093,1e-05,0.02
0.3904761904761905,1.8e-05,0.016
0.4,1.1e-05,0.015
0.4095238095238095,1.2e-05,0.012
0.41904761904761906,4.6e-06,0.012
0.42857142857142855,7.9e-06,0.012
0.4380952380952381,6.1e-06,0.01
0.44761904761904764,4.8e-06,0.011
0.45714285714285713,1e-05,0.014
0.4666666666666667,6.1e-06,0.012
0.47619047619047616,2e-05,0.021
0.4857142857142857,4.2e-06,0.013
0.49523809523809526,3.3e-06,0.0096
0.5047619047619047,3.7e-06,0.017
0.5142857142857142,3.7e-06,0.0086
0.5238095238095238,5.9e-06,0.011
0.5333333333333333,1.8e-05,0.014
0.5428571428571428,1e-05,0.02
0.5523809523809524,3.5e-06,0.0072
0.5619047619047619,1.3e-05,0.0071
0.5714285714285714,4.4e-06,0.0069
0.580952380952381,7.7e-06,0.009
0.5904761904761905,8.7e-06,0.0065
0.6,1.5e-05,0.025
0.6095238095238096,6.9e-06,0.0095
0.6190476190476191,4.8e-06,0.018
0.6285714285714286,7e-06,0.018
0.638095238095238,1.8e-05,0.02
0.6476190476190476,1.7e-05,0.037
0.6571428571428571,1.2e-05,0.012
0.6666666666666666,6.5e-06,0.013
0.6761904761904762,3.4e-06,0.0076
0.6857142857142857,6.1e-06,0.011
0.6952380952380952,6.2e-06,0.0088
0.7047619047619048,4.6e-06,0.0067
0.7142857142857143,2.5e-06,0.0078
0.7238095238095238,6.2e-06,0.007
0.7333333333333333,1.4e-05,0.017
0.7428571428571429,2.6e-06,0.0094
0.7523809523809524,5.9e-06,0.026
0.7619047619047619,9.6e-06,0.0074
0.7714285714285715,3.4e-06,0.011
0.780952380952381,1.4e-05,0.017
0.7904761904761904,2e-06,0.0062
0.8,3e-06,0.0074
0.8095238095238095,2.6e-06,0.018
0.819047619047619,2.2e-06,0.008
0.8285714285714286,1e-05,0.017
0.8380952380952381,3.2e-06,0.011
0.8476190476190476,3.2e-06,0.011
0.8571428571428571,7.4e-06,0.008
0.8666666666666667,1.9e-06,0.0076
0.8761904761904762,1.9e-06,0.0068
0.8857142857142857,2e-06,0.0055
0.8952380952380953,1.2e-05,0.012
0.9047619047619048,7e-06,0.015
0.9142857142857143,5.3e-06,0.0078
0.9238095238095239,6.9e-06,0.021
0.9333333333333333,3.6e-06,0.012
0.9428571428571428,1.3e-05,0.024
0.9523809523809523,2.420762e-06,
0.9524761904761905,1.744949e-06,0.004850152
0.9619047619047619,7.993268e-07,0.002778368
0.9714285714285714,4.512582e-07,0.001538839
0.9809523809523809,3.219209e-07,0.001307361
0.9904761904761905,1.517166e-07,0.0009325592
1.0,9.361014e-08,0.0008415155
