iteration,loss,rel_l2_error
0.0,0.00048,1.6
100.0,0.00036,0.98
200.0,0.00064,0.96
300.0,0.0014,0.47
400.0,0.0013,0.33
500.0,0.00061,0.29
600.0,0.00041,0.28
700.0,0.00054,0.25
800.0,0.0005,0.22
900.0,0.00025,0.17
1000.0,0.0005,0.15
1100.0,0.00023,0.11
1200.0,0.00025,0.096
1300.0,0.00025,0.091
1400.0,0.00027,0.075
1500.0,0.00012,0.057
1600.0,0.00017,0.045
1700.0,7e-05,0.047
1800.0,0.00012,0.031
1900.0,4.6e-05,0.033
2000.0,5.9e-05,0.036
2100.0,3.3e-05,0.028
2200.0,3.4e-05,0.022
2300.0,2.4e-05,0.017
2400.0,3.5e-05,0.021
2500.0,3.1e-05,0.017
2600.0,3.4e-05,0.024
2700.0,1.9e-05,0.015
2800.0,2.2e-05,0.018
2900.0,2.5e-05,0.017
3000.0,2.5e-05,0.012
3100.0,2.1e-05,0.011
3200.0,2.1e-05,0.013
3300.0,1.3e-05,0.015
3400.0,1.5e-05,0.022
3500.0,1.4e-05,0.012
3600.0,1.1e-05,0.011
3700.0,1.2e-05,0.012
3800.0,1e-05,0.01
3900.0,1.1e-05,0.0093
4000.0,8.8e-06,0.0085
4100.0,9.4e-06,0.012
4200.0,1.2e-05,0.0094
4300.0,1.1e-05,0.0097
4400.0,1e-05,0.015
4500.0,7.5e-06,0.011
4600.0,6e-06,0.0074
4700.0,8.4e-06,0.012
4800.0,1.2e-05,0.01
4900.0,5.8e-06,0.015
5000.0,7.9e-06,0.0096
5100.0,1.2e-05,0.0071
5200.0,4.3e-06,0.011
5300.0,9.7e-06,0.011
5400.0,4.8e-06,0.02
5500.0,9.1e-06,0.0074
5600.0,5.4e-06,0.0072
5700.0,3.3e-06,0.011
5800.0,6.6e-06,0.012
5900.0,3.5e-06,0.0059
6000.0,4.4e-06,0.013
6100.0,3.6e-06,0.01
6200.0,2.8e-06,0.0043
6300.0,4.4e-06,0.0075
6400.0,3.4e-06,0.006
6500.0,2.2e-06,0.0074
6600.0,3.7e-06,0.0073
6700.0,3.7e-06,0.0067
6800.0,2.1e-06,0.0065
6900.0,2.6e-06,0.0072
7000.0,3e-06,0.0069
7100.0,2e-06,0.009
7200.0,5.1e-06,0.012
7300.0,2.2e-06,0.0072
7400.0,2e-06,0.0078
7500.0,4.1e-06,0.012
7600.0,3.4e-06,0.0068
7700.0,3.1e-06,0.0068
7800.0,3.1e-06,0.0082
7900.0,6.7e-06,0.0089
8000.0,1.2e-06,0.0052
8100.0,2.2e-06,0.0047
8200.0,1.4e-06,0.0053
8300.0,1.5e-06,0.0049
8400.0,1.8e-06,0.0057
8500.0,1.5e-06,0.0087
8600.0,1.9e-06,0.006
8700.0,1.5e-06,0.0055
8800.0,2.5e-06,0.0067
8900.0,2.1e-06,0.0036
9000.0,1.3e-06,0.0062
9100.0,1.6e-06,0.0048
9200.0,1.3e-06,0.0078
9300.0,1.5e-06,0.0078
9400.0,3.2e-06,0.012
9500.0,1.8e-06,0.0048
9600.0,1e-06,0.0054
9700.0,1.4e-06,0.0059
9800.0,9.7e-07,0.006
9900.0,1.8e-06,0.0062
10001.0,2.267848e-06,0.004288448
10100.0,5.128033e-07,0.001651085
10200.0,2.863118e-07,0.000989456
10300.0,1.444589e-07,0.0008379344
10400.0,7.120429e-08,0.0005061209
10500.0,5.222875e-08,0.0004181607
10520.0,5.222875e-08,0.00035150000000000003
