iteration_normalized,iteration,loss,rel_l2_error
0,0,0.17,0.95
0.0094215187,100,0.017,0.28
0.0188430375,200,0.0048,0.067
0.0282645562,300,0.0025,0.061
0.037686075,400,0.00082,0.037
0.0471075937,500,0.00078,0.043
0.0565291125,600,0.0006,0.042
0.0659506312,700,0.00063,0.026
0.07537215,800,0.00045,0.022
0.0847936687,900,0.00045,0.027
0.0942151875,1000,0.00036,0.039
0.1036367062,1100,0.00021,0.019
0.113058225,1200,0.00022,0.017
0.1224797437,1300,0.00029,0.015
0.1319012625,1400,0.00019,0.031
0.1413227812,1500,0.00022,0.013
0.1507443,1600,0.00017,0.015
0.1601658187,1700,0.0002,0.013
0.1695873375,1800,0.00022,0.0091
0.1790088562,1900,0.00012,0.01
0.188430375,2000,0.00026,0.014
0.1978518937,2100,0.00025,0.012
0.2072734125,2200,0.0002,0.014
0.2166949312,2300,0.00012,0.0076
0.22611645,2400,0.00019,0.01
0.2355379687,2500,0.00019,0.013
0.2449594875,2600,0.00022,0.0078
0.2543810062,2700,6e-05,0.018
0.263802525,2800,0.00011,0.016
0.2732240437,2900,0.00015,0.0082
0.2826455625,3000,0.00012,0.026
0.2920670812,3100,7.5e-05,0.015
0.3014886,3200,6.4e-05,0.013
0.3109101187,3300,8.6e-05,0.014
0.3203316375,3400,0.0001,0.01
0.3297531562,3500,0.00016,0.016
0.339174675,3600,4.9e-05,0.0046
0.3485961937,3700,5e-05,0.0042
0.3580177125,3800,0.00012,0.01
0.3674392312,3900,9.2e-05,0.0083
0.37686075,4000,6.5e-05,0.0067
0.3862822687,4100,8e-05,0.016
0.3957037875,4200,0.00017,0.018
0.4051253062,4300,8e-05,0.0064
0.4145468249,4400,9.6e-05,0.0094
0.4239683437,4500,7.8e-05,0.007
0.4333898624,4600,8.6e-05,0.0094
0.4428113812,4700,7e-05,0.0063
0.4522328999,4800,5.9e-05,0.0054
0.4616544187,4900,0.00017,0.015
0.4710759374,5000,0.00012,0.0055
0.4804974562,5100,6.6e-05,0.0082
0.4899189749,5200,7.5e-05,0.0081
0.4993404937,5300,9.8e-05,0.016
0.5087620124,5400,3.5e-05,0.011
0.5181835312,5500,8.7e-05,0.011
0.5276050499,5600,0.00011,0.013
0.5370265687,5700,5.9e-05,0.0034
0.5464480874,5800,8e-05,0.011
0.5558696062,5900,8.1e-05,0.024
0.5652911249,6000,3.8e-05,0.016
0.5747126437,6100,6.9e-05,0.011
0.5841341624,6200,6.2e-05,0.011
0.5935556812,6300,8.7e-05,0.016
0.6029771999,6400,6e-05,0.014
0.6123987187,6500,4.5e-05,0.005
0.6218202374,6600,5.9e-05,0.012
0.6312417562,6700,5.5e-05,0.0066
0.6406632749,6800,5.5e-05,0.0032
0.6500847937,6900,5.4e-05,0.011
0.6595063124,7000,6.2e-05,0.011
0.6689278312,7100,9.3e-05,0.0025
0.6783493499,7200,7e-05,0.0037
0.6877708687,7300,5.7e-05,0.012
0.6971923874,7400,4.9e-05,0.011
0.7066139062,7500,5e-05,0.012
0.7160354249,7600,6.6e-05,0.0057
0.7254569437,7700,4.9e-05,0.005
0.7348784624,7800,6.5e-05,0.01
0.7442999812,7900,5e-05,0.0076
0.7537214999,8000,4.8e-05,0.0041
0.7631430187,8100,5.5e-05,0.0032
0.7725645374,8200,3.4e-05,0.0061
0.7819860562,8300,4.3e-05,0.0036
0.7914075749,8400,9.9e-05,0.023
0.8008290936,8500,3.7e-05,0.0069
0.8102506124,8600,6.8e-05,0.0063
0.8196721311,8700,6.7e-05,0.0086
0.8290936499,8800,4.2e-05,0.0026
0.8385151686,8900,5.7e-05,0.0065
0.8479366874,9000,8e-05,0.006
0.8573582061,9100,5e-05,0.008
0.8667797249,9200,5.2e-05,0.0021
0.8762012436,9300,6.5e-05,0.0068
0.8856227624,9400,4.3e-05,0.0059
0.8950442811,9500,5.8e-05,0.012
0.9044657999,9600,3.8e-05,0.0027
0.9138873186,9700,0.00018,0.0079
0.9233088374,9800,4.6e-05,0.013
0.9327303561,9900,3.8e-05,0.0068
0.9422460901,10001,3.28354e-05,0.002505121
0.9515733936,10100,1.783769e-05,0.00143776
0.9609949124,10200,7.864584e-06,0.001038701
0.9704164311,10300,4.61032e-06,0.0006165485
0.9798379499,10400,2.755517e-06,0.0004911351
0.9892594686,10500,1.799458e-06,0.0004173688
0.9986809874,10600,1.356341e-06,0.0003172476
1,10614,1.356341e-06,0.0003023
