iteration,loss,rel_l2_error
0.0,5e-05,1.0
100.0,0.023,0.76
200.0,0.024,0.18
300.0,0.0051,0.063
400.0,0.0022,0.029
500.0,0.00098,0.019
600.0,0.0006,0.021
700.0,0.0005,0.018
800.0,0.00034,0.012
900.0,0.00044,0.012
1000.0,0.00025,0.01
1100.0,0.00024,0.011
1200.0,0.00025,0.009
1300.0,0.00023,0.0082
1400.0,0.00013,0.014
1500.0,0.00018,0.0068
1600.0,0.00016,0.0069
1700.0,0.00019,0.0076
1800.0,0.00012,0.0059
1900.0,9.8e-05,0.0057
2000.0,0.00011,0.0086
2100.0,0.00011,0.0073
2200.0,8.4e-05,0.0083
2300.0,7.8e-05,0.0042
2400.0,9.1e-05,0.0076
2500.0,7.7e-05,0.0062
2600.0,6.4e-05,0.0055
2700.0,5.7e-05,0.0051
2800.0,3.5e-05,0.0085
2900.0,8.2e-05,0.006
3000.0,2.7e-05,0.0085
3100.0,7e-05,0.0049
3200.0,6.1e-05,0.0034
3300.0,4.2e-05,0.0043
3400.0,4e-05,0.0079
3500.0,4.4e-05,0.0036
3600.0,3.4e-05,0.0073
3700.0,2.2e-05,0.0049
3800.0,3.1e-05,0.0044
3900.0,5e-05,0.004
4000.0,2.2e-05,0.0048
4100.0,2.4e-05,0.0051
4200.0,5.4e-05,0.0075
4300.0,5.4e-05,0.0079
4400.0,4e-05,0.0048
4500.0,2.8e-05,0.0067
4600.0,4.4e-05,0.0067
4700.0,3.4e-05,0.006
4800.0,2e-05,0.0064
4900.0,1.3e-05,0.005
5000.0,3.6e-05,0.0053
5100.0,3.2e-05,0.0097
5200.0,3e-05,0.0089
5300.0,2.1e-05,0.0038
5400.0,2.5e-05,0.0059
5500.0,1.5e-05,0.0045
5600.0,3.7e-05,0.0053
5700.0,3.5e-05,0.0081
5800.0,2.6e-05,0.0051
5900.0,3.1e-05,0.0034
6000.0,2.3e-05,0.0045
6100.0,4.7e-05,0.0049
6200.0,2.3e-05,0.0029
6300.0,2.4e-05,0.0055
6400.0,1.9e-05,0.0042
6500.0,3e-05,0.0074
6600.0,1.7e-05,0.0046
6700.0,3.3e-05,0.0037
6800.0,1.6e-05,0.0034
6900.0,2.3e-05,0.01
7000.0,1.3e-05,0.0059
7100.0,1.8e-05,0.0034
7200.0,1.5e-05,0.005
7300.0,1.9e-05,0.0042
7400.0,2.2e-05,0.0046
7500.0,1.7e-05,0.0027
7600.0,1.9e-05,0.0049
7700.0,2.3e-05,0.0037
7800.0,1.8e-05,0.0031
7900.0,2.6e-05,0.0078
8000.0,2.5e-05,0.011
8100.0,1.3e-05,0.0079
8200.0,2.2e-05,0.0025
8300.0,2e-05,0.0036
8400.0,1.5e-05,0.0054
8500.0,1.1e-05,0.0063
8600.0,6.3e-06,0.0033
8700.0,1.7e-05,0.0033
8800.0,1.7e-05,0.0096
8900.0,1.9e-05,0.0027
9000.0,2.2e-05,0.005
9100.0,1.7e-05,0.0036
9200.0,1.5e-05,0.0044
9300.0,1.4e-05,0.0027
9400.0,1.4e-05,0.003
9500.0,1.2e-05,0.0028
9600.0,1.7e-05,0.0044
9700.0,1.1e-05,0.0044
9800.0,1.3e-05,0.0026
9900.0,1.8e-05,0.0023
10001.0,2.413311e-05,0.002869048
10100.0,1.003733e-05,0.001060343
10200.0,3.983282e-06,0.0006453026
10300.0,1.589009e-06,0.0005045694
10400.0,1.056165e-06,0.000417032
10500.0,5.449668e-07,0.0002649569
10600.0,3.319724e-07,0.0002372504
10690.0,3.319724e-07,0.0001727
