iteration_normalized,iteration,loss,rel_l2_error
0,0,0.21,1.5
0.0094295144,100,0.012,0.58
0.0188590288,200,0.012,0.076
0.0282885431,300,0.002,0.045
0.0377180575,400,0.0013,0.059
0.0471475719,500,0.0009,0.03
0.0565770863,600,0.00087,0.041
0.0660066007,700,0.0011,0.022
0.075436115,800,0.0006,0.085
0.0848656294,900,0.00055,0.023
0.0942951438,1000,0.00061,0.08
0.1037246582,1100,0.00052,0.022
0.1131541726,1200,0.00073,0.047
0.1225836869,1300,0.00058,0.019
0.1320132013,1400,0.0006,0.032
0.1414427157,1500,0.00051,0.026
0.1508722301,1600,0.00048,0.017
0.1603017445,1700,0.00075,0.018
0.1697312588,1800,0.00037,0.035
0.1791607732,1900,0.00074,0.084
0.1885902876,2000,0.00034,0.026
0.198019802,2100,0.00057,0.043
0.2074493164,2200,0.00042,0.048
0.2168788307,2300,0.00057,0.021
0.2263083451,2400,0.00052,0.02
0.2357378595,2500,0.00046,0.02
0.2451673739,2600,0.00033,0.023
0.2545968883,2700,0.00028,0.021
0.2640264026,2800,0.00043,0.022
0.273455917,2900,0.0003,0.022
0.2828854314,3000,0.00027,0.021
0.2923149458,3100,0.00037,0.025
0.3017444602,3200,0.00021,0.046
0.3111739745,3300,0.00026,0.013
0.3206034889,3400,0.00017,0.031
0.3300330033,3500,0.00022,0.013
0.3394625177,3600,0.00029,0.014
0.3488920321,3700,0.00019,0.018
0.3583215464,3800,0.00026,0.013
0.3677510608,3900,0.00027,0.026
0.3771805752,4000,0.00011,0.01
0.3866100896,4100,0.00082,0.18
0.396039604,4200,0.00055,0.06
0.4054691183,4300,0.00018,0.028
0.4148986327,4400,0.0001,0.018
0.4243281471,4500,0.00018,0.029
0.4337576615,4600,0.00057,0.053
0.4431871759,4700,0.00011,0.013
0.4526166902,4800,0.00013,0.0094
0.4620462046,4900,0.00019,0.021
0.471475719,5000,0.0001,0.0066
0.4809052334,5100,0.00015,0.019
0.4903347478,5200,6.5e-05,0.009
0.4997642621,5300,0.00021,0.039
0.5091937765,5400,0.00022,0.033
0.5186232909,5500,0.00011,0.011
0.5280528053,5600,9.8e-05,0.0067
0.5374823197,5700,8.9e-05,0.0084
0.546911834,5800,4.7e-05,0.0077
0.5563413484,5900,0.00013,0.015
0.5657708628,6000,0.00013,0.022
0.5752003772,6100,0.00024,0.0064
0.5846298916,6200,0.00015,0.019
0.5940594059,6300,0.00015,0.015
0.6034889203,6400,9e-05,0.014
0.6129184347,6500,7.7e-05,0.007
0.6223479491,6600,8.8e-05,0.014
0.6317774635,6700,6.7e-05,0.022
0.6412069778,6800,0.00012,0.024
0.6506364922,6900,6.1e-05,0.015
0.6600660066,7000,7.3e-05,0.024
0.669495521,7100,6.2e-05,0.0059
0.6789250354,7200,0.0001,0.0058
0.6883545497,7300,8.1e-05,0.0059
0.6977840641,7400,7.2e-05,0.012
0.7072135785,7500,7.7e-05,0.0094
0.7166430929,7600,5.6e-05,0.014
0.7260726073,7700,6.9e-05,0.017
0.7355021216,7800,5.7e-05,0.007
0.744931636,7900,0.00011,0.038
0.7543611504,8000,6.2e-05,0.0046
0.7637906648,8100,9.3e-05,0.0074
0.7732201792,8200,9.7e-05,0.0072
0.7826496935,8300,6.8e-05,0.0067
0.7920792079,8400,0.00011,0.014
0.8015087223,8500,8.6e-05,0.0046
0.8109382367,8600,6.5e-05,0.01
0.8203677511,8700,0.00015,0.021
0.8297972654,8800,9.2e-05,0.012
0.8392267798,8900,0.00012,0.018
0.8486562942,9000,6.9e-05,0.0048
0.8580858086,9100,5.8e-05,0.0043
0.867515323,9200,8.1e-05,0.013
0.8769448373,9300,4.2e-05,0.018
0.8863743517,9400,8e-05,0.009
0.8958038661,9500,6.6e-05,0.013
0.9052333805,9600,8.2e-05,0.011
0.9146628949,9700,5.5e-05,0.012
0.9240924092,9800,0.0001,0.011
0.9335219236,9900,5.8e-05,0.027
0.9430457331,10001,5.718914e-05,0.002814425
0.9523809524,10100,3.103968e-05,0.001359352
0.9618104668,10200,1.752266e-05,0.001331433
0.9712399811,10300,8.262133e-06,0.0009184945
0.9806694955,10400,4.826282e-06,0.0006670692
0.9900990099,10500,2.950805e-06,0.000473903
0.9995285243,10600,1.811259e-06,0.0003954038
1,10605,1.811259e-06,0.0003719
