iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00036,1.0
0.0090432266,100,0.015,0.86
0.0180864532,200,0.012,0.12
0.0271296799,300,0.0021,0.067
0.0361729065,400,0.00069,0.035
0.0452161331,500,0.00079,0.024
0.0542593597,600,0.00059,0.019
0.0633025864,700,0.00061,0.024
0.072345813,800,0.00022,0.013
0.0813890396,900,0.0005,0.02
0.0904322662,1000,0.00029,0.011
0.0994754929,1100,0.00019,0.011
0.1085187195,1200,0.00019,0.013
0.1175619461,1300,0.00016,0.013
0.1266051727,1400,0.00024,0.011
0.1356483993,1500,0.00024,0.0089
0.144691626,1600,0.0001,0.0068
0.1537348526,1700,7.6e-05,0.0067
0.1627780792,1800,0.00012,0.0063
0.1718213058,1900,7.3e-05,0.011
0.1808645325,2000,0.00021,0.0068
0.1899077591,2100,9.1e-05,0.011
0.1989509857,2200,6.2e-05,0.0053
0.2079942123,2300,5.9e-05,0.0093
0.217037439,2400,0.0001,0.0063
0.2260806656,2500,7.7e-05,0.0064
0.2351238922,2600,7e-05,0.0088
0.2441671188,2700,0.00011,0.0058
0.2532103455,2800,0.00015,0.0077
0.2622535721,2900,8.9e-05,0.0084
0.2712967987,3000,8.9e-05,0.0094
0.2803400253,3100,6e-05,0.0068
0.2893832519,3200,5.2e-05,0.0048
0.2984264786,3300,8.9e-05,0.0063
0.3074697052,3400,8.2e-05,0.0082
0.3165129318,3500,6.7e-05,0.0078
0.3255561584,3600,7e-05,0.0057
0.3345993851,3700,6.5e-05,0.006
0.3436426117,3800,4.2e-05,0.0041
0.3526858383,3900,8.7e-05,0.0046
0.3617290649,4000,5.9e-05,0.0066
0.3707722916,4100,4.5e-05,0.005
0.3798155182,4200,2.8e-05,0.0068
0.3888587448,4300,4.5e-05,0.006
0.3979019714,4400,8.1e-05,0.005
0.406945198,4500,4.4e-05,0.0061
0.4159884247,4600,3e-05,0.0043
0.4250316513,4700,5.6e-05,0.0073
0.4340748779,4800,4.6e-05,0.0056
0.4431181045,4900,4.9e-05,0.0055
0.4521613312,5000,7.3e-05,0.0055
0.4612045578,5100,4e-05,0.0051
0.4702477844,5200,3.9e-05,0.0059
0.479291011,5300,4.8e-05,0.0054
0.4883342377,5400,4.1e-05,0.0072
0.4973774643,5500,6.2e-05,0.0084
0.5064206909,5600,3.6e-05,0.0046
0.5154639175,5700,3.9e-05,0.0062
0.5245071441,5800,4.6e-05,0.008
0.5335503708,5900,5.7e-05,0.0045
0.5425935974,6000,3.8e-05,0.0044
0.551636824,6100,5.3e-05,0.0048
0.5606800506,6200,2.7e-05,0.0035
0.5697232773,6300,5.2e-05,0.0072
0.5787665039,6400,2.8e-05,0.0045
0.5878097305,6500,3.7e-05,0.0048
0.5968529571,6600,3.2e-05,0.0077
0.6058961838,6700,3.1e-05,0.0049
0.6149394104,6800,3e-05,0.005
0.623982637,6900,4.3e-05,0.0041
0.6330258636,7000,2.8e-05,0.0031
0.6420690903,7100,6.6e-05,0.0041
0.6511123169,7200,2.4e-05,0.0038
0.6601555435,7300,4.4e-05,0.0062
0.6691987701,7400,2.4e-05,0.0086
0.6782419967,7500,3.8e-05,0.01
0.6872852234,7600,2.5e-05,0.0054
0.69632845,7700,3.3e-05,0.006
0.7053716766,7800,3.7e-05,0.0058
0.7144149032,7900,2.6e-05,0.006
0.7234581299,8000,2.5e-05,0.006
0.7325013565,8100,2.6e-05,0.0028
0.7415445831,8200,3.1e-05,0.011
0.7505878097,8300,1.6e-05,0.0075
0.7596310364,8400,2.1e-05,0.0035
0.768674263,8500,1.7e-05,0.0048
0.7777174896,8600,1.8e-05,0.004
0.7867607162,8700,1.5e-05,0.0035
0.7958039428,8800,3.8e-05,0.005
0.8048471695,8900,2.8e-05,0.0092
0.8138903961,9000,1.7e-05,0.0063
0.8229336227,9100,1.6e-05,0.0036
0.8319768493,9200,1.7e-05,0.0048
0.841020076,9300,1.8e-05,0.0035
0.8500633026,9400,2.4e-05,0.0071
0.8591065292,9500,2.3e-05,0.0037
0.8681497558,9600,2.5e-05,0.0037
0.8771929825,9700,1.2e-05,0.0056
0.8862362091,9800,1.8e-05,0.004
0.8952794357,9900,1.3e-05,0.0063
0.9044130946,10001,4.491956e-05,0.004713239
0.9133658889,10100,1.747272e-05,0.001484011
0.9224091156,10200,7.466237e-06,0.000993804
0.9314523422,10300,4.766342e-06,0.0007006164
0.9404955688,10400,2.635074e-06,0.0006757681
0.9495387954,10500,1.462856e-06,0.0004026579
0.9585820221,10600,1.082785e-06,0.0004587695
0.9676252487,10700,8.763333e-07,0.0004096357
0.9766684753,10800,7.42864e-07,0.0003716388
0.9857117019,10900,5.84066e-07,0.0002276575
0.9947549286,11000,5.094515e-07,0.0001859132
1,11058,5.094515e-07,0.0001859
