iteration,loss,rel_l2_error
0.0,2.4e-05,1.0
100.0,0.04,0.39
200.0,0.011,0.073
300.0,0.0045,0.028
400.0,0.0012,0.017
500.0,0.00052,0.012
600.0,0.00052,0.011
700.0,0.00056,0.016
800.0,0.00064,0.0085
900.0,0.00038,0.0091
1000.0,0.00047,0.0095
1100.0,0.00029,0.0075
1200.0,0.00026,0.011
1300.0,0.00025,0.0099
1400.0,0.00031,0.0085
1500.0,0.00018,0.0075
1600.0,0.00027,0.012
1700.0,0.00019,0.0064
1800.0,0.00019,0.0054
1900.0,0.00011,0.0058
2000.0,0.0001,0.0071
2100.0,0.0001,0.0055
2200.0,0.00013,0.0045
2300.0,7.2e-05,0.0091
2400.0,6.7e-05,0.0056
2500.0,0.00012,0.0042
2600.0,5.2e-05,0.01
2700.0,5.4e-05,0.0056
2800.0,4.4e-05,0.0086
2900.0,6.2e-05,0.0057
3000.0,5.3e-05,0.0069
3100.0,4.7e-05,0.0035
3200.0,8.3e-05,0.0073
3300.0,3.8e-05,0.0063
3400.0,3.3e-05,0.0048
3500.0,2.8e-05,0.0036
3600.0,4.1e-05,0.0045
3700.0,2.8e-05,0.0029
3800.0,7.2e-05,0.0042
3900.0,2.7e-05,0.0049
4000.0,4.8e-05,0.0042
4100.0,5.4e-05,0.0045
4200.0,2.7e-05,0.0032
4300.0,4.4e-05,0.0065
4400.0,4.1e-05,0.0046
4500.0,2.8e-05,0.0038
4600.0,3.8e-05,0.0052
4700.0,5.7e-05,0.0062
4800.0,4.2e-05,0.0045
4900.0,2.6e-05,0.0029
5000.0,2.4e-05,0.0053
5100.0,4.5e-05,0.0039
5200.0,3.4e-05,0.0042
5300.0,2.6e-05,0.0056
5400.0,1.8e-05,0.0049
5500.0,3.9e-05,0.0042
5600.0,3.4e-05,0.0092
5700.0,3.9e-05,0.0073
5800.0,6.3e-05,0.0045
5900.0,1.9e-05,0.003
6000.0,2.8e-05,0.0079
6100.0,1.9e-05,0.0025
6200.0,3.1e-05,0.0045
6300.0,2.5e-05,0.006
6400.0,1.9e-05,0.0063
6500.0,3e-05,0.0053
6600.0,1.8e-05,0.0057
6700.0,2.9e-05,0.0042
6800.0,1.6e-05,0.0055
6900.0,2.3e-05,0.0063
7000.0,1.7e-05,0.003
7100.0,1.6e-05,0.0028
7200.0,2.2e-05,0.0045
7300.0,1.3e-05,0.006
7400.0,1.8e-05,0.0037
7500.0,2.1e-05,0.0036
7600.0,1.4e-05,0.0035
7700.0,2.1e-05,0.0074
7800.0,1.5e-05,0.0046
7900.0,2e-05,0.0087
8000.0,1.5e-05,0.0024
8100.0,2.2e-05,0.0023
8200.0,1.3e-05,0.0032
8300.0,1.5e-05,0.0026
8400.0,2.3e-05,0.003
8500.0,3.9e-05,0.0038
8600.0,2.1e-05,0.0046
8700.0,3.9e-05,0.0052
8800.0,1.3e-05,0.0039
8900.0,1.8e-05,0.0039
9000.0,9.8e-06,0.0028
9100.0,1e-05,0.0044
9200.0,3e-05,0.0053
9300.0,1.6e-05,0.0031
9400.0,1.5e-05,0.0033
9500.0,1.6e-05,0.0052
9600.0,1.4e-05,0.0047
9700.0,1.2e-05,0.0036
9800.0,1.7e-05,0.0028
9900.0,1.5e-05,0.0051
10001.0,2.625251e-05,0.002114671
10100.0,1.288394e-05,0.001347513
10200.0,8.245711e-06,0.001200834
10300.0,5.486102e-06,0.0008528034
10400.0,2.267318e-06,0.0004327112
10500.0,1.442383e-06,0.0002567763
10600.0,9.306101e-07,0.0002019883
10700.0,6.811511e-07,0.0001616999
10767.0,6.811511e-07,0.0001462
