t_norm,loss,rel_l2_error
0.0,0.03,0.96
0.00909090909090909,0.0004,0.95
0.01818181818181818,0.0018,0.38
0.02727272727272727,0.0014,0.37
0.03636363636363636,0.00096,0.36
0.045454545454545456,0.0014,0.37
0.05454545454545454,0.00058,0.35
0.06363636363636363,0.00059,0.32
0.07272727272727272,0.00046,0.3
0.08181818181818182,0.00042,0.31
0.09090909090909091,0.00047,0.26
0.1,0.00028,0.23
0.10909090909090909,0.00038,0.23
0.11818181818181818,0.00034,0.2
0.12727272727272726,0.00029,0.2
0.13636363636363635,0.00032,0.18
0.14545454545454545,0.00024,0.17
0.15454545454545454,0.00023,0.11
0.16363636363636364,0.0003,0.11
0.17272727272727273,0.00017,0.12
0.18181818181818182,0.00016,0.06
0.19090909090909092,0.00012,0.08
0.2,9.7e-05,0.051
0.20909090909090908,0.00013,0.039
0.21818181818181817,7e-05,0.044
0.22727272727272727,9.5e-05,0.031
0.23636363636363636,7.6e-05,0.027
0.24545454545454545,8.5e-05,0.031
0.2545454545454545,9.1e-05,0.044
0.2636363636363636,3.8e-05,0.033
0.2727272727272727,4.9e-05,0.026
0.2818181818181818,3.5e-05,0.019
0.2909090909090909,4.4e-05,0.028
0.3,3.7e-05,0.019
0.3090909090909091,3e-05,0.015
0.3181818181818182,4.4e-05,0.029
0.32727272727272727,3e-05,0.022
0.33636363636363636,3.1e-05,0.018
0.34545454545454546,4.3e-05,0.016
0.35454545454545455,2.7e-05,0.011
0.36363636363636365,0.00012,0.022
0.37272727272727274,2e-05,0.022
0.38181818181818183,2e-05,0.013
0.39090909090909093,3.2e-05,0.018
0.4,1.9e-05,0.015
0.4090909090909091,2.2e-05,0.012
0.41818181818181815,2.6e-05,0.013
0.42727272727272725,1.7e-05,0.029
0.43636363636363634,2.8e-05,0.031
0.44545454545454544,1e-05,0.0093
0.45454545454545453,1.1e-05,0.024
0.4636363636363636,1.8e-05,0.013
0.4727272727272727,1.3e-05,0.032
0.4818181818181818,1.6e-05,0.013
0.4909090909090909,1.1e-05,0.0093
0.5,6.1e-06,0.012
0.509090909090909,8.4e-06,0.015
0.5181818181818182,9.4e-06,0.012
0.5272727272727272,1.7e-05,0.011
0.5363636363636364,5.8e-06,0.01
0.5454545454545454,2.7e-05,0.02
0.5545454545454546,1.7e-05,0.015
0.5636363636363636,2.6e-05,0.049
0.5727272727272728,6.8e-06,0.01
0.5818181818181818,6.9e-06,0.013
0.5909090909090909,8.5e-06,0.023
0.6,1.2e-05,0.014
0.6090909090909091,8.5e-06,0.017
0.6181818181818182,4.5e-06,0.015
0.6272727272727273,1.4e-05,0.029
0.6363636363636364,8.1e-06,0.012
0.6454545454545455,1.2e-05,0.013
0.6545454545454545,1.1e-05,0.014
0.6636363636363637,3.3e-05,0.034
0.6727272727272727,1.5e-05,0.017
0.6818181818181818,8.4e-06,0.01
0.6909090909090909,5.9e-06,0.011
0.7,1e-05,0.012
0.7090909090909091,1.9e-05,0.037
0.7181818181818181,4.1e-06,0.0095
0.7272727272727273,4.7e-06,0.0087
0.7363636363636363,3.3e-06,0.013
0.7454545454545455,1.2e-05,0.012
0.7545454545454545,9.7e-06,0.0091
0.7636363636363637,4.9e-06,0.041
0.7727272727272727,7.5e-06,0.01
0.7818181818181819,2.2e-06,0.012
0.7909090909090909,3e-05,0.018
0.8,2.5e-06,0.0063
0.8090909090909091,4.8e-06,0.011
0.8181818181818182,1.1e-05,0.022
0.8272727272727273,3.1e-06,0.0061
0.8363636363636363,2.1e-05,0.016
0.8454545454545455,3.4e-06,0.019
0.8545454545454545,4.9e-06,0.0083
0.8636363636363636,6.6e-06,0.017
0.8727272727272727,3.4e-06,0.02
0.8818181818181818,3.9e-06,0.014
0.8909090909090909,4.1e-06,0.013
0.9,7.8e-06,0.016
0.9090909090909091,6.024867e-06,
0.9091818181818182,4.306574e-06,0.004910905
0.9181818181818182,1.478846e-06,0.002531564
0.9272727272727272,6.658852e-07,0.001583446
0.9363636363636364,3.285621e-07,0.001268603
0.9454545454545454,2.032265e-07,0.0008568724
0.9545454545454546,1.207156e-07,0.0006372737
0.9636363636363636,9.943675e-08,0.0005793427
0.9727272727272728,7.859119e-08,0.0005177184
0.9818181818181818,6.89912e-08,0.0004573592
0.990909090909091,5.952232e-08,0.0004371318
1.0,5.04956e-08,0.000442728
