problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
burgers_exact,2026-03-07_19-53-33-714252,checkpoints\burgers_exact\2026-03-07_19-53-33-714252\output.log,827,0.0003035947,0.0003035947,10800,487
