problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
heat3d_exact,2026-03-07_18-32-15-779877,checkpoints\heat3d_exact\2026-03-07_18-32-15-779877\output.log,5124,0.0297,0.02859637,15000,42
