iteration,loss,rel_l2_error
0.0,0.022,1.2
100.0,0.00084,0.46
200.0,0.0019,0.37
300.0,0.0019,0.37
400.0,0.0015,0.35
500.0,0.0018,0.36
600.0,0.0017,0.35
700.0,0.00077,0.36
800.0,0.001,0.32
900.0,0.00053,0.32
1000.0,0.0008,0.31
1100.0,0.0005,0.3
1200.0,0.00055,0.26
1300.0,0.0006,0.26
1400.0,0.00056,0.26
1500.0,0.00055,0.24
1600.0,0.00051,0.25
1700.0,0.00066,0.23
1800.0,0.00071,0.22
1900.0,0.00044,0.21
2000.0,0.00053,0.21
2100.0,0.00089,0.25
2200.0,0.00066,0.24
2300.0,0.00043,0.18
2400.0,0.00044,0.18
2500.0,0.00044,0.18
2600.0,0.00051,0.15
2700.0,0.00034,0.14
2800.0,0.00056,0.14
2900.0,0.0005,0.15
3000.0,0.00046,0.15
3100.0,0.00039,0.12
3200.0,0.00053,0.1
3300.0,0.00031,0.12
3400.0,0.00036,0.1
3500.0,0.00029,0.094
3600.0,0.00032,0.083
3700.0,0.00012,0.082
3800.0,0.00017,0.076
3900.0,0.00011,0.064
4000.0,0.00016,0.046
4100.0,0.00011,0.044
4200.0,0.00013,0.05
4300.0,8.4e-05,0.038
4400.0,7.1e-05,0.029
4500.0,8.4e-05,0.03
4600.0,4.8e-05,0.031
4700.0,5.7e-05,0.03
4800.0,3.5e-05,0.026
4900.0,6.7e-05,0.032
5000.0,4.2e-05,0.028
5100.0,5e-05,0.023
5200.0,6.1e-05,0.031
5300.0,5.6e-05,0.047
5400.0,3.7e-05,0.035
5500.0,2.3e-05,0.017
5600.0,1.3e-05,0.035
5700.0,2.5e-05,0.018
5800.0,3.2e-05,0.03
5900.0,2.2e-05,0.017
6000.0,1.9e-05,0.025
6100.0,1.7e-05,0.027
6200.0,1.6e-05,0.016
6300.0,5.5e-05,0.02
6400.0,1.6e-05,0.024
6500.0,2.4e-05,0.039
6600.0,3.8e-05,0.024
6700.0,1.8e-05,0.037
6800.0,1.6e-05,0.018
6900.0,9e-06,0.014
7000.0,1.6e-05,0.02
7100.0,1e-05,0.012
7200.0,9.9e-06,0.012
7300.0,9e-06,0.015
7400.0,2.2e-05,0.013
7500.0,7.1e-06,0.014
7600.0,1.2e-05,0.041
7700.0,7.4e-06,0.018
7800.0,5.9e-06,0.015
7900.0,5.4e-06,0.013
8000.0,7.9e-06,0.016
8100.0,5.3e-06,0.012
8200.0,8.7e-06,0.017
8300.0,5.1e-06,0.013
8400.0,6.3e-06,0.0094
8500.0,2.1e-05,0.032
8600.0,6.1e-06,0.011
8700.0,1.5e-05,0.018
8800.0,5.9e-06,0.022
8900.0,2.6e-06,0.022
9000.0,3.4e-06,0.015
9100.0,5.6e-06,0.011
9200.0,6.7e-06,0.012
9300.0,3.9e-06,0.0094
9400.0,1.2e-05,0.017
9500.0,5.1e-05,0.016
9600.0,3e-05,0.034
9700.0,8.7e-06,0.019
9800.0,6.8e-06,0.014
9900.0,1.4e-05,0.035
10001.0,8.246388e-06,0.01282845
10100.0,2.397925e-06,0.004632172
10200.0,8.746352e-07,0.002175265
10300.0,5.468882e-07,0.001645148
10400.0,3.483732e-07,0.001369733
10500.0,2.763295e-07,0.001159003
10600.0,2.42494e-07,0.001287085
10700.0,1.770067e-07,0.001032917
10800.0,1.340057e-07,0.0008748025
10900.0,1.148955e-07,0.0007147968
11000.0,1.042696e-07,0.0006611602
11100.0,9.327101e-08,0.0006316506
11183.0,9.327101e-08,0.0005978
