t_norm,loss,rel_l2_error
0.0,0.022,1.2
0.009009009009009009,0.00084,0.46
0.018018018018018018,0.0019,0.37
0.02702702702702703,0.0019,0.37
0.036036036036036036,0.0015,0.35
0.04504504504504504,0.0018,0.36
0.05405405405405406,0.0017,0.35
0.06306306306306306,0.00077,0.36
0.07207207207207207,0.001,0.32
0.08108108108108109,0.00053,0.32
0.09009009009009009,0.0008,0.31
0.0990990990990991,0.0005,0.3
0.10810810810810811,0.00055,0.26
0.11711711711711711,0.0006,0.26
0.12612612612612611,0.00056,0.26
0.13513513513513514,0.00055,0.24
0.14414414414414414,0.00051,0.25
0.15315315315315314,0.00066,0.23
0.16216216216216217,0.00071,0.22
0.17117117117117117,0.00044,0.21
0.18018018018018017,0.00053,0.21
0.1891891891891892,0.00089,0.25
0.1981981981981982,0.00066,0.24
0.2072072072072072,0.00043,0.18
0.21621621621621623,0.00044,0.18
0.22522522522522523,0.00044,0.18
0.23423423423423423,0.00051,0.15
0.24324324324324326,0.00034,0.14
0.25225225225225223,0.00056,0.14
0.26126126126126126,0.0005,0.15
0.2702702702702703,0.00046,0.15
0.27927927927927926,0.00039,0.12
0.2882882882882883,0.00053,0.1
0.2972972972972973,0.00031,0.12
0.3063063063063063,0.00036,0.1
0.3153153153153153,0.00029,0.094
0.32432432432432434,0.00032,0.083
0.3333333333333333,0.00012,0.082
0.34234234234234234,0.00017,0.076
0.35135135135135137,0.00011,0.064
0.36036036036036034,0.00016,0.046
0.36936936936936937,0.00011,0.044
0.3783783783783784,0.00013,0.05
0.38738738738738737,8.4e-05,0.038
0.3963963963963964,7.1e-05,0.029
0.40540540540540543,8.4e-05,0.03
0.4144144144144144,4.8e-05,0.031
0.42342342342342343,5.7e-05,0.03
0.43243243243243246,3.5e-05,0.026
0.44144144144144143,6.7e-05,0.032
0.45045045045045046,4.2e-05,0.028
0.4594594594594595,5e-05,0.023
0.46846846846846846,6.1e-05,0.031
0.4774774774774775,5.6e-05,0.047
0.4864864864864865,3.7e-05,0.035
0.4954954954954955,2.3e-05,0.017
0.5045045045045045,1.3e-05,0.035
0.5135135135135135,2.5e-05,0.018
0.5225225225225225,3.2e-05,0.03
0.5315315315315315,2.2e-05,0.017
0.5405405405405406,1.9e-05,0.025
0.5495495495495496,1.7e-05,0.027
0.5585585585585585,1.6e-05,0.016
0.5675675675675675,5.5e-05,0.02
0.5765765765765766,1.6e-05,0.024
0.5855855855855856,2.4e-05,0.039
0.5945945945945946,3.8e-05,0.024
0.6036036036036037,1.8e-05,0.037
0.6126126126126126,1.6e-05,0.018
0.6216216216216216,9e-06,0.014
0.6306306306306306,1.6e-05,0.02
0.6396396396396397,1e-05,0.012
0.6486486486486487,9.9e-06,0.012
0.6576576576576577,9e-06,0.015
0.6666666666666666,2.2e-05,0.013
0.6756756756756757,7.1e-06,0.014
0.6846846846846847,1.2e-05,0.041
0.6936936936936937,7.4e-06,0.018
0.7027027027027027,5.9e-06,0.015
0.7117117117117117,5.4e-06,0.013
0.7207207207207207,7.9e-06,0.016
0.7297297297297297,5.3e-06,0.012
0.7387387387387387,8.7e-06,0.017
0.7477477477477478,5.1e-06,0.013
0.7567567567567568,6.3e-06,0.0094
0.7657657657657657,2.1e-05,0.032
0.7747747747747747,6.1e-06,0.011
0.7837837837837838,1.5e-05,0.018
0.7927927927927928,5.9e-06,0.022
0.8018018018018018,2.6e-06,0.022
0.8108108108108109,3.4e-06,0.015
0.8198198198198198,5.6e-06,0.011
0.8288288288288288,6.7e-06,0.012
0.8378378378378378,3.9e-06,0.0094
0.8468468468468469,1.2e-05,0.017
0.8558558558558559,5.1e-05,0.016
0.8648648648648649,3e-05,0.034
0.8738738738738738,8.7e-06,0.019
0.8828828828828829,6.8e-06,0.014
0.8918918918918919,1.4e-05,0.035
0.9009009009009009,2.131433e-05,
0.900990990990991,8.246388e-06,0.01282845
0.9099099099099099,2.397925e-06,0.004632172
0.918918918918919,8.746352e-07,0.002175265
0.9279279279279279,5.468882e-07,0.001645148
0.9369369369369369,3.483732e-07,0.001369733
0.9459459459459459,2.763295e-07,0.001159003
0.954954954954955,2.42494e-07,0.001287085
0.963963963963964,1.770067e-07,0.001032917
0.972972972972973,1.340057e-07,0.0008748025
0.9819819819819819,1.148955e-07,0.0007147968
0.990990990990991,1.042696e-07,0.0006611602
1.0,9.327101e-08,0.0006316506
