iteration,loss,rel_l2_error
0.0,0.00038,1.0
100.0,0.00057,0.97
200.0,0.0032,0.45
300.0,0.0011,0.38
400.0,0.00092,0.35
500.0,0.00086,0.34
600.0,0.00065,0.32
700.0,0.00036,0.3
800.0,0.0006,0.28
900.0,0.00037,0.24
1000.0,0.0004,0.25
1100.0,0.00054,0.21
1200.0,0.00031,0.18
1300.0,0.00031,0.18
1400.0,0.00035,0.14
1500.0,0.0004,0.13
1600.0,0.0003,0.12
1700.0,0.00035,0.092
1800.0,0.00031,0.091
1900.0,0.00019,0.082
2000.0,0.00012,0.063
2100.0,9.7e-05,0.054
2200.0,0.00011,0.051
2300.0,9.5e-05,0.046
2400.0,0.00013,0.04
2500.0,9.1e-05,0.056
2600.0,6e-05,0.03
2700.0,6.6e-05,0.029
2800.0,5.4e-05,0.028
2900.0,7.1e-05,0.031
3000.0,7.3e-05,0.029
3100.0,4e-05,0.033
3200.0,6.2e-05,0.032
3300.0,4.6e-05,0.024
3400.0,3.7e-05,0.034
3500.0,2.2e-05,0.029
3600.0,3.2e-05,0.027
3700.0,3.7e-05,0.027
3800.0,1.4e-05,0.024
3900.0,2.5e-05,0.023
4000.0,1.8e-05,0.025
4100.0,3.8e-05,0.018
4200.0,3.8e-05,0.023
4300.0,2.6e-05,0.016
4400.0,2.8e-05,0.02
4500.0,2.5e-05,0.02
4600.0,1.3e-05,0.022
4700.0,1.5e-05,0.017
4800.0,1.9e-05,0.014
4900.0,7.8e-06,0.018
5000.0,1.5e-05,0.017
5100.0,1.8e-05,0.015
5200.0,1.8e-05,0.013
5300.0,1.4e-05,0.024
5400.0,7.7e-06,0.016
5500.0,1.3e-05,0.018
5600.0,9.4e-06,0.016
5700.0,1.1e-05,0.011
5800.0,9.9e-06,0.013
5900.0,1.1e-05,0.013
6000.0,1.7e-05,0.013
6100.0,7.1e-06,0.017
6200.0,1.1e-05,0.013
6300.0,8.7e-06,0.012
6400.0,6.6e-06,0.013
6500.0,1e-05,0.017
6600.0,7.9e-06,0.015
6700.0,1.3e-05,0.016
6800.0,7.7e-06,0.015
6900.0,7.4e-06,0.017
7000.0,6.9e-06,0.013
7100.0,8.2e-06,0.02
7200.0,9.7e-06,0.0091
7300.0,7.2e-06,0.011
7400.0,5.1e-06,0.016
7500.0,6.9e-06,0.011
7600.0,8.3e-06,0.01
7700.0,7.5e-06,0.012
7800.0,5.4e-06,0.01
7900.0,6.5e-06,0.02
8000.0,6.8e-06,0.014
8100.0,7.7e-06,0.012
8200.0,7e-06,0.0077
8300.0,1.2e-05,0.015
8400.0,7.3e-06,0.011
8500.0,8.4e-06,0.014
8600.0,6.1e-06,0.01
8700.0,6.4e-06,0.0098
8800.0,7.9e-06,0.013
8900.0,7e-06,0.015
9000.0,9.9e-06,0.012
9100.0,5.1e-06,0.0096
9200.0,7.5e-06,0.0094
9300.0,6e-06,0.011
9400.0,6.1e-06,0.016
9500.0,5.4e-06,0.011
9600.0,4e-06,0.0081
9700.0,4.6e-06,0.0096
9800.0,7.6e-06,0.0081
9900.0,5.8e-06,0.0086
10001.0,6.795425e-06,0.007778176
10100.0,2.603971e-06,0.003472045
10200.0,1.518735e-06,0.003032599
10300.0,9.276881e-07,0.001806074
10400.0,6.559832e-07,0.001667711
10500.0,4.129364e-07,0.001238047
10600.0,3.233688e-07,0.0009861132
10700.0,2.699729e-07,0.0009297446
10800.0,2.345935e-07,0.0009701885
10900.0,1.800678e-07,0.0009291041
11000.0,1.468047e-07,0.0009796912
11100.0,1.178202e-07,0.0007682515
11200.0,1.023677e-07,0.0007333609
11300.0,8.849333e-08,0.0006964061
11400.0,6.892557e-08,0.0005745746
11500.0,5.917596e-08,0.0005617343
11600.0,5.226014e-08,0.0004871432
11700.0,4.548334e-08,0.0004509256
11769.0,4.548334e-08,0.0003918
