iteration,loss,rel_l2_error
0.0,2.3e-05,1.0
100.0,0.00043,0.95
200.0,0.0024,0.41
300.0,0.00081,0.35
400.0,0.00081,0.35
500.0,0.00076,0.34
600.0,0.00054,0.32
700.0,0.00052,0.31
800.0,0.00028,0.29
900.0,0.00029,0.28
1000.0,0.00034,0.25
1100.0,0.00027,0.23
1200.0,0.00032,0.21
1300.0,0.00049,0.19
1400.0,0.00026,0.17
1500.0,0.00042,0.16
1600.0,0.00046,0.14
1700.0,0.00042,0.14
1800.0,0.00038,0.11
1900.0,0.00058,0.1
2000.0,0.0003,0.085
2100.0,0.00024,0.077
2200.0,0.00017,0.066
2300.0,0.00014,0.064
2400.0,0.00014,0.06
2500.0,0.0001,0.048
2600.0,0.0001,0.065
2700.0,7.2e-05,0.042
2800.0,7.2e-05,0.036
2900.0,0.00011,0.042
3000.0,4.8e-05,0.028
3100.0,5.3e-05,0.039
3200.0,3.2e-05,0.041
3300.0,3.1e-05,0.026
3400.0,3.5e-05,0.025
3500.0,3.8e-05,0.025
3600.0,2.8e-05,0.023
3700.0,3.1e-05,0.029
3800.0,4.6e-05,0.024
3900.0,2.3e-05,0.026
4000.0,3.5e-05,0.022
4100.0,3.6e-05,0.022
4200.0,2.3e-05,0.015
4300.0,2e-05,0.015
4400.0,1.1e-05,0.018
4500.0,1.7e-05,0.02
4600.0,1.6e-05,0.015
4700.0,1.9e-05,0.018
4800.0,1.6e-05,0.011
4900.0,1.5e-05,0.013
5000.0,1.3e-05,0.018
5100.0,1e-05,0.014
5200.0,6.7e-06,0.012
5300.0,1.1e-05,0.014
5400.0,8.2e-06,0.015
5500.0,1.1e-05,0.013
5600.0,1.1e-05,0.015
5700.0,7.9e-06,0.012
5800.0,1.1e-05,0.016
5900.0,7e-06,0.0098
6000.0,7e-06,0.018
6100.0,7.1e-06,0.015
6200.0,7.7e-06,0.014
6300.0,6.1e-06,0.015
6400.0,6.8e-06,0.0084
6500.0,1.1e-05,0.016
6600.0,6.4e-06,0.0085
6700.0,1.3e-05,0.0084
6800.0,6.8e-06,0.017
6900.0,3.6e-06,0.01
7000.0,6.5e-06,0.013
7100.0,6.1e-06,0.014
7200.0,4.6e-06,0.0084
7300.0,5.9e-06,0.012
7400.0,4.8e-06,0.0084
7500.0,3.2e-06,0.0082
7600.0,5.6e-06,0.0081
7700.0,6.1e-06,0.01
7800.0,4.4e-06,0.0067
7900.0,6e-06,0.0072
8000.0,5.9e-06,0.015
8100.0,5.4e-06,0.0075
8200.0,7.9e-06,0.007
8300.0,3.7e-06,0.011
8400.0,4.1e-06,0.01
8500.0,4.7e-06,0.014
8600.0,2.6e-06,0.0062
8700.0,3.4e-06,0.0069
8800.0,3.8e-06,0.0066
8900.0,8.9e-06,0.0056
9000.0,3.9e-06,0.01
9100.0,3.8e-06,0.0097
9200.0,3.3e-06,0.0087
9300.0,3e-06,0.0072
9400.0,3.4e-06,0.011
9500.0,9.4e-06,0.013
9600.0,4.7e-06,0.021
9700.0,7.7e-06,0.0077
9800.0,2.5e-06,0.0067
9900.0,2.9e-06,0.0085
10001.0,1.02607e-05,0.01286422
10100.0,2.05347e-06,0.002511577
10200.0,1.262954e-06,0.002275353
10300.0,8.469506e-07,0.001996425
10400.0,5.233999e-07,0.001355275
10500.0,3.476936e-07,0.001030254
10600.0,2.783338e-07,0.0008518702
10700.0,2.175615e-07,0.0008124857
10800.0,1.497268e-07,0.0007103783
10900.0,1.248443e-07,0.0007121051
11000.0,1.022984e-07,0.0006857013
11035.0,1.022984e-07,0.0006602
