t_norm,loss,rel_l2_error
0.0,0.0034,0.99
0.006211180124223602,0.0042,0.71
0.012422360248447204,0.0042,0.62
0.018633540372670808,0.0046,0.56
0.024844720496894408,0.0024,0.53
0.031055900621118012,0.0058,0.49
0.037267080745341616,0.0034,0.43
0.043478260869565216,0.0043,0.41
0.049689440993788817,0.0037,0.38
0.055900621118012424,0.0034,0.33
0.062111801242236024,0.0037,0.29
0.06832298136645963,0.0032,0.29
0.07453416149068323,0.0042,0.26
0.08074534161490683,0.0024,0.25
0.08695652173913043,0.0024,0.24
0.09316770186335403,0.0073,0.24
0.09937888198757763,0.0044,0.26
0.10559006211180125,0.0035,0.21
0.11180124223602485,0.0027,0.23
0.11801242236024845,0.0033,0.21
0.12422360248447205,0.0037,0.21
0.13043478260869565,0.0035,0.22
0.13664596273291926,0.0022,0.21
0.14285714285714285,0.0013,0.21
0.14906832298136646,0.0011,0.19
0.15527950310559005,0.0024,0.21
0.16149068322981366,0.0022,0.2
0.16770186335403728,0.0029,0.19
0.17391304347826086,0.0023,0.18
0.18012422360248448,0.0039,0.21
0.18633540372670807,0.0021,0.19
0.19254658385093168,0.0019,0.18
0.19875776397515527,0.0025,0.19
0.20496894409937888,0.0012,0.18
0.2111801242236025,0.0012,0.19
0.21739130434782608,0.0012,0.18
0.2236024844720497,0.00058,0.18
0.22981366459627328,0.0011,0.17
0.2360248447204969,0.0016,0.18
0.2422360248447205,0.0012,0.18
0.2484472049689441,0.0011,0.17
0.2546583850931677,0.00098,0.18
0.2608695652173913,0.0009,0.19
0.2670807453416149,0.00072,0.16
0.2732919254658385,0.0014,0.18
0.2795031055900621,0.0012,0.17
0.2857142857142857,0.00097,0.18
0.2919254658385093,0.00066,0.17
0.2981366459627329,0.00061,0.17
0.30434782608695654,0.00073,0.16
0.3105590062111801,0.00064,0.16
0.3167701863354037,0.0014,0.16
0.32298136645962733,0.00046,0.16
0.32919254658385094,0.0007,0.16
0.33540372670807456,0.00071,0.17
0.3416149068322981,0.0011,0.18
0.34782608695652173,0.00064,0.15
0.35403726708074534,0.00059,0.15
0.36024844720496896,0.00071,0.16
0.36645962732919257,0.00024,0.17
0.37267080745341613,0.00037,0.15
0.37888198757763975,0.00028,0.15
0.38509316770186336,0.00076,0.16
0.391304347826087,0.00062,0.16
0.39751552795031053,0.00071,0.16
0.40372670807453415,0.00046,0.14
0.40993788819875776,0.00044,0.14
0.4161490683229814,0.00018,0.15
0.422360248447205,0.001,0.15
0.42857142857142855,0.00074,0.16
0.43478260869565216,0.00054,0.15
0.4409937888198758,0.00029,0.15
0.4472049689440994,0.00036,0.16
0.453416149068323,0.00077,0.15
0.45962732919254656,0.00029,0.14
0.4658385093167702,0.00022,0.16
0.4720496894409938,0.00038,0.14
0.4782608695652174,0.0002,0.14
0.484472049689441,0.00024,0.14
0.4906832298136646,0.00022,0.15
0.4968944099378882,0.00042,0.17
0.5031055900621118,0.00044,0.24
0.5093167701863354,0.00025,0.15
0.515527950310559,0.00021,0.15
0.5217391304347826,0.0002,0.14
0.5279503105590062,0.00023,0.14
0.5341614906832298,0.00051,0.17
0.5403726708074534,0.00045,0.15
0.546583850931677,0.00026,0.14
0.5527950310559007,0.00032,0.15
0.5590062111801242,0.00013,0.14
0.5652173913043478,0.00027,0.15
0.5714285714285714,0.00022,0.15
0.577639751552795,0.00024,0.14
