problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
heat3d_exact,2026-03-07_18-32-40-983274,checkpoints\heat3d_exact\2026-03-07_18-32-40-983274\output.log,7302,0.0228,0.02207146,17300,2
