t_norm,loss,rel_l2_error
0.0,0.025,1.3
0.005780346820809248,0.0045,0.72
0.011560693641618497,0.0033,0.68
0.017341040462427744,0.003,0.62
0.023121387283236993,0.003,0.6
0.028901734104046242,0.0044,0.58
0.03468208092485549,0.0064,0.54
0.04046242774566474,0.0052,0.5
0.046242774566473986,0.0052,0.43
0.05202312138728324,0.0042,0.4
0.057803468208092484,0.0054,0.4
0.06358381502890173,0.003,0.38
0.06936416184971098,0.0038,0.38
0.07514450867052024,0.0026,0.36
0.08092485549132948,0.0053,0.34
0.08670520231213873,0.0041,0.35
0.09248554913294797,0.0021,0.33
0.09826589595375723,0.005,0.31
0.10404624277456648,0.0036,0.32
0.10982658959537572,0.0024,0.3
0.11560693641618497,0.0043,0.28
0.12138728323699421,0.0019,0.28
0.12716763005780346,0.0014,0.26
0.1329479768786127,0.0016,0.26
0.13872832369942195,0.0014,0.25
0.14450867052023122,0.0022,0.26
0.15028901734104047,0.002,0.22
0.15606936416184972,0.002,0.23
0.16184971098265896,0.0017,0.22
0.1676300578034682,0.00093,0.2
0.17341040462427745,0.0009,0.2
0.1791907514450867,0.0012,0.19
0.18497109826589594,0.0013,0.2
0.1907514450867052,0.0015,0.18
0.19653179190751446,0.0015,0.19
0.2023121387283237,0.0014,0.18
0.20809248554913296,0.0009,0.17
0.2138728323699422,0.001,0.17
0.21965317919075145,0.0011,0.17
0.2254335260115607,0.0015,0.18
0.23121387283236994,0.00059,0.17
0.23699421965317918,0.0019,0.16
0.24277456647398843,0.0009,0.17
0.24855491329479767,0.00079,0.15
0.2543352601156069,0.0015,0.17
0.26011560693641617,0.002,0.16
0.2658959537572254,0.0016,0.15
0.27167630057803466,0.00079,0.16
0.2774566473988439,0.0014,0.15
0.2832369942196532,0.0007,0.15
0.28901734104046245,0.0013,0.16
0.2947976878612717,0.0012,0.15
0.30057803468208094,0.0016,0.16
0.3063583815028902,0.00082,0.16
0.31213872832369943,0.00048,0.17
0.3179190751445087,0.00098,0.15
0.3236994219653179,0.00087,0.14
0.32947976878612717,0.00056,0.15
0.3352601156069364,0.0013,0.13
0.34104046242774566,0.0016,0.14
0.3468208092485549,0.0012,0.14
0.35260115606936415,0.0014,0.13
0.3583815028901734,0.0015,0.13
0.36416184971098264,0.001,0.13
0.3699421965317919,0.00097,0.13
0.37572254335260113,0.00066,0.13
0.3815028901734104,0.00052,0.13
0.3872832369942196,0.00061,0.12
0.3930635838150289,0.00091,0.13
0.3988439306358382,0.00057,0.12
0.4046242774566474,0.0007,0.14
0.41040462427745666,0.0005,0.13
0.4161849710982659,0.00059,0.12
0.42196531791907516,0.0006,0.12
0.4277456647398844,0.00051,0.12
0.43352601156069365,0.00049,0.11
0.4393063583815029,0.00047,0.11
0.44508670520231214,0.00075,0.13
0.4508670520231214,0.0006,0.12
0.45664739884393063,0.0003,0.12
0.4624277456647399,0.0004,0.11
0.4682080924855491,0.00044,0.11
0.47398843930635837,0.00056,0.13
0.4797687861271676,0.00031,0.11
0.48554913294797686,0.00049,0.1
0.4913294797687861,0.00048,0.11
0.49710982658959535,0.00039,0.11
0.5028901734104047,0.00038,0.1
0.5086705202312138,0.00059,0.1
0.5144508670520231,0.00028,0.12
0.5202312138728323,0.00076,0.11
0.5260115606936416,0.00024,0.1
0.5317919075144508,0.00024,0.097
0.5375722543352601,0.00021,0.1
0.5433526011560693,0.0005,0.12
0.5491329479768786,0.00038,0.091
0.5549132947976878,0.00021,0.1
0.5606936416184971,0.00024,0.093
0.5664739884393064,0.00023,0.091
0.5722543352601156,0.00028,0.091
0.5780346820809249,0.0006750025,
0.578092485549133,0.0005324397,0.08793554
0.5838150289017341,0.00024179,0.07280056
0.5895953757225434,0.0001562761,0.06713321
0.5953757225433526,0.0001107837,0.04934252
0.6011560693641619,8.691682e-05,0.0499186
0.6069364161849711,6.879048e-05,0.04569354
0.6127167630057804,5.568171e-05,0.04443138
0.6184971098265896,4.728395e-05,0.03787223
0.6242774566473989,4.072588e-05,0.03791244
0.630057803468208,3.520711e-05,0.03956161
0.6358381502890174,3.143338e-05,0.03925063
0.6416184971098265,2.926094e-05,0.03893989
