iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00051,1.2
0.0092678406,100,0.00049,0.96
0.0185356812,200,0.00055,0.92
0.0278035218,300,0.0018,0.39
0.0370713624,400,0.0014,0.37
0.046339203,500,0.0016,0.34
0.0556070436,600,0.00088,0.31
0.0648748842,700,0.00058,0.31
0.0741427247,800,0.00071,0.29
0.0834105653,900,0.00052,0.32
0.0926784059,1000,0.00041,0.24
0.1019462465,1100,0.00029,0.22
0.1112140871,1200,0.00039,0.2
0.1204819277,1300,0.00049,0.17
0.1297497683,1400,0.00028,0.17
0.1390176089,1500,0.0003,0.12
0.1482854495,1600,0.00031,0.12
0.1575532901,1700,0.00023,0.1
0.1668211307,1800,0.00029,0.084
0.1760889713,1900,0.00013,0.084
0.1853568119,2000,0.00018,0.085
0.1946246525,2100,0.00023,0.078
0.203892493,2200,0.00015,0.064
0.2131603336,2300,9.4e-05,0.048
0.2224281742,2400,0.00016,0.055
0.2316960148,2500,0.00012,0.052
0.2409638554,2600,6.3e-05,0.058
0.250231696,2700,9.9e-05,0.057
0.2594995366,2800,5.9e-05,0.04
0.2687673772,2900,6.4e-05,0.034
0.2780352178,3000,7.2e-05,0.052
0.2873030584,3100,7.3e-05,0.032
0.296570899,3200,5.7e-05,0.037
0.3058387396,3300,3.8e-05,0.035
0.3151065802,3400,3.7e-05,0.034
0.3243744208,3500,4.6e-05,0.027
0.3336422614,3600,2.8e-05,0.037
0.3429101019,3700,2.6e-05,0.025
0.3521779425,3800,3.2e-05,0.026
0.3614457831,3900,3.6e-05,0.029
0.3707136237,4000,2.9e-05,0.031
0.3799814643,4100,2.3e-05,0.03
0.3892493049,4200,1.9e-05,0.031
0.3985171455,4300,2.1e-05,0.028
0.4077849861,4400,1.7e-05,0.023
0.4170528267,4500,1.5e-05,0.019
0.4263206673,4600,2.2e-05,0.02
0.4355885079,4700,1.4e-05,0.024
0.4448563485,4800,8.4e-06,0.017
0.4541241891,4900,8e-06,0.015
0.4633920297,5000,1.4e-05,0.018
0.4726598703,5100,1.5e-05,0.024
0.4819277108,5200,8.5e-06,0.015
0.4911955514,5300,9.8e-06,0.015
0.500463392,5400,8.9e-06,0.017
0.5097312326,5500,1.5e-05,0.02
0.5189990732,5600,1.2e-05,0.019
0.5282669138,5700,8.7e-06,0.017
0.5375347544,5800,9.9e-06,0.013
0.546802595,5900,8.9e-06,0.017
0.5560704356,6000,8.3e-06,0.011
0.5653382762,6100,8.9e-06,0.018
0.5746061168,6200,8.3e-06,0.011
0.5838739574,6300,8.4e-06,0.012
0.593141798,6400,8.5e-06,0.013
0.6024096386,6500,6.3e-06,0.012
0.6116774791,6600,5.6e-06,0.011
0.6209453197,6700,6e-06,0.0072
0.6302131603,6800,7.5e-06,0.011
0.6394810009,6900,5.3e-06,0.013
0.6487488415,7000,7.9e-06,0.0089
0.6580166821,7100,9.3e-06,0.011
0.6672845227,7200,4e-06,0.0089
0.6765523633,7300,6.5e-06,0.012
0.6858202039,7400,6.1e-06,0.0087
0.6950880445,7500,3.8e-06,0.0062
0.7043558851,7600,5.5e-06,0.016
0.7136237257,7700,4.9e-06,0.015
0.7228915663,7800,8.4e-06,0.013
0.7321594069,7900,4.6e-06,0.01
0.7414272475,8000,5.7e-06,0.014
0.750695088,8100,7.5e-06,0.0075
0.7599629286,8200,3.2e-06,0.0052
0.7692307692,8300,2.4e-06,0.0091
0.7784986098,8400,5.9e-06,0.011
0.7877664504,8500,4.7e-06,0.0063
0.797034291,8600,3.4e-06,0.0069
0.8063021316,8700,3.3e-06,0.0065
0.8155699722,8800,2e-06,0.0065
0.8248378128,8900,2.6e-06,0.0061
0.8341056534,9000,5.6e-06,0.018
0.843373494,9100,5.8e-06,0.0062
0.8526413346,9200,4.3e-06,0.0069
0.8619091752,9300,4.7e-06,0.0059
0.8711770158,9400,2.6e-06,0.0065
0.8804448563,9500,2.6e-06,0.009
0.8897126969,9600,6.8e-06,0.0056
0.8989805375,9700,6.6e-06,0.011
0.9082483781,9800,6e-06,0.007
0.9175162187,9900,2.1e-06,0.0075
0.9268767377,10001,3.676336e-06,0.00389489
0.9360518999,10100,1.888205e-06,0.002414436
0.9453197405,10200,9.400934e-07,0.001844776
0.9545875811,10300,3.79973e-07,0.0009579345
0.9638554217,10400,2.240649e-07,0.0006722472
0.9731232623,10500,1.523668e-07,0.0005784719
0.9823911029,10600,1.082794e-07,0.0004097059
0.9916589435,10700,6.725747e-08,0.0004505137
1,10790,6.725747e-08,0.0003762
