iteration_normalized,iteration,loss,rel_l2_error
0,0,1e-05,1.1
0.0091650628,100,0.00055,0.98
0.0183301256,200,0.0015,0.41
0.0274951883,300,0.0022,0.35
0.0366602511,400,0.0009,0.34
0.0458253139,500,0.0008,0.3
0.0549903767,600,0.00062,0.29
0.0641554395,700,0.00064,0.26
0.0733205022,800,0.00049,0.25
0.082485565,900,0.00062,0.23
0.0916506278,1000,0.00036,0.21
0.1008156906,1100,0.00042,0.19
0.1099807534,1200,0.00027,0.17
0.1191458161,1300,0.00035,0.15
0.1283108789,1400,0.00033,0.13
0.1374759417,1500,0.0003,0.11
0.1466410045,1600,0.00034,0.088
0.1558060673,1700,0.00024,0.067
0.1649711301,1800,0.00014,0.053
0.1741361928,1900,0.00021,0.04
0.1833012556,2000,0.00011,0.042
0.1924663184,2100,8.3e-05,0.043
0.2016313812,2200,5e-05,0.043
0.210796444,2300,4.4e-05,0.03
0.2199615067,2400,5.5e-05,0.027
0.2291265695,2500,5.8e-05,0.021
0.2382916323,2600,7.2e-05,0.026
0.2474566951,2700,3.5e-05,0.025
0.2566217579,2800,3.2e-05,0.022
0.2657868206,2900,4e-05,0.02
0.2749518834,3000,4.8e-05,0.025
0.2841169462,3100,3.2e-05,0.015
0.293282009,3200,4.5e-05,0.018
0.3024470718,3300,3.3e-05,0.029
0.3116121345,3400,2.4e-05,0.022
0.3207771973,3500,3.4e-05,0.017
0.3299422601,3600,3e-05,0.015
0.3391073229,3700,1.7e-05,0.018
0.3482723857,3800,1.8e-05,0.018
0.3574374484,3900,2.1e-05,0.017
0.3666025112,4000,1.5e-05,0.011
0.375767574,4100,1.4e-05,0.012
0.3849326368,4200,1.1e-05,0.016
0.3940976996,4300,1e-05,0.012
0.4032627623,4400,9.9e-06,0.011
0.4124278251,4500,1.3e-05,0.015
0.4215928879,4600,8.5e-06,0.01
0.4307579507,4700,5.9e-06,0.01
0.4399230135,4800,8.9e-06,0.013
0.4490880763,4900,1.3e-05,0.012
0.458253139,5000,6.3e-06,0.01
0.4674182018,5100,6.3e-06,0.012
0.4765832646,5200,6.6e-06,0.0079
0.4857483274,5300,5.5e-06,0.0077
0.4949133902,5400,4.6e-06,0.013
0.5040784529,5500,4.9e-06,0.0099
0.5132435157,5600,4.7e-06,0.0088
0.5224085785,5700,5.2e-06,0.012
0.5315736413,5800,5.5e-06,0.0085
0.5407387041,5900,4.8e-06,0.0094
0.5499037668,6000,1.3e-05,0.01
0.5590688296,6100,5e-06,0.012
0.5682338924,6200,2.5e-06,0.0072
0.5773989552,6300,3.6e-06,0.0094
0.586564018,6400,3.2e-06,0.0092
0.5957290807,6500,4.3e-06,0.011
0.6048941435,6600,3.9e-06,0.0088
0.6140592063,6700,3.2e-06,0.0054
0.6232242691,6800,4.9e-06,0.011
0.6323893319,6900,4.5e-06,0.0069
0.6415543946,7000,2.6e-06,0.0077
0.6507194574,7100,4.4e-06,0.011
0.6598845202,7200,7.2e-06,0.0073
0.669049583,7300,3.5e-06,0.007
0.6782146458,7400,3.8e-06,0.006
0.6873797086,7500,2.8e-06,0.0077
0.6965447713,7600,2.9e-06,0.0068
0.7057098341,7700,2.3e-06,0.0088
0.7148748969,7800,4e-06,0.0076
0.7240399597,7900,1.7e-05,0.011
0.7332050225,8000,3.4e-06,0.007
0.7423700852,8100,4.8e-06,0.0058
0.751535148,8200,6.9e-06,0.0091
0.7607002108,8300,2.2e-06,0.0058
0.7698652736,8400,3.2e-06,0.0073
0.7790303364,8500,2.2e-06,0.011
0.7881953991,8600,1.4e-06,0.0047
0.7973604619,8700,2.6e-06,0.0056
0.8065255247,8800,2.4e-06,0.0055
0.8156905875,8900,3e-06,0.0092
0.8248556503,9000,2.9e-06,0.0052
0.834020713,9100,3.4e-06,0.0067
0.8431857758,9200,3.1e-06,0.0068
0.8523508386,9300,1.6e-06,0.0054
0.8615159014,9400,2e-06,0.0057
0.8706809642,9500,2.9e-06,0.0082
0.8798460269,9600,2.8e-06,0.0064
0.8890110897,9700,2.3e-06,0.01
0.8981761525,9800,2.4e-06,0.0058
0.9073412153,9900,2.6e-06,0.0042
0.9165979287,10001,3.132036e-06,0.00403384
0.9256713408,10100,1.086524e-06,0.002185541
0.9348364036,10200,5.1186e-07,0.001554461
0.9440014664,10300,3.141126e-07,0.001520334
0.9531665292,10400,2.020169e-07,0.001397751
0.962331592,10500,1.548784e-07,0.001408093
0.9714966548,10600,1.113636e-07,0.00101602
0.9806617175,10700,9.760328e-08,0.0009626867
0.9898267803,10800,8.058022e-08,0.0007390326
0.9989918431,10900,7.165194e-08,0.0006530898
1,10911,7.165194e-08,0.0006397999999999999
