t_norm,loss,rel_l2_error
0.0,4.8e-05,1.2
0.008928571428571428,0.026,0.52
0.017857142857142856,0.014,0.092
0.026785714285714284,0.0061,0.032
0.03571428571428571,0.002,0.031
0.044642857142857144,0.0014,0.018
0.05357142857142857,0.00058,0.015
0.0625,0.00069,0.013
0.07142857142857142,0.00045,0.013
0.08035714285714286,0.00038,0.011
0.08928571428571429,0.00038,0.015
0.09821428571428571,0.00023,0.0081
0.10714285714285714,0.00019,0.013
0.11607142857142858,0.00014,0.0096
0.125,0.00017,0.0073
0.13392857142857142,0.00026,0.009
0.14285714285714285,0.00019,0.0055
0.15178571428571427,0.00015,0.0063
0.16071428571428573,0.00011,0.0054
0.16964285714285715,6.5e-05,0.0075
0.17857142857142858,0.00013,0.0073
0.1875,0.00012,0.0063
0.19642857142857142,0.00015,0.0066
0.20535714285714285,0.00013,0.0066
0.21428571428571427,0.00014,0.005
0.22321428571428573,0.00015,0.0044
0.23214285714285715,0.00013,0.0088
0.24107142857142858,6.7e-05,0.0076
0.25,6.7e-05,0.0081
0.25892857142857145,0.00017,0.0055
0.26785714285714285,3.8e-05,0.007
0.2767857142857143,9.4e-05,0.0085
0.2857142857142857,4.8e-05,0.0046
0.29464285714285715,5.3e-05,0.005
0.30357142857142855,0.00012,0.0055
0.3125,8.3e-05,0.0042
0.32142857142857145,7.5e-05,0.0048
0.33035714285714285,5.6e-05,0.004
0.3392857142857143,9.7e-05,0.0053
0.3482142857142857,5.3e-05,0.0061
0.35714285714285715,5.9e-05,0.0038
0.36607142857142855,8.3e-05,0.0046
0.375,8.5e-05,0.003
0.38392857142857145,9.6e-05,0.0064
0.39285714285714285,8.3e-05,0.0065
0.4017857142857143,5.9e-05,0.004
0.4107142857142857,7.3e-05,0.0037
0.41964285714285715,5e-05,0.007
0.42857142857142855,4.4e-05,0.0046
0.4375,6.3e-05,0.0081
0.44642857142857145,8.9e-05,0.0042
0.45535714285714285,7.1e-05,0.0056
0.4642857142857143,4.3e-05,0.0045
0.4732142857142857,4e-05,0.0064
0.48214285714285715,5e-05,0.0057
0.49107142857142855,3.1e-05,0.0046
0.5,5.9e-05,0.0089
0.5089285714285714,2.9e-05,0.0047
0.5178571428571429,4.6e-05,0.0022
0.5267857142857143,6.2e-05,0.0023
0.5357142857142857,6.9e-05,0.01
0.5446428571428571,1.5e-05,0.0033
0.5535714285714286,2.6e-05,0.003
0.5625,3.7e-05,0.0058
0.5714285714285714,5.1e-05,0.005
0.5803571428571429,4.1e-05,0.0038
0.5892857142857143,4.8e-05,0.003
0.5982142857142857,4.7e-05,0.0029
0.6071428571428571,2.3e-05,0.0022
0.6160714285714286,4e-05,0.0024
0.625,4e-05,0.0067
0.6339285714285714,3.3e-05,0.0026
0.6428571428571429,2.9e-05,0.011
0.6517857142857143,3.6e-05,0.0033
0.6607142857142857,5.5e-05,0.0038
0.6696428571428571,3.7e-05,0.0056
0.6785714285714286,4.2e-05,0.0079
0.6875,4.1e-05,0.0064
0.6964285714285714,5.4e-05,0.0036
0.7053571428571429,4.1e-05,0.0058
0.7142857142857143,2e-05,0.0041
0.7232142857142857,3.1e-05,0.0051
0.7321428571428571,2.7e-05,0.0024
0.7410714285714286,1.5e-05,0.0032
0.75,2.3e-05,0.0025
0.7589285714285714,1.1e-05,0.0042
0.7678571428571429,2.6e-05,0.0034
0.7767857142857143,1.4e-05,0.0028
0.7857142857142857,1.2e-05,0.0027
0.7946428571428571,3.7e-05,0.004
0.8035714285714286,3.4e-05,0.0049
0.8125,3.2e-05,0.0058
0.8214285714285714,2.4e-05,0.0059
0.8303571428571429,2e-05,0.002
0.8392857142857143,1.3e-05,0.0026
0.8482142857142857,2.9e-05,0.0032
0.8571428571428571,1e-05,0.0023
0.8660714285714286,2.2e-05,0.0049
0.875,1.9e-05,0.0028
0.8839285714285714,3.2e-05,0.0024
0.8928571428571429,5.564022e-05,
0.8929464285714286,3.86438e-05,0.001986193
0.9017857142857143,1.757506e-05,0.001936688
0.9107142857142857,7.202657e-06,0.0009161832
0.9196428571428571,3.841604e-06,0.0007680375
0.9285714285714286,2.221289e-06,0.000438661
0.9375,1.613572e-06,0.0003879297
0.9464285714285714,9.407544e-07,0.0002722986
0.9553571428571429,6.137326e-07,0.0001868683
0.9642857142857143,5.029079e-07,0.0001659466
0.9732142857142857,3.638326e-07,0.0001612345
0.9821428571428571,3.237989e-07,0.0001439966
0.9910714285714286,2.950295e-07,0.0001353667
1.0,2.266621e-07,0.0001124859
