iteration_normalized,iteration,loss,rel_l2_error
0,0,4.8e-05,1.2
0.0088944232,100,0.026,0.52
0.0177888464,200,0.014,0.092
0.0266832696,300,0.0061,0.032
0.0355776928,400,0.002,0.031
0.044472116,500,0.0014,0.018
0.0533665392,600,0.00058,0.015
0.0622609624,700,0.00069,0.013
0.0711553856,800,0.00045,0.013
0.0800498088,900,0.00038,0.011
0.088944232,1000,0.00038,0.015
0.0978386552,1100,0.00023,0.0081
0.1067330784,1200,0.00019,0.013
0.1156275016,1300,0.00014,0.0096
0.1245219248,1400,0.00017,0.0073
0.1334163479,1500,0.00026,0.009
0.1423107711,1600,0.00019,0.0055
0.1512051943,1700,0.00015,0.0063
0.1600996175,1800,0.00011,0.0054
0.1689940407,1900,6.5e-05,0.0075
0.1778884639,2000,0.00013,0.0073
0.1867828871,2100,0.00012,0.0063
0.1956773103,2200,0.00015,0.0066
0.2045717335,2300,0.00013,0.0066
0.2134661567,2400,0.00014,0.005
0.2223605799,2500,0.00015,0.0044
0.2312550031,2600,0.00013,0.0088
0.2401494263,2700,6.7e-05,0.0076
0.2490438495,2800,6.7e-05,0.0081
0.2579382727,2900,0.00017,0.0055
0.2668326959,3000,3.8e-05,0.007
0.2757271191,3100,9.4e-05,0.0085
0.2846215423,3200,4.8e-05,0.0046
0.2935159655,3300,5.3e-05,0.005
0.3024103887,3400,0.00012,0.0055
0.3113048119,3500,8.3e-05,0.0042
0.3201992351,3600,7.5e-05,0.0048
0.3290936583,3700,5.6e-05,0.004
0.3379880815,3800,9.7e-05,0.0053
0.3468825047,3900,5.3e-05,0.0061
0.3557769279,4000,5.9e-05,0.0038
0.3646713511,4100,8.3e-05,0.0046
0.3735657743,4200,8.5e-05,0.003
0.3824601975,4300,9.6e-05,0.0064
0.3913546207,4400,8.3e-05,0.0065
0.4002490438,4500,5.9e-05,0.004
0.409143467,4600,7.3e-05,0.0037
0.4180378902,4700,5e-05,0.007
0.4269323134,4800,4.4e-05,0.0046
0.4358267366,4900,6.3e-05,0.0081
0.4447211598,5000,8.9e-05,0.0042
0.453615583,5100,7.1e-05,0.0056
0.4625100062,5200,4.3e-05,0.0045
0.4714044294,5300,4e-05,0.0064
0.4802988526,5400,5e-05,0.0057
0.4891932758,5500,3.1e-05,0.0046
0.498087699,5600,5.9e-05,0.0089
0.5069821222,5700,2.9e-05,0.0047
0.5158765454,5800,4.6e-05,0.0022
0.5247709686,5900,6.2e-05,0.0023
0.5336653918,6000,6.9e-05,0.01
0.542559815,6100,1.5e-05,0.0033
0.5514542382,6200,2.6e-05,0.003
0.5603486614,6300,3.7e-05,0.0058
0.5692430846,6400,5.1e-05,0.005
0.5781375078,6500,4.1e-05,0.0038
0.587031931,6600,4.8e-05,0.003
0.5959263542,6700,4.7e-05,0.0029
0.6048207774,6800,2.3e-05,0.0022
0.6137152006,6900,4e-05,0.0024
0.6226096238,7000,4e-05,0.0067
0.631504047,7100,3.3e-05,0.0026
0.6403984702,7200,2.9e-05,0.011
0.6492928934,7300,3.6e-05,0.0033
0.6581873166,7400,5.5e-05,0.0038
0.6670817397,7500,3.7e-05,0.0056
0.6759761629,7600,4.2e-05,0.0079
0.6848705861,7700,4.1e-05,0.0064
0.6937650093,7800,5.4e-05,0.0036
0.7026594325,7900,4.1e-05,0.0058
0.7115538557,8000,2e-05,0.0041
0.7204482789,8100,3.1e-05,0.0051
0.7293427021,8200,2.7e-05,0.0024
0.7382371253,8300,1.5e-05,0.0032
0.7471315485,8400,2.3e-05,0.0025
0.7560259717,8500,1.1e-05,0.0042
0.7649203949,8600,2.6e-05,0.0034
0.7738148181,8700,1.4e-05,0.0028
0.7827092413,8800,1.2e-05,0.0027
0.7916036645,8900,3.7e-05,0.004
0.8004980877,9000,3.4e-05,0.0049
0.8093925109,9100,3.2e-05,0.0058
0.8182869341,9200,2.4e-05,0.0059
0.8271813573,9300,2e-05,0.002
0.8360757805,9400,1.3e-05,0.0026
0.8449702037,9500,2.9e-05,0.0032
0.8538646269,9600,1e-05,0.0023
0.8627590501,9700,2.2e-05,0.0049
0.8716534733,9800,1.9e-05,0.0028
0.8805478965,9900,3.2e-05,0.0024
0.8895312639,10001,3.86438e-05,0.001986193
0.8983367429,10100,1.757506e-05,0.001936688
0.9072311661,10200,7.202657e-06,0.0009161832
0.9161255893,10300,3.841604e-06,0.0007680375
0.9250200125,10400,2.221289e-06,0.000438661
0.9339144356,10500,1.613572e-06,0.0003879297
0.9428088588,10600,9.407544e-07,0.0002722986
0.951703282,10700,6.137326e-07,0.0001868683
0.9605977052,10800,5.029079e-07,0.0001659466
0.9694921284,10900,3.638326e-07,0.0001612345
0.9783865516,11000,3.237989e-07,0.0001439966
0.9872809748,11100,2.950295e-07,0.0001353667
0.996175398,11200,2.266621e-07,0.0001124859
1,11243,2.266621e-07,0.0001099
