problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-07_20-32-31-788380,checkpoints\diffusion_exact\2026-03-07_20-32-31-788380\output.log,1243,0.0001124859,0.0001124859,11200,578
