iteration,loss,rel_l2_error
0.0,8.3e-06,2.1
100.0,0.0088,0.75
200.0,0.0053,0.7
300.0,0.008,0.68
400.0,0.0065,0.66
500.0,0.0033,0.63
600.0,0.0066,0.53
700.0,0.0053,0.41
800.0,0.0035,0.37
900.0,0.0035,0.36
1000.0,0.004,0.31
1100.0,0.0017,0.3
1200.0,0.0025,0.29
1300.0,0.0025,0.29
1400.0,0.002,0.27
1500.0,0.0026,0.27
1600.0,0.0016,0.25
1700.0,0.0027,0.24
1800.0,0.0032,0.24
1900.0,0.0018,0.25
2000.0,0.0018,0.23
2100.0,0.0013,0.22
2200.0,0.0015,0.23
2300.0,0.0021,0.22
2400.0,0.0022,0.23
2500.0,0.0018,0.2
2600.0,0.0013,0.21
2700.0,0.0016,0.2
2800.0,0.0013,0.2
2900.0,0.0026,0.2
3000.0,0.0024,0.2
3100.0,0.002,0.2
3200.0,0.0013,0.19
3300.0,0.00095,0.2
3400.0,0.0011,0.2
3500.0,0.00097,0.2
3600.0,0.00076,0.19
3700.0,0.00098,0.19
3800.0,0.00041,0.18
3900.0,0.00049,0.19
4000.0,0.00067,0.19
4100.0,0.00063,0.19
4200.0,0.0011,0.19
4300.0,0.00047,0.19
4400.0,0.0007,0.18
4500.0,0.0014,0.18
4600.0,0.00076,0.18
4700.0,0.0016,0.18
4800.0,0.00061,0.18
4900.0,0.00079,0.18
5000.0,0.00086,0.18
5100.0,0.00062,0.18
5200.0,0.00062,0.18
5300.0,0.0016,0.17
5400.0,0.00063,0.17
5500.0,0.00051,0.18
5600.0,0.0012,0.17
5700.0,0.0015,0.16
5800.0,0.001,0.18
5900.0,0.00033,0.17
6000.0,0.0012,0.19
6100.0,0.0013,0.17
6200.0,0.0012,0.16
6300.0,0.0023,0.17
6400.0,0.00073,0.17
6500.0,0.00038,0.17
6600.0,0.0012,0.16
6700.0,0.00059,0.15
6800.0,0.00082,0.18
6900.0,0.00073,0.15
7000.0,0.00036,0.17
7100.0,0.00062,0.17
7200.0,0.001,0.16
7300.0,0.0012,0.16
7400.0,0.00077,0.17
7500.0,0.00031,0.17
7600.0,0.0005,0.15
7700.0,0.00091,0.16
7800.0,0.00045,0.17
7900.0,0.00045,0.15
8000.0,0.00071,0.17
8100.0,0.00067,0.16
8200.0,0.00064,0.16
8300.0,0.0004,0.16
8400.0,0.00039,0.15
8500.0,0.0003,0.15
8600.0,0.0007,0.16
8700.0,0.0005,0.16
8800.0,0.00064,0.15
8900.0,0.0009,0.16
9000.0,0.00066,0.15
9100.0,0.00049,0.17
9200.0,0.00061,0.16
9300.0,0.00042,0.16
9400.0,0.00042,0.15
9500.0,0.00042,0.15
9600.0,0.00071,0.15
9700.0,0.00081,0.16
9800.0,0.00033,0.15
9900.0,0.00044,0.15
10001.0,0.00272356,0.1519727
10100.0,0.001635388,0.1241796
10200.0,0.001032748,0.1090287
10300.0,0.0007014608,0.1010372
10400.0,0.0004862903,0.07653023
10500.0,0.000317236,0.06309356
10600.0,0.0002355415,0.05261245
10700.0,0.000189576,0.0482165
10800.0,0.0001553813,0.04492513
10900.0,0.0001259319,0.04748015
11000.0,0.000104597,0.04379354
11100.0,8.712676e-05,0.04374908
11200.0,7.608229e-05,0.04378232
11300.0,6.577039e-05,0.042188
11400.0,5.729188e-05,0.04154501
11500.0,4.996502e-05,0.04085094
11600.0,4.475741e-05,0.03715627
11700.0,4.131675e-05,0.0356639
11800.0,3.844158e-05,0.03548775
11900.0,3.532935e-05,0.03761069
12000.0,3.257778e-05,0.03505719
12100.0,3.061306e-05,0.03535681
12200.0,2.872467e-05,0.03309114
12300.0,2.665641e-05,0.03143313
12400.0,2.487093e-05,0.03146808
12500.0,2.308665e-05,0.03099084
12600.0,2.116982e-05,0.02905387
12700.0,1.952959e-05,0.02656101
12800.0,1.772904e-05,0.02615018
12900.0,1.658998e-05,0.02370054
13000.0,1.546618e-05,0.02260389
13100.0,1.44747e-05,0.02356666
13200.0,1.342032e-05,0.02128462
13300.0,1.266081e-05,0.0201822
13400.0,1.211661e-05,0.02152929
13500.0,1.164582e-05,0.01983151
13600.0,1.126131e-05,0.02034205
13700.0,1.076325e-05,0.02039921
13800.0,1.022371e-05,0.01944929
13900.0,9.764433e-06,0.01964819
14000.0,9.300232e-06,0.01916177
14100.0,9.003034e-06,0.01719747
14200.0,8.697768e-06,0.01822833
14300.0,8.384774e-06,0.01825452
14400.0,8.034599e-06,0.01798266
14500.0,7.710545e-06,0.01677336
14600.0,7.409577e-06,0.01777123
14700.0,7.102876e-06,0.01638594
14800.0,6.789905e-06,0.01823608
14900.0,6.546624e-06,0.01692456
15000.0,6.310704e-06,0.01726476
15100.0,6.02822e-06,0.01644885
15200.0,5.846355e-06,0.01719592
15300.0,5.681994e-06,0.01550869
15400.0,5.522244e-06,0.0175633
15500.0,5.302675e-06,0.01641132
15600.0,5.116962e-06,0.01627784
15700.0,4.884147e-06,0.01647082
15800.0,4.730142e-06,0.01568727
15900.0,4.580482e-06,0.01594797
16000.0,4.391337e-06,0.01502771
16100.0,4.245456e-06,0.01640438
16200.0,4.068245e-06,0.01606557
16300.0,3.987793e-06,0.0146876
16400.0,3.921588e-06,0.01503021
16500.0,3.834724e-06,0.0146481
16600.0,3.727615e-06,0.01477026
16700.0,3.609076e-06,0.01402408
16800.0,3.503016e-06,0.01445285
16900.0,3.40653e-06,0.01399586
17000.0,3.316783e-06,0.01325297
17012.0,3.316783e-06,0.0131
