iteration_normalized,iteration,loss,rel_l2_error
0,0,9.7e-06,1.0
0.0096144601,100,0.066,0.52
0.0192289203,200,0.01,0.16
0.0288433804,300,0.0049,0.051
0.0384578406,400,0.0029,0.022
0.0480723007,500,0.0021,0.017
0.0576867609,600,0.00084,0.023
0.067301221,700,0.00046,0.013
0.0769156812,800,0.00062,0.013
0.0865301413,900,0.00044,0.0098
0.0961446015,1000,0.00035,0.0088
0.1057590616,1100,0.00026,0.013
0.1153735218,1200,0.00036,0.011
0.1249879819,1300,0.00031,0.0087
0.1346024421,1400,0.00032,0.009
0.1442169022,1500,0.00025,0.0084
0.1538313624,1600,0.0002,0.0087
0.1634458225,1700,0.00016,0.0092
0.1730602827,1800,0.00019,0.01
0.1826747428,1900,0.00026,0.0063
0.192289203,2000,0.00016,0.0071
0.2019036631,2100,0.00013,0.0072
0.2115181233,2200,0.00011,0.0087
0.2211325834,2300,9e-05,0.0067
0.2307470436,2400,0.00024,0.0091
0.2403615037,2500,0.00012,0.0069
0.2499759638,2600,0.00015,0.0067
0.259590424,2700,0.00011,0.0047
0.2692048841,2800,0.00012,0.0065
0.2788193443,2900,0.00013,0.0082
0.2884338044,3000,8.5e-05,0.008
0.2980482646,3100,4.5e-05,0.0048
0.3076627247,3200,8.1e-05,0.0043
0.3172771849,3300,7.9e-05,0.0093
0.326891645,3400,9.6e-05,0.0042
0.3365061052,3500,6.1e-05,0.0066
0.3461205653,3600,7e-05,0.0043
0.3557350255,3700,0.00011,0.0058
0.3653494856,3800,5.7e-05,0.01
0.3749639458,3900,5.7e-05,0.0051
0.3845784059,4000,9.8e-05,0.0051
0.3941928661,4100,5.2e-05,0.0074
0.4038073262,4200,0.00011,0.0063
0.4134217864,4300,7.1e-05,0.0058
0.4230362465,4400,4.8e-05,0.0049
0.4326507067,4500,5.7e-05,0.0051
0.4422651668,4600,6.5e-05,0.0052
0.451879627,4700,2.9e-05,0.0081
0.4614940871,4800,3e-05,0.0077
0.4711085473,4900,7.6e-05,0.0065
0.4807230074,5000,5.3e-05,0.0043
0.4903374676,5100,5.5e-05,0.0037
0.4999519277,5200,4.4e-05,0.0056
0.5095663878,5300,5.3e-05,0.0089
0.519180848,5400,5.8e-05,0.0042
0.5287953081,5500,3.5e-05,0.0043
0.5384097683,5600,3.3e-05,0.0039
0.5480242284,5700,3.2e-05,0.003
0.5576386886,5800,5.3e-05,0.0076
0.5672531487,5900,2.6e-05,0.0047
0.5768676089,6000,1.5e-05,0.0039
0.586482069,6100,1.4e-05,0.0042
0.5960965292,6200,2.4e-05,0.0056
0.6057109893,6300,5e-05,0.0029
0.6153254495,6400,3.4e-05,0.0043
0.6249399096,6500,5.3e-05,0.0071
0.6345543698,6600,1.6e-05,0.0043
0.6441688299,6700,3e-05,0.006
0.6537832901,6800,2.3e-05,0.0051
0.6633977502,6900,1.9e-05,0.0066
0.6730122104,7000,2.6e-05,0.0044
0.6826266705,7100,1.3e-05,0.0063
0.6922411307,7200,3.3e-05,0.0028
0.7018555908,7300,2.2e-05,0.0059
0.711470051,7400,2.3e-05,0.0078
0.7210845111,7500,2.2e-05,0.0085
0.7306989713,7600,2.6e-05,0.0046
0.7403134314,7700,2e-05,0.0069
0.7499278915,7800,2.2e-05,0.0035
0.7595423517,7900,2.6e-05,0.0047
0.7691568118,8000,3.2e-05,0.0056
0.778771272,8100,2e-05,0.01
0.7883857321,8200,2.3e-05,0.0043
0.7980001923,8300,2.6e-05,0.0057
0.8076146524,8400,2.9e-05,0.0068
0.8172291126,8500,3.5e-05,0.0058
0.8268435727,8600,1.3e-05,0.0022
0.8364580329,8700,2.3e-05,0.0062
0.846072493,8800,2.4e-05,0.005
0.8556869532,8900,1.3e-05,0.0026
0.8653014133,9000,2.3e-05,0.006
0.8749158735,9100,1.9e-05,0.0041
0.8845303336,9200,6.8e-06,0.0051
0.8941447938,9300,1.3e-05,0.002
0.9037592539,9400,3.7e-05,0.0056
0.9133737141,9500,1.8e-05,0.0043
0.9229881742,9600,1e-05,0.0047
0.9326026344,9700,1.9e-05,0.0028
0.9422170945,9800,1.4e-05,0.0055
0.9518315547,9900,1.5e-05,0.0043
0.9615421594,10001,4.485558e-05,0.003619225
0.971060475,10100,1.317009e-05,0.001073377
0.9806749351,10200,7.574683e-06,0.001004772
0.9902893953,10300,3.581777e-06,0.0004854135
0.9999038554,10400,2.414191e-06,0.0004042451
1,10401,2.414191e-06,0.0003867
