problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-07_20-33-01-802015,checkpoints\diffusion_exact\2026-03-07_20-33-01-802015\output.log,401,0.0004042451,0.0004042451,10400,487
