iteration,loss,rel_l2_error
0.0,9.7e-06,1.0
100.0,0.066,0.52
200.0,0.01,0.16
300.0,0.0049,0.051
400.0,0.0029,0.022
500.0,0.0021,0.017
600.0,0.00084,0.023
700.0,0.00046,0.013
800.0,0.00062,0.013
900.0,0.00044,0.0098
1000.0,0.00035,0.0088
1100.0,0.00026,0.013
1200.0,0.00036,0.011
1300.0,0.00031,0.0087
1400.0,0.00032,0.009
1500.0,0.00025,0.0084
1600.0,0.0002,0.0087
1700.0,0.00016,0.0092
1800.0,0.00019,0.01
1900.0,0.00026,0.0063
2000.0,0.00016,0.0071
2100.0,0.00013,0.0072
2200.0,0.00011,0.0087
2300.0,9e-05,0.0067
2400.0,0.00024,0.0091
2500.0,0.00012,0.0069
2600.0,0.00015,0.0067
2700.0,0.00011,0.0047
2800.0,0.00012,0.0065
2900.0,0.00013,0.0082
3000.0,8.5e-05,0.008
3100.0,4.5e-05,0.0048
3200.0,8.1e-05,0.0043
3300.0,7.9e-05,0.0093
3400.0,9.6e-05,0.0042
3500.0,6.1e-05,0.0066
3600.0,7e-05,0.0043
3700.0,0.00011,0.0058
3800.0,5.7e-05,0.01
3900.0,5.7e-05,0.0051
4000.0,9.8e-05,0.0051
4100.0,5.2e-05,0.0074
4200.0,0.00011,0.0063
4300.0,7.1e-05,0.0058
4400.0,4.8e-05,0.0049
4500.0,5.7e-05,0.0051
4600.0,6.5e-05,0.0052
4700.0,2.9e-05,0.0081
4800.0,3e-05,0.0077
4900.0,7.6e-05,0.0065
5000.0,5.3e-05,0.0043
5100.0,5.5e-05,0.0037
5200.0,4.4e-05,0.0056
5300.0,5.3e-05,0.0089
5400.0,5.8e-05,0.0042
5500.0,3.5e-05,0.0043
5600.0,3.3e-05,0.0039
5700.0,3.2e-05,0.003
5800.0,5.3e-05,0.0076
5900.0,2.6e-05,0.0047
6000.0,1.5e-05,0.0039
6100.0,1.4e-05,0.0042
6200.0,2.4e-05,0.0056
6300.0,5e-05,0.0029
6400.0,3.4e-05,0.0043
6500.0,5.3e-05,0.0071
6600.0,1.6e-05,0.0043
6700.0,3e-05,0.006
6800.0,2.3e-05,0.0051
6900.0,1.9e-05,0.0066
7000.0,2.6e-05,0.0044
7100.0,1.3e-05,0.0063
7200.0,3.3e-05,0.0028
7300.0,2.2e-05,0.0059
7400.0,2.3e-05,0.0078
7500.0,2.2e-05,0.0085
7600.0,2.6e-05,0.0046
7700.0,2e-05,0.0069
7800.0,2.2e-05,0.0035
7900.0,2.6e-05,0.0047
8000.0,3.2e-05,0.0056
8100.0,2e-05,0.01
8200.0,2.3e-05,0.0043
8300.0,2.6e-05,0.0057
8400.0,2.9e-05,0.0068
8500.0,3.5e-05,0.0058
8600.0,1.3e-05,0.0022
8700.0,2.3e-05,0.0062
8800.0,2.4e-05,0.005
8900.0,1.3e-05,0.0026
9000.0,2.3e-05,0.006
9100.0,1.9e-05,0.0041
9200.0,6.8e-06,0.0051
9300.0,1.3e-05,0.002
9400.0,3.7e-05,0.0056
9500.0,1.8e-05,0.0043
9600.0,1e-05,0.0047
9700.0,1.9e-05,0.0028
9800.0,1.4e-05,0.0055
9900.0,1.5e-05,0.0043
10001.0,4.485558e-05,0.003619225
10100.0,1.317009e-05,0.001073377
10200.0,7.574683e-06,0.001004772
10300.0,3.581777e-06,0.0004854135
10400.0,2.414191e-06,0.0004042451
10401.0,2.414191e-06,0.0003867
