problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
heat3d_exact,2026-03-05_17-05-21-499429,checkpoints\heat3d_exact\2026-03-05_17-05-21-499429\output.log,6064,0.0195,0.01814865,15800,1
