t_norm,loss,rel_l2_error
0.0,0.0036,1.7
0.00625,0.0061,0.77
0.0125,0.0046,0.71
0.01875,0.0034,0.7
0.025,0.0028,0.62
0.03125,0.0032,0.5
0.0375,0.0031,0.43
0.04375,0.0044,0.37
0.05,0.0041,0.37
0.05625,0.0057,0.31
0.0625,0.0031,0.32
0.06875,0.0029,0.28
0.075,0.0033,0.29
0.08125,0.0045,0.27
0.0875,0.0034,0.26
0.09375,0.0039,0.22
0.1,0.0026,0.22
0.10625,0.0015,0.22
0.1125,0.0016,0.22
0.11875,0.0026,0.22
0.125,0.0015,0.18
0.13125,0.005,0.26
0.1375,0.0053,0.23
0.14375,0.0028,0.2
0.15,0.0042,0.2
0.15625,0.003,0.19
0.1625,0.0025,0.19
0.16875,0.00086,0.19
0.175,0.0017,0.17
0.18125,0.0021,0.17
0.1875,0.0029,0.16
0.19375,0.00096,0.19
0.2,0.0024,0.16
0.20625,0.0023,0.16
0.2125,0.0014,0.16
0.21875,0.0028,0.15
0.225,0.0014,0.15
0.23125,0.002,0.14
0.2375,0.00077,0.15
0.24375,0.00071,0.15
0.25,0.0015,0.14
0.25625,0.002,0.15
0.2625,0.0019,0.17
0.26875,0.0019,0.15
0.275,0.00091,0.15
0.28125,0.0011,0.14
0.2875,0.00059,0.14
0.29375,0.0011,0.13
0.3,0.0011,0.14
0.30625,0.00074,0.13
0.3125,0.00089,0.13
0.31875,0.0013,0.15
0.325,0.00077,0.13
0.33125,0.00068,0.14
0.3375,0.00077,0.13
0.34375,0.00068,0.12
0.35,0.00059,0.13
0.35625,0.0011,0.12
0.3625,0.00083,0.12
0.36875,0.00062,0.12
0.375,0.00051,0.11
0.38125,0.0011,0.13
0.3875,0.0007,0.13
0.39375,0.00072,0.12
0.4,0.00069,0.14
0.40625,0.00085,0.12
0.4125,0.00047,0.11
0.41875,0.00072,0.11
0.425,0.00037,0.12
0.43125,0.00057,0.11
0.4375,0.00087,0.11
0.44375,0.00076,0.11
0.45,0.00052,0.1
0.45625,0.00036,0.12
0.4625,0.00059,0.1
0.46875,0.00066,0.11
0.475,0.00054,0.1
0.48125,0.00045,0.099
0.4875,0.00053,0.099
0.49375,0.00055,0.11
0.5,0.0007,0.1
0.50625,0.00033,0.099
0.5125,0.00063,0.11
0.51875,0.00065,0.095
0.525,0.00076,0.1
0.53125,0.00061,0.095
0.5375,0.00059,0.1
0.54375,0.00041,0.1
0.55,0.0002,0.091
0.55625,0.00031,0.1
0.5625,0.0004,0.095
0.56875,0.00039,0.098
0.575,0.00043,0.091
0.58125,0.00027,0.088
0.5875,0.00034,0.085
0.59375,0.00021,0.093
0.6,0.00024,0.091
0.60625,0.00044,0.11
0.6125,0.00032,0.1
0.61875,0.0003,0.09
0.625,0.0007085087,
0.6250625,0.0006980717,0.08501472
0.63125,0.0002631347,0.06351967
0.6375,0.0001561645,0.05802849
0.64375,0.0001138868,0.05830504
0.65,8.257892e-05,0.05001841
0.65625,6.487311e-05,0.04550152
0.6625,5.452324e-05,0.04939331
0.66875,4.56222e-05,0.04339378
0.675,3.73844e-05,0.04481087
0.68125,3.176839e-05,0.04567332
0.6875,2.736736e-05,0.03971171
0.69375,2.376985e-05,0.03485478
0.7,2.113604e-05,0.03608267
0.70625,1.938134e-05,0.03662086
0.7125,1.800443e-05,0.0352498
0.71875,1.627092e-05,0.03495955
0.725,1.479456e-05,0.03364265
0.73125,1.366708e-05,0.0307197
0.7375,1.275574e-05,0.03304702
0.74375,1.194267e-05,0.03214757
0.75,1.123124e-05,0.0322792
0.75625,1.047416e-05,0.03201408
0.7625,9.854323e-06,0.02962867
0.76875,9.392884e-06,0.02988229
0.775,8.943446e-06,0.03007196
0.78125,8.510508e-06,0.0303585
0.7875,8.015059e-06,0.02620474
0.79375,7.621431e-06,0.02660321
0.8,7.195432e-06,0.02761634
0.80625,6.802538e-06,0.02571183
0.8125,6.508573e-06,0.02569164
0.81875,6.253712e-06,0.02584226
0.825,6.001353e-06,0.02483428
0.83125,5.755931e-06,0.0250032
0.8375,5.509576e-06,0.02390463
0.84375,5.264792e-06,0.02315418
0.85,5.039062e-06,0.02152395
0.85625,4.832473e-06,0.02175217
0.8625,4.667915e-06,0.02261868
0.86875,4.469925e-06,0.02109505
0.875,4.276359e-06,0.02144174
0.88125,4.104427e-06,0.02095985
0.8875,3.962001e-06,0.02041029
0.89375,3.797009e-06,0.0211379
0.9,3.68016e-06,0.02147927
0.90625,3.557332e-06,0.02039457
0.9125,3.467047e-06,0.02251441
0.91875,3.362622e-06,0.02099427
0.925,3.259035e-06,0.02009569
0.93125,3.166273e-06,0.02046875
0.9375,3.060427e-06,0.0214601
0.94375,2.98177e-06,0.02027544
0.95,2.901873e-06,0.02043476
0.95625,2.802025e-06,0.01888961
0.9625,2.691735e-06,0.01968618
0.96875,2.617248e-06,0.01979436
0.975,2.534961e-06,0.01938104
0.98125,2.467938e-06,0.01995977
0.9875,2.401042e-06,0.01814865
0.99375,2.338546e-06,0.01990874
1.0,2.256478e-06,0.01995059
