iteration_normalized,iteration,loss,rel_l2_error
0,0,0.0036,1.7
0.0062250996,100,0.0061,0.77
0.0124501992,200,0.0046,0.71
0.0186752988,300,0.0034,0.7
0.0249003984,400,0.0028,0.62
0.031125498,500,0.0032,0.5
0.0373505976,600,0.0031,0.43
0.0435756972,700,0.0044,0.37
0.0498007968,800,0.0041,0.37
0.0560258964,900,0.0057,0.31
0.062250996,1000,0.0031,0.32
0.0684760956,1100,0.0029,0.28
0.0747011952,1200,0.0033,0.29
0.0809262948,1300,0.0045,0.27
0.0871513944,1400,0.0034,0.26
0.093376494,1500,0.0039,0.22
0.0996015936,1600,0.0026,0.22
0.1058266932,1700,0.0015,0.22
0.1120517928,1800,0.0016,0.22
0.1182768924,1900,0.0026,0.22
0.124501992,2000,0.0015,0.18
0.1307270916,2100,0.005,0.26
0.1369521912,2200,0.0053,0.23
0.1431772908,2300,0.0028,0.2
0.1494023904,2400,0.0042,0.2
0.15562749,2500,0.003,0.19
0.1618525896,2600,0.0025,0.19
0.1680776892,2700,0.00086,0.19
0.1743027888,2800,0.0017,0.17
0.1805278884,2900,0.0021,0.17
0.186752988,3000,0.0029,0.16
0.1929780876,3100,0.00096,0.19
0.1992031873,3200,0.0024,0.16
0.2054282869,3300,0.0023,0.16
0.2116533865,3400,0.0014,0.16
0.2178784861,3500,0.0028,0.15
0.2241035857,3600,0.0014,0.15
0.2303286853,3700,0.002,0.14
0.2365537849,3800,0.00077,0.15
0.2427788845,3900,0.00071,0.15
0.2490039841,4000,0.0015,0.14
0.2552290837,4100,0.002,0.15
0.2614541833,4200,0.0019,0.17
0.2676792829,4300,0.0019,0.15
0.2739043825,4400,0.00091,0.15
0.2801294821,4500,0.0011,0.14
0.2863545817,4600,0.00059,0.14
0.2925796813,4700,0.0011,0.13
0.2988047809,4800,0.0011,0.14
0.3050298805,4900,0.00074,0.13
0.3112549801,5000,0.00089,0.13
0.3174800797,5100,0.0013,0.15
0.3237051793,5200,0.00077,0.13
0.3299302789,5300,0.00068,0.14
0.3361553785,5400,0.00077,0.13
0.3423804781,5500,0.00068,0.12
0.3486055777,5600,0.00059,0.13
0.3548306773,5700,0.0011,0.12
0.3610557769,5800,0.00083,0.12
0.3672808765,5900,0.00062,0.12
0.3735059761,6000,0.00051,0.11
0.3797310757,6100,0.0011,0.13
0.3859561753,6200,0.0007,0.13
0.3921812749,6300,0.00072,0.12
0.3984063745,6400,0.00069,0.14
0.4046314741,6500,0.00085,0.12
0.4108565737,6600,0.00047,0.11
0.4170816733,6700,0.00072,0.11
0.4233067729,6800,0.00037,0.12
0.4295318725,6900,0.00057,0.11
0.4357569721,7000,0.00087,0.11
0.4419820717,7100,0.00076,0.11
0.4482071713,7200,0.00052,0.1
0.4544322709,7300,0.00036,0.12
0.4606573705,7400,0.00059,0.1
