iteration_normalized,iteration,loss,rel_l2_error
0,0,7.9e-06,1.2
0.0091290853,100,0.00074,0.97
0.0182581705,200,0.0011,0.47
0.0273872558,300,0.0013,0.34
0.0365163411,400,0.00074,0.33
0.0456454263,500,0.00049,0.28
0.0547745116,600,0.0007,0.26
0.0639035969,700,0.00051,0.25
0.0730326821,800,0.00043,0.24
0.0821617674,900,0.00032,0.22
0.0912908527,1000,0.00041,0.21
0.1004199379,1100,0.00034,0.2
0.1095490232,1200,0.00025,0.18
0.1186781085,1300,0.00036,0.16
0.1278071937,1400,0.00018,0.12
0.136936279,1500,0.00025,0.098
0.1460653643,1600,0.00013,0.071
0.1551944495,1700,0.00015,0.049
0.1643235348,1800,0.00013,0.041
0.17345262,1900,7.8e-05,0.056
0.1825817053,2000,9.5e-05,0.032
0.1917107906,2100,5.6e-05,0.025
0.2008398758,2200,4.9e-05,0.028
0.2099689611,2300,4.7e-05,0.02
0.2190980464,2400,3.7e-05,0.02
0.2282271316,2500,3.5e-05,0.021
0.2373562169,2600,3.8e-05,0.021
0.2464853022,2700,2.8e-05,0.016
0.2556143874,2800,2.3e-05,0.015
0.2647434727,2900,2.6e-05,0.014
0.273872558,3000,1.3e-05,0.011
0.2830016432,3100,2.3e-05,0.014
0.2921307285,3200,1.9e-05,0.014
0.3012598138,3300,1.7e-05,0.013
0.310388899,3400,2.3e-05,0.014
0.3195179843,3500,1.8e-05,0.017
0.3286470696,3600,1e-05,0.017
0.3377761548,3700,1.1e-05,0.01
0.3469052401,3800,9.3e-06,0.011
0.3560343254,3900,1.5e-05,0.014
0.3651634106,4000,1.8e-05,0.015
0.3742924959,4100,1.3e-05,0.023
0.3834215812,4200,9.6e-06,0.019
0.3925506664,4300,1.1e-05,0.014
0.4016797517,4400,1.6e-05,0.021
0.410808837,4500,1.4e-05,0.0094
0.4199379222,4600,8e-06,0.014
0.4290670075,4700,1.3e-05,0.015
0.4381960928,4800,1.1e-05,0.013
0.447325178,4900,6.9e-06,0.01
0.4564542633,5000,9.8e-06,0.012
0.4655833485,5100,6.2e-06,0.011
0.4747124338,5200,1.1e-05,0.014
0.4838415191,5300,6.4e-06,0.011
0.4929706043,5400,5.2e-06,0.011
0.5020996896,5500,5e-06,0.01
0.5112287749,5600,6.9e-06,0.013
0.5203578601,5700,6.4e-06,0.012
0.5294869454,5800,6.7e-06,0.0078
0.5386160307,5900,1.3e-05,0.0084
0.5477451159,6000,5.8e-06,0.016
0.5568742012,6100,4.3e-06,0.011
0.5660032865,6200,6.7e-06,0.0062
0.5751323717,6300,3.8e-06,0.0091
0.584261457,6400,4.9e-06,0.011
0.5933905423,6500,5.3e-06,0.01
0.6025196275,6600,4.8e-06,0.0063
0.6116487128,6700,3.9e-06,0.009
0.6207777981,6800,6.3e-06,0.0098
0.6299068833,6900,2.9e-06,0.0062
0.6390359686,7000,8.2e-06,0.0074
0.6481650539,7100,3.3e-06,0.0091
0.6572941391,7200,5.4e-06,0.014
0.6664232244,7300,6.3e-06,0.012
0.6755523097,7400,3.7e-06,0.0071
0.6846813949,7500,3e-06,0.014
0.6938104802,7600,6e-06,0.011
0.7029395655,7700,3.6e-06,0.0085
0.7120686507,7800,3.8e-06,0.0072
0.721197736,7900,2.7e-06,0.005
0.7303268213,8000,3.1e-06,0.0078
0.7394559065,8100,1.5e-05,0.016
0.7485849918,8200,3.3e-06,0.0064
0.757714077,8300,1.8e-06,0.0078
0.7668431623,8400,2.6e-06,0.0097
0.7759722476,8500,3.3e-06,0.0081
0.7851013328,8600,2.5e-06,0.0097
0.7942304181,8700,3.5e-06,0.0052
0.8033595034,8800,3.3e-06,0.006
0.8124885886,8900,2.2e-06,0.0073
0.8216176739,9000,4.9e-06,0.0089
0.8307467592,9100,5.4e-06,0.0034
0.8398758444,9200,3.9e-06,0.0062
0.8490049297,9300,1.6e-06,0.0071
0.858134015,9400,2.6e-06,0.0076
0.8672631002,9500,4.4e-06,0.0087
0.8763921855,9600,2.4e-06,0.0058
0.8855212708,9700,5.8e-06,0.012
0.894650356,9800,3.3e-06,0.0076
0.9037794413,9900,2.4e-06,0.0044
0.9129998174,10001,3.755888e-06,0.006880248
0.9220376118,10100,1.265078e-06,0.003003873
0.9311666971,10200,8.268961e-07,0.002312086
0.9402957824,10300,4.753365e-07,0.001864496
0.9494248676,10400,2.613957e-07,0.001348933
0.9585539529,10500,1.629587e-07,0.001154868
0.9676830382,10600,1.026339e-07,0.001004742
0.9768121234,10700,7.534737e-08,0.0008588647
0.9859412087,10800,6.28829e-08,0.0007472336
0.995070294,10900,5.666702e-08,0.0006678547
1,10954,5.666702e-08,0.0005914
