iteration_normalized,iteration,loss,rel_l2_error
0,0,0.023,0.82
0.0088059176,100,0.00037,0.87
0.0176118352,200,0.0025,0.43
0.0264177527,300,0.0017,0.38
0.0352236703,400,0.0015,0.38
0.0440295879,500,0.0021,0.37
0.0528355055,600,0.0023,0.38
0.061641423,700,0.0016,0.36
0.0704473406,800,0.0014,0.38
0.0792532582,900,0.0017,0.39
0.0880591758,1000,0.0012,0.37
0.0968650933,1100,0.0015,0.36
0.1056710109,1200,0.0018,0.35
0.1144769285,1300,0.0012,0.35
0.1232828461,1400,0.0012,0.35
0.1320887636,1500,0.001,0.33
0.1408946812,1600,0.00091,0.33
0.1497005988,1700,0.00092,0.32
0.1585065164,1800,0.00052,0.31
0.167312434,1900,0.00075,0.3
0.1761183515,2000,0.00049,0.32
0.1849242691,2100,0.00036,0.28
0.1937301867,2200,0.00055,0.29
0.2025361043,2300,0.00067,0.24
0.2113420218,2400,0.00049,0.27
0.2201479394,2500,0.00049,0.23
0.228953857,2600,0.00063,0.2
0.2377597746,2700,0.00047,0.2
0.2465656921,2800,0.00047,0.24
0.2553716097,2900,0.00053,0.2
0.2641775273,3000,0.00047,0.2
0.2729834449,3100,0.00055,0.18
0.2817893625,3200,0.00038,0.15
0.29059528,3300,0.00039,0.16
0.2994011976,3400,0.00039,0.2
0.3082071152,3500,0.00048,0.14
0.3170130328,3600,0.00036,0.13
0.3258189503,3700,0.00033,0.12
0.3346248679,3800,0.00025,0.14
0.3434307855,3900,0.00027,0.099
0.3522367031,4000,0.00025,0.1
0.3610426206,4100,0.0002,0.078
0.3698485382,4200,0.00022,0.077
0.3786544558,4300,0.00015,0.058
0.3874603734,4400,0.00021,0.059
0.3962662909,4500,9.6e-05,0.049
0.4050722085,4600,0.00011,0.041
0.4138781261,4700,7.8e-05,0.042
0.4226840437,4800,8.2e-05,0.042
0.4314899613,4900,6.7e-05,0.036
0.4402958788,5000,8e-05,0.034
0.4491017964,5100,6.6e-05,0.026
0.457907714,5200,6.8e-05,0.027
0.4667136316,5300,2.4e-05,0.025
0.4755195491,5400,5.1e-05,0.022
0.4843254667,5500,4.9e-05,0.022
0.4931313843,5600,3.2e-05,0.033
0.5019373019,5700,4.8e-05,0.028
0.5107432194,5800,4.8e-05,0.022
0.519549137,5900,5.3e-05,0.017
0.5283550546,6000,3e-05,0.03
0.5371609722,6100,2.7e-05,0.033
0.5459668897,6200,4.3e-05,0.02
0.5547728073,6300,2.5e-05,0.021
0.5635787249,6400,3.8e-05,0.021
0.5723846425,6500,3e-05,0.026
0.5811905601,6600,2.4e-05,0.028
0.5899964776,6700,2.6e-05,0.013
0.5988023952,6800,1.6e-05,0.017
0.6076083128,6900,2.7e-05,0.013
0.6164142304,7000,2.3e-05,0.024
0.6252201479,7100,2.5e-05,0.013
0.6340260655,7200,9.6e-06,0.012
0.6428319831,7300,2.6e-05,0.029
0.6516379007,7400,2.8e-05,0.017
0.6604438182,7500,2.9e-05,0.015
0.6692497358,7600,1.6e-05,0.021
0.6780556534,7700,1.1e-05,0.025
0.686861571,7800,2e-05,0.013
0.6956674886,7900,2.2e-05,0.028
0.7044734061,8000,1.3e-05,0.021
0.7132793237,8100,1.1e-05,0.019
0.7220852413,8200,2.1e-05,0.035
0.7308911589,8300,1.5e-05,0.013
0.7396970764,8400,1.6e-05,0.016
0.748502994,8500,2.4e-05,0.04
0.7573089116,8600,1.8e-05,0.03
0.7661148292,8700,5e-06,0.016
0.7749207467,8800,1.7e-05,0.019
0.7837266643,8900,2.1e-05,0.034
0.7925325819,9000,1.3e-05,0.019
0.8013384995,9100,9.1e-06,0.015
0.810144417,9200,9.9e-06,0.016
0.8189503346,9300,1.1e-05,0.025
0.8277562522,9400,5.3e-06,0.017
0.8365621698,9500,8.6e-06,0.02
0.8453680874,9600,6.9e-06,0.013
0.8541740049,9700,2.5e-05,0.015
0.8629799225,9800,1e-05,0.014
0.8717858401,9900,2.8e-06,0.012
0.8806798168,10001,1.145633e-05,0.01550973
0.8893976752,10100,2.667533e-06,0.003640117
0.8982035928,10200,1.138476e-06,0.002025218
0.9070095104,10300,5.35659e-07,0.001646173
0.915815428,10400,3.111394e-07,0.001441057
0.9246213455,10500,1.855096e-07,0.001093973
0.9334272631,10600,1.393344e-07,0.0008548914
0.9422331807,10700,1.130666e-07,0.0007915889
0.9510390983,10800,9.245831e-08,0.0005733258
0.9598450159,10900,8.448032e-08,0.0005672005
0.9686509334,11000,6.349285e-08,0.000454017
0.977456851,11100,5.717641e-08,0.000422122
0.9862627686,11200,4.747901e-08,0.0004802614
0.9950686862,11300,4.234239e-08,0.000462685
1,11356,4.234239e-08,0.00044540000000000004
