iteration_normalized,iteration,loss,rel_l2_error
0,0,0.0012,1.0
0.009409108,100,0.0098,0.64
0.018818216,200,0.011,0.093
0.028227324,300,0.005,0.051
0.0376364321,400,0.0021,0.025
0.0470455401,500,0.0012,0.019
0.0564546481,600,0.0008,0.017
0.0658637561,700,0.0006,0.015
0.0752728641,800,0.00054,0.016
0.0846819721,900,0.0004,0.012
0.0940910802,1000,0.00052,0.01
0.1035001882,1100,0.00026,0.013
0.1129092962,1200,0.00033,0.014
0.1223184042,1300,0.00027,0.014
0.1317275122,1400,0.00025,0.013
0.1411366202,1500,0.00033,0.015
0.1505457283,1600,0.00027,0.011
0.1599548363,1700,0.00017,0.011
0.1693639443,1800,0.00024,0.012
0.1787730523,1900,0.0003,0.009
0.1881821603,2000,0.00021,0.011
0.1975912683,2100,0.00022,0.012
0.2070003764,2200,0.00013,0.012
0.2164094844,2300,9.8e-05,0.008
0.2258185924,2400,0.00014,0.0058
0.2352277004,2500,0.00015,0.0088
0.2446368084,2600,0.00018,0.013
0.2540459164,2700,7.9e-05,0.0059
0.2634550245,2800,9.8e-05,0.0069
0.2728641325,2900,7.9e-05,0.0066
0.2822732405,3000,9.4e-05,0.0078
0.2916823485,3100,0.00011,0.012
0.3010914565,3200,0.00011,0.0095
0.3105005645,3300,5.8e-05,0.0068
0.3199096726,3400,7e-05,0.0058
0.3293187806,3500,7.9e-05,0.0093
0.3387278886,3600,8.8e-05,0.0049
0.3481369966,3700,6.9e-05,0.0059
0.3575461046,3800,5.1e-05,0.0064
0.3669552126,3900,3.9e-05,0.0045
0.3763643207,4000,7.9e-05,0.0048
0.3857734287,4100,6.9e-05,0.0043
0.3951825367,4200,4.4e-05,0.0064
0.4045916447,4300,6.1e-05,0.0077
0.4140007527,4400,5.1e-05,0.0064
0.4234098607,4500,4.2e-05,0.0058
0.4328189688,4600,3.3e-05,0.0095
0.4422280768,4700,8.4e-05,0.0034
0.4516371848,4800,2.8e-05,0.008
0.4610462928,4900,4.5e-05,0.0067
0.4704554008,5000,6.2e-05,0.0047
0.4798645088,5100,5.4e-05,0.0074
0.4892736169,5200,4.3e-05,0.0068
0.4986827249,5300,3.8e-05,0.0074
0.5080918329,5400,3.3e-05,0.0089
0.5175009409,5500,3.9e-05,0.013
0.5269100489,5600,4.2e-05,0.0043
0.5363191569,5700,1.9e-05,0.0041
0.545728265,5800,2.6e-05,0.004
0.555137373,5900,4e-05,0.0033
0.564546481,6000,4.5e-05,0.005
0.573955589,6100,4.1e-05,0.0058
0.583364697,6200,2.6e-05,0.0027
0.592773805,6300,2.3e-05,0.0076
0.6021829131,6400,3.3e-05,0.0063
0.6115920211,6500,1.8e-05,0.0045
0.6210011291,6600,1.8e-05,0.0057
0.6304102371,6700,5.4e-05,0.0069
0.6398193451,6800,1.6e-05,0.0044
0.6492284531,6900,2.6e-05,0.0062
0.6586375612,7000,3.7e-05,0.011
0.6680466692,7100,5.1e-05,0.0071
0.6774557772,7200,1.9e-05,0.0065
0.6868648852,7300,2.7e-05,0.0076
0.6962739932,7400,3.1e-05,0.0045
0.7056831012,7500,2.1e-05,0.0037
0.7150922093,7600,2.5e-05,0.0067
0.7245013173,7700,1.4e-05,0.0053
0.7339104253,7800,1.5e-05,0.0063
0.7433195333,7900,2.6e-05,0.003
0.7527286413,8000,2.9e-05,0.0061
0.7621377493,8100,2.7e-05,0.0038
0.7715468574,8200,2.3e-05,0.0061
0.7809559654,8300,2.2e-05,0.0057
0.7903650734,8400,2e-05,0.0051
0.7997741814,8500,2.6e-05,0.0057
0.8091832894,8600,4.5e-05,0.0046
0.8185923974,8700,3.2e-05,0.0048
0.8280015055,8800,2e-05,0.0031
0.8374106135,8900,2.5e-05,0.0053
0.8468197215,9000,1.3e-05,0.0033
0.8562288295,9100,2e-05,0.0054
0.8656379375,9200,2.1e-05,0.0037
0.8750470455,9300,2e-05,0.0081
0.8844561536,9400,1.7e-05,0.0045
0.8938652616,9500,1.6e-05,0.0026
0.9032743696,9600,1.8e-05,0.0066
0.9126834776,9700,1.8e-05,0.0056
0.9220925856,9800,1.3e-05,0.0029
0.9315016936,9900,1.7e-05,0.0079
0.9410048927,10001,3.504492e-05,0.003032889
0.9503199097,10100,1.403078e-05,0.001304096
0.9597290177,10200,7.872583e-06,0.000996984
0.9691381257,10300,4.280829e-06,0.000789384
0.9785472337,10400,2.455495e-06,0.0005371239
0.9879563417,10500,1.021388e-06,0.0003843433
0.9973654498,10600,7.380373e-07,0.0002550226
1,10628,7.380373e-07,0.0002579
