problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-03_11-57-31-963091,checkpoints\diffusion_exact\2026-03-03_11-57-31-963091\output.log,628,0.0002550226,0.0002550226,10600,456
