iteration_normalized,iteration,loss,rel_l2_error
0,0,0.0034,1.1
0.0070086908,100,0.0055,0.74
0.0140173816,200,0.0052,0.65
0.0210260723,300,0.0035,0.57
0.0280347631,400,0.0041,0.51
0.0350434539,500,0.0042,0.44
0.0420521447,600,0.0024,0.37
0.0490608354,700,0.0045,0.29
0.0560695262,800,0.002,0.28
0.063078217,900,0.0039,0.25
0.0700869078,1000,0.005,0.24
0.0770955985,1100,0.0027,0.22
0.0841042893,1200,0.0028,0.23
0.0911129801,1300,0.0014,0.22
0.0981216709,1400,0.0038,0.21
0.1051303616,1500,0.0028,0.2
0.1121390524,1600,0.0014,0.2
0.1191477432,1700,0.0017,0.2
0.126156434,1800,0.0016,0.2
0.1331651248,1900,0.0027,0.22
0.1401738155,2000,0.0019,0.19
0.1471825063,2100,0.0018,0.18
0.1541911971,2200,0.0016,0.19
0.1611998879,2300,0.0015,0.18
0.1682085786,2400,0.001,0.18
0.1752172694,2500,0.0014,0.17
0.1822259602,2600,0.0006,0.17
0.189234651,2700,0.0008,0.16
0.1962433417,2800,0.0012,0.17
0.2032520325,2900,0.001,0.15
0.2102607233,3000,0.00056,0.15
0.2172694141,3100,0.00079,0.16
0.2242781049,3200,0.00084,0.15
0.2312867956,3300,0.00097,0.14
0.2382954864,3400,0.00045,0.14
0.2453041772,3500,0.00073,0.14
0.252312868,3600,0.00085,0.13
0.2593215587,3700,0.00083,0.13
0.2663302495,3800,0.00042,0.12
0.2733389403,3900,0.00027,0.12
0.2803476311,4000,0.00076,0.12
0.2873563218,4100,0.00038,0.13
0.2943650126,4200,0.00042,0.11
0.3013737034,4300,0.00025,0.11
0.3083823942,4400,0.00049,0.1
0.3153910849,4500,0.00059,0.11
0.3223997757,4600,0.00028,0.097
0.3294084665,4700,0.00057,0.099
0.3364171573,4800,0.00039,0.099
0.3434258481,4900,0.0002,0.098
0.3504345388,5000,0.00028,0.1
0.3574432296,5100,0.0002,0.092
0.3644519204,5200,0.00017,0.11
0.3714606112,5300,0.00016,0.11
0.3784693019,5400,0.00028,0.098
0.3854779927,5500,0.00025,0.092
0.3924866835,5600,0.00032,0.089
0.3994953743,5700,0.00025,0.092
0.406504065,5800,0.00019,0.096
0.4135127558,5900,0.00033,0.083
0.4205214466,6000,0.00018,0.079
0.4275301374,6100,0.00032,0.098
0.4345388281,6200,0.00029,0.088
0.4415475189,6300,0.00029,0.085
0.4485562097,6400,0.00015,0.084
0.4555649005,6500,0.00023,0.079
0.4625735913,6600,0.00011,0.075
0.469582282,6700,0.00015,0.084
0.4765909728,6800,0.00013,0.09
0.4835996636,6900,0.00012,0.07
0.4906083544,7000,0.00015,0.077
0.4976170451,7100,0.00026,0.074
0.5046257359,7200,0.00021,0.091
0.5116344267,7300,6.8e-05,0.076
0.5186431175,7400,0.00011,0.088
0.5256518082,7500,6.1e-05,0.085
0.532660499,7600,0.00019,0.074
0.5396691898,7700,0.00013,0.079
0.5466778806,7800,9.4e-05,0.08
0.5536865713,7900,0.00013,0.083
0.5606952621,8000,0.00011,0.079
0.5677039529,8100,0.00015,0.071
0.5747126437,8200,0.0001,0.073
0.5817213345,8300,0.0002,0.086
0.5887300252,8400,9.9e-05,0.075
0.595738716,8500,0.00015,0.076
0.6027474068,8600,0.00021,0.1
0.6097560976,8700,0.00012,0.067
0.6167647883,8800,6.8e-05,0.078
0.6237734791,8900,0.00013,0.065
0.6307821699,9000,9.4e-05,0.079
0.6377908607,9100,0.00011,0.07
0.6447995514,9200,8e-05,0.068
0.6518082422,9300,9.9e-05,0.069
0.658816933,9400,7.1e-05,0.074
0.6658256238,9500,7.9e-05,0.071
0.6728343146,9600,7.9e-05,0.071
0.6798430053,9700,0.00018,0.099
0.6868516961,9800,8.7e-05,0.068
0.6938603869,9900,0.00015,0.069
0.7009391646,10001,0.0002399455,0.06635558
0.7078777684,10100,0.0001098051,0.05268313
0.7148864592,10200,6.628707e-05,0.03860664
0.72189515,10300,4.982995e-05,0.03693933
0.7289038408,10400,4.069509e-05,0.03614517
0.7359125315,10500,3.402129e-05,0.03321907
0.7429212223,10600,2.893604e-05,0.03080356
0.7499299131,10700,2.555317e-05,0.031626
0.7569386039,10800,2.229253e-05,0.03116966
0.7639472946,10900,1.957212e-05,0.03229321
0.7709559854,11000,1.735452e-05,0.0307214
0.7779646762,11100,1.562582e-05,0.03099608
0.784973367,11200,1.434874e-05,0.03022159
0.7919820578,11300,1.292535e-05,0.03153271
0.7989907485,11400,1.177994e-05,0.03062978
0.8059994393,11500,1.092089e-05,0.0308106
0.8130081301,11600,1.021849e-05,0.03212366
0.8200168209,11700,9.492352e-06,0.03083569
0.8270255116,11800,8.884415e-06,0.03385205
0.8340342024,11900,8.358101e-06,0.03039192
0.8410428932,12000,7.865837e-06,0.02957631
0.848051584,12100,7.26312e-06,0.03109783
0.8550602747,12200,6.78924e-06,0.02983309
0.8620689655,12300,6.357253e-06,0.02955263
0.8690776563,12400,5.922293e-06,0.03109694
0.8760863471,12500,5.538141e-06,0.03086948
0.8830950378,12600,5.212336e-06,0.02909187
0.8901037286,12700,4.93609e-06,0.02898459
0.8971124194,12800,4.693558e-06,0.02924369
0.9041211102,12900,4.449323e-06,0.02857604
0.911129801,13000,4.220813e-06,0.0296398
0.9181384917,13100,4.026093e-06,0.02970082
0.9251471825,13200,3.858013e-06,0.02880816
0.9321558733,13300,3.708827e-06,0.02902677
0.9391645641,13400,3.514088e-06,0.02860899
0.9461732548,13500,3.354279e-06,0.02928846
0.9531819456,13600,3.213174e-06,0.02688853
0.9601906364,13700,3.103605e-06,0.02916211
