problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
heat3d_exact,2026-03-05_17-52-55-299302,checkpoints\heat3d_exact\2026-03-05_17-52-55-299302\output.log,4268,0.0256,0.02574337,13900,88
