iteration_normalized,iteration,loss,rel_l2_error
0,0,0.29,1.3
0.0096264921,100,0.023,0.58
0.0192529842,200,0.011,0.14
0.0288794763,300,0.0023,0.052
0.0385059684,400,0.0016,0.045
0.0481324605,500,0.00059,0.055
0.0577589526,600,0.00091,0.036
0.0673854447,700,0.00056,0.035
0.0770119369,800,0.00065,0.039
0.086638429,900,0.00033,0.072
0.0962649211,1000,0.00036,0.038
0.1058914132,1100,0.00032,0.035
0.1155179053,1200,0.00032,0.029
0.1251443974,1300,0.0005,0.047
0.1347708895,1400,0.00022,0.019
0.1443973816,1500,0.00044,0.017
0.1540238737,1600,0.0004,0.035
0.1636503658,1700,0.00038,0.02
0.1732768579,1800,0.00025,0.02
0.18290335,1900,0.00023,0.022
0.1925298421,2000,0.00023,0.048
0.2021563342,2100,0.00023,0.038
0.2117828263,2200,0.00026,0.014
0.2214093184,2300,0.00023,0.02
0.2310358106,2400,0.00021,0.018
0.2406623027,2500,0.00019,0.019
0.2502887948,2600,0.00017,0.012
0.2599152869,2700,0.00013,0.023
0.269541779,2800,0.00014,0.013
0.2791682711,2900,0.00015,0.029
0.2887947632,3000,0.00019,0.027
0.2984212553,3100,9e-05,0.017
0.3080477474,3200,0.00018,0.026
0.3176742395,3300,0.00011,0.027
0.3273007316,3400,0.00012,0.0082
0.3369272237,3500,0.00013,0.018
0.3465537158,3600,0.00014,0.012
0.3561802079,3700,0.0001,0.012
0.3658067,3800,0.0001,0.014
0.3754331921,3900,0.00012,0.016
0.3850596843,4000,0.00012,0.02
0.3946861764,4100,8.1e-05,0.013
0.4043126685,4200,0.00012,0.016
0.4139391606,4300,0.00012,0.01
0.4235656527,4400,9.6e-05,0.0084
0.4331921448,4500,9.4e-05,0.013
0.4428186369,4600,6.6e-05,0.0065
0.452445129,4700,0.00012,0.0074
0.4620716211,4800,9.5e-05,0.016
0.4716981132,4900,5.8e-05,0.011
0.4813246053,5000,0.0001,0.028
0.4909510974,5100,7.3e-05,0.014
0.5005775895,5200,5.9e-05,0.015
0.5102040816,5300,8.5e-05,0.0068
0.5198305737,5400,4.8e-05,0.025
0.5294570658,5500,7.5e-05,0.021
0.539083558,5600,4.7e-05,0.01
0.5487100501,5700,7.6e-05,0.0036
0.5583365422,5800,4.8e-05,0.015
0.5679630343,5900,0.00017,0.058
0.5775895264,6000,8.5e-05,0.026
0.5872160185,6100,4.3e-05,0.0071
0.5968425106,6200,4.8e-05,0.0052
0.6064690027,6300,7.8e-05,0.011
0.6160954948,6400,6.3e-05,0.0088
0.6257219869,6500,5.5e-05,0.014
0.635348479,6600,5.8e-05,0.017
0.6449749711,6700,6.1e-05,0.012
0.6546014632,6800,5.7e-05,0.01
0.6642279553,6900,4.9e-05,0.0036
0.6738544474,7000,3.9e-05,0.003
0.6834809395,7100,5.3e-05,0.0034
0.6931074317,7200,4.2e-05,0.0028
0.7027339238,7300,4.8e-05,0.011
0.7123604159,7400,3.8e-05,0.0063
0.721986908,7500,3.7e-05,0.012
0.7316134001,7600,3.4e-05,0.051
0.7412398922,7700,3.7e-05,0.0082
0.7508663843,7800,3.9e-05,0.012
0.7604928764,7900,3.9e-05,0.0098
0.7701193685,8000,4.7e-05,0.0035
0.7797458606,8100,4.7e-05,0.0051
0.7893723527,8200,5.2e-05,0.0052
0.7989988448,8300,5e-05,0.0085
0.8086253369,8400,6.7e-05,0.0066
0.818251829,8500,4.2e-05,0.0056
0.8278783211,8600,5.4e-05,0.013
0.8375048132,8700,4.5e-05,0.0032
0.8471313054,8800,5.5e-05,0.0086
0.8567577975,8900,5.2e-05,0.0041
0.8663842896,9000,4.3e-05,0.006
0.8760107817,9100,5.1e-05,0.0037
0.8856372738,9200,3.6e-05,0.0059
0.8952637659,9300,3e-05,0.0029
0.904890258,9400,3.6e-05,0.0039
0.9145167501,9500,5.8e-05,0.013
0.9241432422,9600,4.2e-05,0.018
0.9337697343,9700,6.2e-05,0.028
0.9433962264,9800,3.1e-05,0.0092
0.9530227185,9900,6.6e-05,0.033
0.9627454755,10001,3.510288e-05,0.00331415
0.9722757027,10100,1.267704e-05,0.0008964968
0.9819021948,10200,6.0443e-06,0.000641497
0.9915286869,10300,1.912184e-06,0.0005749593
1,10388,1.912184e-06,0.0002312
