iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00011,1.2
0.0091441112,100,0.00029,0.96
0.0182882224,200,0.0019,0.41
0.0274323336,300,0.0017,0.38
0.0365764448,400,0.0011,0.34
0.045720556,500,0.00085,0.31
0.0548646672,600,0.00092,0.3
0.0640087783,700,0.00053,0.28
0.0731528895,800,0.00062,0.25
0.0822970007,900,0.00036,0.23
0.0914411119,1000,0.00028,0.21
0.1005852231,1100,0.00027,0.19
0.1097293343,1200,0.00037,0.16
0.1188734455,1300,0.00027,0.15
0.1280175567,1400,0.00032,0.14
0.1371616679,1500,0.00027,0.12
0.1463057791,1600,0.00027,0.11
0.1554498903,1700,0.00029,0.09
0.1645940015,1800,0.00024,0.077
0.1737381127,1900,0.00016,0.069
0.1828822238,2000,0.00019,0.064
0.192026335,2100,0.00019,0.057
0.2011704462,2200,0.00013,0.051
0.2103145574,2300,8.1e-05,0.039
0.2194586686,2400,7.7e-05,0.032
0.2286027798,2500,0.0001,0.029
0.237746891,2600,4.9e-05,0.029
0.2468910022,2700,5.3e-05,0.028
0.2560351134,2800,7.1e-05,0.037
0.2651792246,2900,5.6e-05,0.021
0.2743233358,3000,3e-05,0.023
0.283467447,3100,6e-05,0.025
0.2926115582,3200,3.4e-05,0.015
0.3017556693,3300,2.4e-05,0.027
0.3108997805,3400,2.6e-05,0.018
0.3200438917,3500,4.2e-05,0.018
0.3291880029,3600,1.7e-05,0.019
0.3383321141,3700,1.4e-05,0.016
0.3474762253,3800,2.5e-05,0.019
0.3566203365,3900,1.6e-05,0.017
0.3657644477,4000,2e-05,0.015
0.3749085589,4100,2.2e-05,0.011
0.3840526701,4200,1.3e-05,0.013
0.3931967813,4300,2.7e-05,0.017
0.4023408925,4400,2.6e-05,0.02
0.4114850037,4500,1.6e-05,0.015
0.4206291149,4600,8.6e-06,0.013
0.429773226,4700,2.4e-05,0.018
0.4389173372,4800,2.2e-05,0.014
0.4480614484,4900,1.3e-05,0.012
0.4572055596,5000,1.5e-05,0.024
0.4663496708,5100,6.9e-06,0.014
0.475493782,5200,1.3e-05,0.011
0.4846378932,5300,1.5e-05,0.012
0.4937820044,5400,1.3e-05,0.019
0.5029261156,5500,7.5e-06,0.013
0.5120702268,5600,1.4e-05,0.02
0.521214338,5700,8.8e-06,0.02
0.5303584492,5800,9.6e-06,0.01
0.5395025604,5900,1.2e-05,0.012
0.5486466715,6000,3.7e-06,0.015
0.5577907827,6100,1.2e-05,0.013
0.5669348939,6200,9.3e-06,0.014
0.5760790051,6300,5.2e-06,0.0094
0.5852231163,6400,9.7e-06,0.015
0.5943672275,6500,6.2e-06,0.014
0.6035113387,6600,5.1e-06,0.0099
0.6126554499,6700,7.7e-06,0.017
0.6217995611,6800,7.6e-06,0.011
0.6309436723,6900,1.1e-05,0.011
0.6400877835,7000,7.2e-06,0.016
0.6492318947,7100,3.5e-06,0.013
0.6583760059,7200,5.2e-06,0.011
0.667520117,7300,4.6e-06,0.01
0.6766642282,7400,3.4e-06,0.0096
0.6858083394,7500,3.2e-06,0.011
0.6949524506,7600,9.2e-06,0.012
0.7040965618,7700,4.7e-06,0.0074
0.713240673,7800,4.1e-06,0.011
0.7223847842,7900,6.7e-06,0.0096
0.7315288954,8000,6.7e-06,0.0083
0.7406730066,8100,5.1e-06,0.013
0.7498171178,8200,9.7e-06,0.017
0.758961229,8300,2.7e-06,0.0083
0.7681053402,8400,8.4e-06,0.0084
0.7772494514,8500,4.3e-06,0.0087
0.7863935625,8600,3.8e-06,0.0058
0.7955376737,8700,3.5e-06,0.0086
0.8046817849,8800,4.3e-06,0.0082
0.8138258961,8900,4.5e-06,0.011
0.8229700073,9000,5.5e-06,0.0087
0.8321141185,9100,2.5e-06,0.0076
0.8412582297,9200,2.1e-06,0.0074
0.8504023409,9300,3e-06,0.007
0.8595464521,9400,2.4e-06,0.0092
0.8686905633,9500,4.2e-06,0.012
0.8778346745,9600,2.3e-06,0.0086
0.8869787857,9700,5e-06,0.0091
0.8961228969,9800,2.1e-06,0.012
0.905267008,9900,1.7e-06,0.011
0.9145025604,10001,4.03557e-06,0.005990458
0.9235552304,10100,1.928932e-06,0.004158473
0.9326993416,10200,1.115902e-06,0.002241864
0.9418434528,10300,5.846233e-07,0.001673897
0.950987564,10400,3.705842e-07,0.001100243
0.9601316752,10500,2.771925e-07,0.001041395
0.9692757864,10600,1.775345e-07,0.0009279555
0.9784198976,10700,1.255243e-07,0.0007436819
0.9875640088,10800,1.044579e-07,0.000598848
0.99670812,10900,7.665647e-08,0.0005853035
1,10936,7.665647e-08,0.0005812
