iteration,loss,rel_l2_error
0.0,0.00011,1.2
100.0,0.00029,0.96
200.0,0.0019,0.41
300.0,0.0017,0.38
400.0,0.0011,0.34
500.0,0.00085,0.31
600.0,0.00092,0.3
700.0,0.00053,0.28
800.0,0.00062,0.25
900.0,0.00036,0.23
1000.0,0.00028,0.21
1100.0,0.00027,0.19
1200.0,0.00037,0.16
1300.0,0.00027,0.15
1400.0,0.00032,0.14
1500.0,0.00027,0.12
1600.0,0.00027,0.11
1700.0,0.00029,0.09
1800.0,0.00024,0.077
1900.0,0.00016,0.069
2000.0,0.00019,0.064
2100.0,0.00019,0.057
2200.0,0.00013,0.051
2300.0,8.1e-05,0.039
2400.0,7.7e-05,0.032
2500.0,0.0001,0.029
2600.0,4.9e-05,0.029
2700.0,5.3e-05,0.028
2800.0,7.1e-05,0.037
2900.0,5.6e-05,0.021
3000.0,3e-05,0.023
3100.0,6e-05,0.025
3200.0,3.4e-05,0.015
3300.0,2.4e-05,0.027
3400.0,2.6e-05,0.018
3500.0,4.2e-05,0.018
3600.0,1.7e-05,0.019
3700.0,1.4e-05,0.016
3800.0,2.5e-05,0.019
3900.0,1.6e-05,0.017
4000.0,2e-05,0.015
4100.0,2.2e-05,0.011
4200.0,1.3e-05,0.013
4300.0,2.7e-05,0.017
4400.0,2.6e-05,0.02
4500.0,1.6e-05,0.015
4600.0,8.6e-06,0.013
4700.0,2.4e-05,0.018
4800.0,2.2e-05,0.014
4900.0,1.3e-05,0.012
5000.0,1.5e-05,0.024
5100.0,6.9e-06,0.014
5200.0,1.3e-05,0.011
5300.0,1.5e-05,0.012
5400.0,1.3e-05,0.019
5500.0,7.5e-06,0.013
5600.0,1.4e-05,0.02
5700.0,8.8e-06,0.02
5800.0,9.6e-06,0.01
5900.0,1.2e-05,0.012
6000.0,3.7e-06,0.015
6100.0,1.2e-05,0.013
6200.0,9.3e-06,0.014
6300.0,5.2e-06,0.0094
6400.0,9.7e-06,0.015
6500.0,6.2e-06,0.014
6600.0,5.1e-06,0.0099
6700.0,7.7e-06,0.017
6800.0,7.6e-06,0.011
6900.0,1.1e-05,0.011
7000.0,7.2e-06,0.016
7100.0,3.5e-06,0.013
7200.0,5.2e-06,0.011
7300.0,4.6e-06,0.01
7400.0,3.4e-06,0.0096
7500.0,3.2e-06,0.011
7600.0,9.2e-06,0.012
7700.0,4.7e-06,0.0074
7800.0,4.1e-06,0.011
7900.0,6.7e-06,0.0096
8000.0,6.7e-06,0.0083
8100.0,5.1e-06,0.013
8200.0,9.7e-06,0.017
8300.0,2.7e-06,0.0083
8400.0,8.4e-06,0.0084
8500.0,4.3e-06,0.0087
8600.0,3.8e-06,0.0058
8700.0,3.5e-06,0.0086
8800.0,4.3e-06,0.0082
8900.0,4.5e-06,0.011
9000.0,5.5e-06,0.0087
9100.0,2.5e-06,0.0076
9200.0,2.1e-06,0.0074
9300.0,3e-06,0.007
9400.0,2.4e-06,0.0092
9500.0,4.2e-06,0.012
9600.0,2.3e-06,0.0086
9700.0,5e-06,0.0091
9800.0,2.1e-06,0.012
9900.0,1.7e-06,0.011
10001.0,4.03557e-06,0.005990458
10100.0,1.928932e-06,0.004158473
10200.0,1.115902e-06,0.002241864
10300.0,5.846233e-07,0.001673897
10400.0,3.705842e-07,0.001100243
10500.0,2.771925e-07,0.001041395
10600.0,1.775345e-07,0.0009279555
10700.0,1.255243e-07,0.0007436819
10800.0,1.044579e-07,0.000598848
10900.0,7.665647e-08,0.0005853035
10936.0,7.665647e-08,0.0005812
