iteration,loss,rel_l2_error
0.0,1e-05,1.1
100.0,0.00055,0.98
200.0,0.0015,0.41
300.0,0.0022,0.35
400.0,0.0009,0.34
500.0,0.0008,0.3
600.0,0.00062,0.29
700.0,0.00064,0.26
800.0,0.00049,0.25
900.0,0.00062,0.23
1000.0,0.00036,0.21
1100.0,0.00042,0.19
1200.0,0.00027,0.17
1300.0,0.00035,0.15
1400.0,0.00033,0.13
1500.0,0.0003,0.11
1600.0,0.00034,0.088
1700.0,0.00024,0.067
1800.0,0.00014,0.053
1900.0,0.00021,0.04
2000.0,0.00011,0.042
2100.0,6.2e-05,0.03
2200.0,5.5e-05,0.03
2300.0,6.3e-05,0.051
2400.0,7e-05,0.025
2500.0,3.7e-05,0.023
2600.0,4.4e-05,0.025
2700.0,6.3e-05,0.022
2800.0,4.6e-05,0.031
2900.0,3.9e-05,0.021
3000.0,2.3e-05,0.02
3100.0,2.9e-05,0.031
3200.0,3.7e-05,0.021
3300.0,3.2e-05,0.022
3400.0,2.8e-05,0.021
3500.0,2.7e-05,0.018
3600.0,2.1e-05,0.018
3700.0,2e-05,0.02
3800.0,1.9e-05,0.017
3900.0,2e-05,0.013
4000.0,1.5e-05,0.014
4100.0,1.2e-05,0.013
4200.0,1.4e-05,0.016
4300.0,1.3e-05,0.012
4400.0,9.7e-06,0.0089
4500.0,7.4e-06,0.012
4600.0,9.8e-06,0.012
4700.0,8.3e-06,0.0087
4800.0,7.7e-06,0.01
4900.0,5.9e-06,0.014
5000.0,6.7e-06,0.0099
5100.0,8.7e-06,0.0096
5200.0,5.1e-06,0.011
5300.0,5.5e-06,0.011
5400.0,5.1e-06,0.0079
5500.0,5.5e-06,0.0084
5600.0,4.2e-06,0.0092
5700.0,4.5e-06,0.0074
5800.0,4e-06,0.011
5900.0,4.8e-06,0.0064
6000.0,4.4e-06,0.0069
6100.0,4.6e-06,0.014
6200.0,6.8e-06,0.0082
6300.0,3.5e-06,0.0063
6400.0,3.7e-06,0.0081
6500.0,3.8e-06,0.0064
6600.0,4.6e-06,0.015
6700.0,2.5e-06,0.0063
6800.0,1.8e-06,0.0078
6900.0,4.5e-06,0.006
7000.0,3.1e-06,0.0093
7100.0,2.8e-06,0.01
7200.0,3.7e-06,0.0074
7300.0,4.9e-06,0.011
7400.0,2.4e-06,0.0054
7500.0,2.6e-06,0.0084
7600.0,6e-06,0.0062
7700.0,4.1e-06,0.0058
7800.0,4.5e-06,0.0049
7900.0,3.9e-06,0.0079
8000.0,2.9e-06,0.0076
8100.0,3e-06,0.0078
8200.0,4.2e-06,0.0098
8300.0,3.4e-06,0.0076
8400.0,4.5e-06,0.006
8500.0,4.1e-06,0.0085
8600.0,5.1e-06,0.016
8700.0,1.7e-06,0.007
8800.0,3.7e-06,0.0079
8900.0,6.6e-06,0.012
9000.0,3.3e-06,0.0062
9100.0,2.3e-06,0.0073
9200.0,1.8e-06,0.0061
9300.0,2.8e-06,0.0045
9400.0,1.5e-06,0.0062
9500.0,2.5e-06,0.0096
9600.0,3e-06,0.0056
9700.0,3e-06,0.0054
9800.0,1.4e-06,0.0074
9900.0,1.2e-06,0.0051
10001.0,2.403599e-06,0.003588192
10100.0,9.10468e-07,0.002321609
10200.0,5.537659e-07,0.001651727
10300.0,3.209108e-07,0.001622502
10400.0,2.223049e-07,0.001359627
10500.0,1.695559e-07,0.001227868
10600.0,1.183024e-07,0.001019596
10700.0,9.895723e-08,0.0008793775
10800.0,9.123338e-08,0.0007600185
10900.0,8.441747e-08,0.0007345937
11000.0,7.402259e-08,0.0007221828
11100.0,6.666194e-08,0.0007468818
11200.0,5.626701e-08,0.0005405127
11300.0,4.532899e-08,0.0004290274
11400.0,4.265808e-08,0.0004466128
11500.0,3.610528e-08,0.0004090606
11600.0,3.180992e-08,0.0003711719
11700.0,2.972024e-08,0.0003354084
11800.0,2.508601e-08,0.0003025876
11900.0,2.366412e-08,0.0003149901
12000.0,2.162278e-08,0.0002747498
12028.0,2.162278e-08,0.0002599
