iteration_normalized,iteration,loss,rel_l2_error
0,0,1e-05,1.1
0.0083139342,100,0.00055,0.98
0.0166278683,200,0.0015,0.41
0.0249418025,300,0.0022,0.35
0.0332557366,400,0.0009,0.34
0.0415696708,500,0.0008,0.3
0.0498836049,600,0.00062,0.29
0.0581975391,700,0.00064,0.26
0.0665114732,800,0.00049,0.25
0.0748254074,900,0.00062,0.23
0.0831393415,1000,0.00036,0.21
0.0914532757,1100,0.00042,0.19
0.0997672098,1200,0.00027,0.17
0.108081144,1300,0.00035,0.15
0.1163950782,1400,0.00033,0.13
0.1247090123,1500,0.0003,0.11
0.1330229465,1600,0.00034,0.088
0.1413368806,1700,0.00024,0.067
0.1496508148,1800,0.00014,0.053
0.1579647489,1900,0.00021,0.04
0.1662786831,2000,0.00011,0.042
0.1745926172,2100,6.2e-05,0.03
0.1829065514,2200,5.5e-05,0.03
0.1912204855,2300,6.3e-05,0.051
0.1995344197,2400,7e-05,0.025
0.2078483538,2500,3.7e-05,0.023
0.216162288,2600,4.4e-05,0.025
0.2244762221,2700,6.3e-05,0.022
0.2327901563,2800,4.6e-05,0.031
0.2411040905,2900,3.9e-05,0.021
0.2494180246,3000,2.3e-05,0.02
0.2577319588,3100,2.9e-05,0.031
0.2660458929,3200,3.7e-05,0.021
0.2743598271,3300,3.2e-05,0.022
0.2826737612,3400,2.8e-05,0.021
0.2909876954,3500,2.7e-05,0.018
0.2993016295,3600,2.1e-05,0.018
0.3076155637,3700,2e-05,0.02
0.3159294978,3800,1.9e-05,0.017
0.324243432,3900,2e-05,0.013
0.3325573661,4000,1.5e-05,0.014
0.3408713003,4100,1.2e-05,0.013
0.3491852345,4200,1.4e-05,0.016
0.3574991686,4300,1.3e-05,0.012
0.3658131028,4400,9.7e-06,0.0089
0.3741270369,4500,7.4e-06,0.012
0.3824409711,4600,9.8e-06,0.012
0.3907549052,4700,8.3e-06,0.0087
0.3990688394,4800,7.7e-06,0.01
0.4073827735,4900,5.9e-06,0.014
0.4156967077,5000,6.7e-06,0.0099
0.4240106418,5100,8.7e-06,0.0096
0.432324576,5200,5.1e-06,0.011
0.4406385101,5300,5.5e-06,0.011
0.4489524443,5400,5.1e-06,0.0079
0.4572663785,5500,5.5e-06,0.0084
0.4655803126,5600,4.2e-06,0.0092
0.4738942468,5700,4.5e-06,0.0074
0.4822081809,5800,4e-06,0.011
0.4905221151,5900,4.8e-06,0.0064
0.4988360492,6000,4.4e-06,0.0069
0.5071499834,6100,4.6e-06,0.014
0.5154639175,6200,6.8e-06,0.0082
0.5237778517,6300,3.5e-06,0.0063
0.5320917858,6400,3.7e-06,0.0081
0.54040572,6500,3.8e-06,0.0064
0.5487196541,6600,4.6e-06,0.015
0.5570335883,6700,2.5e-06,0.0063
0.5653475224,6800,1.8e-06,0.0078
0.5736614566,6900,4.5e-06,0.006
0.5819753908,7000,3.1e-06,0.0093
0.5902893249,7100,2.8e-06,0.01
0.5986032591,7200,3.7e-06,0.0074
0.6069171932,7300,4.9e-06,0.011
0.6152311274,7400,2.4e-06,0.0054
0.6235450615,7500,2.6e-06,0.0084
0.6318589957,7600,6e-06,0.0062
0.6401729298,7700,4.1e-06,0.0058
0.648486864,7800,4.5e-06,0.0049
0.6568007981,7900,3.9e-06,0.0079
0.6651147323,8000,2.9e-06,0.0076
0.6734286664,8100,3e-06,0.0078
0.6817426006,8200,4.2e-06,0.0098
0.6900565348,8300,3.4e-06,0.0076
0.6983704689,8400,4.5e-06,0.006
0.7066844031,8500,4.1e-06,0.0085
0.7149983372,8600,5.1e-06,0.016
0.7233122714,8700,1.7e-06,0.007
0.7316262055,8800,3.7e-06,0.0079
0.7399401397,8900,6.6e-06,0.012
0.7482540738,9000,3.3e-06,0.0062
0.756568008,9100,2.3e-06,0.0073
0.7648819421,9200,1.8e-06,0.0061
0.7731958763,9300,2.8e-06,0.0045
0.7815098104,9400,1.5e-06,0.0062
0.7898237446,9500,2.5e-06,0.0096
0.7981376787,9600,3e-06,0.0056
0.8064516129,9700,3e-06,0.0054
0.8147655471,9800,1.4e-06,0.0074
0.8230794812,9900,1.2e-06,0.0051
0.8314765547,10001,2.403599e-06,0.003588192
0.8397073495,10100,9.10468e-07,0.002321609
0.8480212837,10200,5.537659e-07,0.001651727
0.8563352178,10300,3.209108e-07,0.001622502
0.864649152,10400,2.223049e-07,0.001359627
0.8729630861,10500,1.695559e-07,0.001227868
0.8812770203,10600,1.183024e-07,0.001019596
0.8895909544,10700,9.895723e-08,0.0008793775
0.8979048886,10800,9.123338e-08,0.0007600185
0.9062188227,10900,8.441747e-08,0.0007345937
0.9145327569,11000,7.402259e-08,0.0007221828
0.9228466911,11100,6.666194e-08,0.0007468818
0.9311606252,11200,5.626701e-08,0.0005405127
0.9394745594,11300,4.532899e-08,0.0004290274
0.9477884935,11400,4.265808e-08,0.0004466128
0.9561024277,11500,3.610528e-08,0.0004090606
0.9644163618,11600,3.180992e-08,0.0003711719
0.972730296,11700,2.972024e-08,0.0003354084
0.9810442301,11800,2.508601e-08,0.0003025876
0.9893581643,11900,2.366412e-08,0.0003149901
0.9976720984,12000,2.162278e-08,0.0002747498
1,12028,2.162278e-08,0.0002599
