iteration,loss,rel_l2_error
0.0,0.03,0.96
100.0,0.0004,0.95
200.0,0.0018,0.38
300.0,0.0014,0.37
400.0,0.00096,0.36
500.0,0.0014,0.37
600.0,0.00058,0.35
700.0,0.00059,0.32
800.0,0.00046,0.3
900.0,0.00042,0.31
1000.0,0.00047,0.26
1100.0,0.00028,0.23
1200.0,0.00038,0.23
1300.0,0.00034,0.2
1400.0,0.00029,0.2
1500.0,0.00032,0.18
1600.0,0.00024,0.17
1700.0,0.00023,0.11
1800.0,0.0003,0.11
1900.0,0.00017,0.12
2000.0,0.00016,0.06
2100.0,0.0002,0.051
2200.0,9.5e-05,0.045
2300.0,0.00012,0.052
2400.0,5.6e-05,0.044
2500.0,8.8e-05,0.045
2600.0,4.6e-05,0.04
2700.0,5.7e-05,0.042
2800.0,4.4e-05,0.029
2900.0,3.5e-05,0.025
3000.0,4.3e-05,0.022
3100.0,3.4e-05,0.018
3200.0,1.8e-05,0.037
3300.0,2.8e-05,0.025
3400.0,3.1e-05,0.022
3500.0,2e-05,0.015
3600.0,2.1e-05,0.012
3700.0,1.7e-05,0.015
3800.0,3.9e-05,0.018
3900.0,3.1e-05,0.025
4000.0,2.9e-05,0.024
4100.0,1.4e-05,0.017
4200.0,1.8e-05,0.012
4300.0,1.1e-05,0.013
4400.0,2.6e-05,0.022
4500.0,2.6e-05,0.036
4600.0,2.4e-05,0.021
4700.0,1.2e-05,0.012
4800.0,1.4e-05,0.014
4900.0,1.8e-05,0.029
5000.0,6.6e-06,0.02
5100.0,2.1e-05,0.037
5200.0,1.1e-05,0.0076
5300.0,1.2e-05,0.012
5400.0,7e-06,0.014
5500.0,1.9e-05,0.038
5600.0,1.4e-05,0.018
5700.0,1.2e-05,0.014
5800.0,4.2e-05,0.045
5900.0,5.4e-06,0.013
6000.0,3.5e-05,0.033
6100.0,3.1e-05,0.02
6200.0,1.5e-05,0.027
6300.0,4.4e-06,0.013
6400.0,8.3e-06,0.01
6500.0,9e-06,0.016
6600.0,1.4e-05,0.031
6700.0,6.1e-06,0.014
6800.0,3.9e-06,0.01
6900.0,1.6e-05,0.041
7000.0,4.7e-06,0.012
7100.0,1.2e-05,0.022
7200.0,9.5e-06,0.016
7300.0,8e-06,0.012
7400.0,5e-06,0.0099
7500.0,6.5e-06,0.014
7600.0,4.2e-06,0.0099
7700.0,1.2e-05,0.018
7800.0,6e-06,0.018
7900.0,4.1e-06,0.012
8000.0,5.1e-06,0.0082
8100.0,4.2e-06,0.0081
8200.0,2.9e-06,0.011
8300.0,2.2e-06,0.012
8400.0,1e-05,0.034
8500.0,9.1e-06,0.01
8600.0,8.8e-06,0.01
8700.0,1.1e-05,0.014
8800.0,3.6e-06,0.0096
8900.0,5.1e-06,0.0079
9000.0,9.7e-06,0.018
9100.0,8.8e-06,0.018
9200.0,5e-06,0.0051
9300.0,3.3e-06,0.0078
9400.0,6.5e-06,0.0085
9500.0,4.7e-06,0.011
9600.0,1.7e-06,0.021
9700.0,5.2e-06,0.017
9800.0,2.8e-06,0.0067
9900.0,3.9e-06,0.011
10001.0,8.795913e-06,0.007436583
10100.0,1.401535e-06,0.001989962
10200.0,6.910921e-07,0.001559015
10300.0,3.111884e-07,0.001242244
10400.0,1.789314e-07,0.0008840959
10500.0,8.690661e-08,0.0005932819
10600.0,6.590902e-08,0.0005169281
10700.0,5.794796e-08,0.0004742813
10800.0,4.929241e-08,0.000432975
10892.0,4.929241e-08,0.00040419999999999996
