iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00051,1.2
0.0085528567,100,0.00049,0.96
0.0171057133,200,0.00055,0.92
0.02565857,300,0.0018,0.39
0.0342114266,400,0.0014,0.37
0.0427642833,500,0.0016,0.34
0.0513171399,600,0.00088,0.31
0.0598699966,700,0.00058,0.31
0.0684228532,800,0.00071,0.29
0.0769757099,900,0.00052,0.32
0.0855285665,1000,0.00041,0.24
0.0940814232,1100,0.00029,0.22
0.1026342798,1200,0.00039,0.2
0.1111871365,1300,0.00049,0.17
0.1197399932,1400,0.00028,0.17
0.1282928498,1500,0.0003,0.12
0.1368457065,1600,0.00031,0.12
0.1453985631,1700,0.00023,0.1
0.1539514198,1800,0.00029,0.084
0.1625042764,1900,0.00013,0.084
0.1710571331,2000,0.00018,0.085
0.1796099897,2100,0.00016,0.074
0.1881628464,2200,0.00013,0.06
0.196715703,2300,0.00012,0.071
0.2052685597,2400,0.00013,0.055
0.2138214164,2500,9.9e-05,0.054
0.222374273,2600,0.00014,0.046
0.2309271297,2700,7.6e-05,0.052
0.2394799863,2800,7.4e-05,0.032
0.248032843,2900,8.6e-05,0.047
0.2565856996,3000,4.7e-05,0.034
0.2651385563,3100,7.4e-05,0.032
0.2736914129,3200,4.5e-05,0.038
0.2822442696,3300,5.2e-05,0.036
0.2907971262,3400,5.2e-05,0.026
0.2993499829,3500,6.4e-05,0.027
0.3079028395,3600,3.8e-05,0.027
0.3164556962,3700,4.1e-05,0.03
0.3250085529,3800,3.5e-05,0.022
0.3335614095,3900,4.2e-05,0.03
0.3421142662,4000,3.2e-05,0.025
0.3506671228,4100,3.1e-05,0.023
0.3592199795,4200,2.7e-05,0.025
0.3677728361,4300,1.6e-05,0.024
0.3763256928,4400,1.9e-05,0.028
0.3848785494,4500,3.1e-05,0.022
0.3934314061,4600,2.7e-05,0.023
0.4019842627,4700,1.6e-05,0.021
0.4105371194,4800,2e-05,0.016
0.4190899761,4900,1.1e-05,0.026
0.4276428327,5000,1.7e-05,0.024
0.4361956894,5100,2e-05,0.016
0.444748546,5200,9.2e-06,0.018
0.4533014027,5300,1.2e-05,0.015
0.4618542593,5400,1.1e-05,0.015
0.470407116,5500,9.3e-06,0.018
0.4789599726,5600,9.7e-06,0.014
0.4875128293,5700,1.4e-05,0.013
0.4960656859,5800,8.7e-06,0.024
0.5046185426,5900,1.2e-05,0.017
0.5131713992,6000,1.1e-05,0.021
0.5217242559,6100,2e-05,0.019
0.5302771126,6200,1.1e-05,0.015
0.5388299692,6300,1e-05,0.01
0.5473828259,6400,1.3e-05,0.013
0.5559356825,6500,7.9e-06,0.013
0.5644885392,6600,7e-06,0.0097
0.5730413958,6700,1.1e-05,0.014
0.5815942525,6800,8.3e-06,0.0086
0.5901471091,6900,6e-06,0.011
0.5986999658,7000,7.1e-06,0.012
0.6072528224,7100,9.8e-06,0.0087
0.6158056791,7200,8.1e-06,0.018
0.6243585358,7300,4.4e-06,0.0065
0.6329113924,7400,1.1e-05,0.007
0.6414642491,7500,6.3e-06,0.0092
0.6500171057,7600,6.9e-06,0.0076
0.6585699624,7700,6.5e-06,0.011
0.667122819,7800,9.5e-06,0.0072
0.6756756757,7900,2.6e-06,0.009
0.6842285323,8000,5.4e-06,0.0091
0.692781389,8100,8.6e-06,0.012
0.7013342456,8200,5.6e-06,0.0066
0.7098871023,8300,3.4e-06,0.012
0.7184399589,8400,3e-06,0.0067
0.7269928156,8500,4.8e-06,0.0053
0.7355456723,8600,6.6e-06,0.019
0.7440985289,8700,4.4e-06,0.0056
0.7526513856,8800,5.4e-06,0.0078
0.7612042422,8900,4.8e-06,0.01
0.7697570989,9000,4.3e-06,0.0052
0.7783099555,9100,5.5e-06,0.0083
0.7868628122,9200,3.8e-06,0.0057
0.7954156688,9300,6.4e-06,0.0097
0.8039685255,9400,5e-06,0.0043
0.8125213821,9500,3.4e-06,0.011
0.8210742388,9600,4.7e-06,0.0063
0.8296270954,9700,3.9e-06,0.01
0.8381799521,9800,5.4e-06,0.012
0.8467328088,9900,6.1e-06,0.0055
0.855371194,10001,6.383712e-06,0.007987275
0.8638385221,10100,2.181252e-06,0.002657464
0.8723913787,10200,9.38335e-07,0.001750035
0.8809442354,10300,4.104326e-07,0.001065455
0.889497092,10400,2.797492e-07,0.0007473243
0.8980499487,10500,2.10358e-07,0.0006188773
0.9066028053,10600,1.336523e-07,0.0005460934
0.915155662,10700,1.058616e-07,0.0004527324
0.9237085186,10800,9.320316e-08,0.0003961205
0.9322613753,10900,8.116007e-08,0.0003917541
0.940814232,11000,6.360148e-08,0.0004121657
0.9493670886,11100,5.494985e-08,0.0003674865
0.9579199453,11200,4.757297e-08,0.0002996649
0.9664728019,11300,4.115876e-08,0.0002869686
0.9750256586,11400,3.617766e-08,0.0002712127
0.9835785152,11500,3.476919e-08,0.0002660991
0.9921313719,11600,3.023307e-08,0.0002764615
1,11692,3.023307e-08,0.0002569
