iteration,loss,rel_l2_error
0.0,0.00051,1.2
100.0,0.00049,0.96
200.0,0.00055,0.92
300.0,0.0018,0.39
400.0,0.0014,0.37
500.0,0.0016,0.34
600.0,0.00088,0.31
700.0,0.00058,0.31
800.0,0.00071,0.29
900.0,0.00052,0.32
1000.0,0.00041,0.24
1100.0,0.00029,0.22
1200.0,0.00039,0.2
1300.0,0.00049,0.17
1400.0,0.00028,0.17
1500.0,0.0003,0.12
1600.0,0.00031,0.12
1700.0,0.00023,0.1
1800.0,0.00029,0.084
1900.0,0.00013,0.084
2000.0,0.00018,0.085
2100.0,0.00016,0.074
2200.0,0.00013,0.06
2300.0,0.00012,0.071
2400.0,0.00013,0.055
2500.0,9.9e-05,0.054
2600.0,0.00014,0.046
2700.0,7.6e-05,0.052
2800.0,7.4e-05,0.032
2900.0,8.6e-05,0.047
3000.0,4.7e-05,0.034
3100.0,7.4e-05,0.032
3200.0,4.5e-05,0.038
3300.0,5.2e-05,0.036
3400.0,5.2e-05,0.026
3500.0,6.4e-05,0.027
3600.0,3.8e-05,0.027
3700.0,4.1e-05,0.03
3800.0,3.5e-05,0.022
3900.0,4.2e-05,0.03
4000.0,3.2e-05,0.025
4100.0,3.1e-05,0.023
4200.0,2.7e-05,0.025
4300.0,1.6e-05,0.024
4400.0,1.9e-05,0.028
4500.0,3.1e-05,0.022
4600.0,2.7e-05,0.023
4700.0,1.6e-05,0.021
4800.0,2e-05,0.016
4900.0,1.1e-05,0.026
5000.0,1.7e-05,0.024
5100.0,2e-05,0.016
5200.0,9.2e-06,0.018
5300.0,1.2e-05,0.015
5400.0,1.1e-05,0.015
5500.0,9.3e-06,0.018
5600.0,9.7e-06,0.014
5700.0,1.4e-05,0.013
5800.0,8.7e-06,0.024
5900.0,1.2e-05,0.017
6000.0,1.1e-05,0.021
6100.0,2e-05,0.019
6200.0,1.1e-05,0.015
6300.0,1e-05,0.01
6400.0,1.3e-05,0.013
6500.0,7.9e-06,0.013
6600.0,7e-06,0.0097
6700.0,1.1e-05,0.014
6800.0,8.3e-06,0.0086
6900.0,6e-06,0.011
7000.0,7.1e-06,0.012
7100.0,9.8e-06,0.0087
7200.0,8.1e-06,0.018
7300.0,4.4e-06,0.0065
7400.0,1.1e-05,0.007
7500.0,6.3e-06,0.0092
7600.0,6.9e-06,0.0076
7700.0,6.5e-06,0.011
7800.0,9.5e-06,0.0072
7900.0,2.6e-06,0.009
8000.0,5.4e-06,0.0091
8100.0,8.6e-06,0.012
8200.0,5.6e-06,0.0066
8300.0,3.4e-06,0.012
8400.0,3e-06,0.0067
8500.0,4.8e-06,0.0053
8600.0,6.6e-06,0.019
8700.0,4.4e-06,0.0056
8800.0,5.4e-06,0.0078
8900.0,4.8e-06,0.01
9000.0,4.3e-06,0.0052
9100.0,5.5e-06,0.0083
9200.0,3.8e-06,0.0057
9300.0,6.4e-06,0.0097
9400.0,5e-06,0.0043
9500.0,3.4e-06,0.011
9600.0,4.7e-06,0.0063
9700.0,3.9e-06,0.01
9800.0,5.4e-06,0.012
9900.0,6.1e-06,0.0055
10001.0,6.383712e-06,0.007987275
10100.0,2.181252e-06,0.002657464
10200.0,9.38335e-07,0.001750035
10300.0,4.104326e-07,0.001065455
10400.0,2.797492e-07,0.0007473243
10500.0,2.10358e-07,0.0006188773
10600.0,1.336523e-07,0.0005460934
10700.0,1.058616e-07,0.0004527324
10800.0,9.320316e-08,0.0003961205
10900.0,8.116007e-08,0.0003917541
11000.0,6.360148e-08,0.0004121657
11100.0,5.494985e-08,0.0003674865
11200.0,4.757297e-08,0.0002996649
11300.0,4.115876e-08,0.0002869686
11400.0,3.617766e-08,0.0002712127
11500.0,3.476919e-08,0.0002660991
11600.0,3.023307e-08,0.0002764615
11692.0,3.023307e-08,0.0002569
