iteration_normalized,iteration,loss,rel_l2_error
0,0,0.0028,1.8
0.0062633095,100,0.0032,0.75
0.0125266191,200,0.0033,0.65
0.0187899286,300,0.0042,0.55
0.0250532381,400,0.0045,0.5
0.0313165477,500,0.0049,0.43
0.0375798572,600,0.0051,0.38
0.0438431667,700,0.0053,0.35
0.0501064763,800,0.004,0.33
0.0563697858,900,0.0048,0.33
0.0626330953,1000,0.0079,0.28
0.0688964049,1100,0.0044,0.28
0.0751597144,1200,0.0031,0.26
0.0814230239,1300,0.0044,0.22
0.0876863335,1400,0.0041,0.21
0.093949643,1500,0.0032,0.21
0.1002129525,1600,0.0023,0.21
0.1064762621,1700,0.0035,0.2
0.1127395716,1800,0.0039,0.17
0.1190028811,1900,0.0024,0.17
0.1252661907,2000,0.0025,0.17
0.1315295002,2100,0.0021,0.17
0.1377928097,2200,0.0023,0.16
0.1440561193,2300,0.00079,0.16
0.1503194288,2400,0.0029,0.15
0.1565827383,2500,0.0023,0.17
0.1628460479,2600,0.0015,0.14
0.1691093574,2700,0.0024,0.14
0.1753726669,2800,0.0015,0.15
0.1816359764,2900,0.0011,0.17
0.187899286,3000,0.0013,0.14
0.1941625955,3100,0.0015,0.14
0.200425905,3200,0.0014,0.13
0.2066892146,3300,0.0012,0.13
0.2129525241,3400,0.0014,0.14
0.2192158336,3500,0.0015,0.13
0.2254791432,3600,0.0019,0.13
0.2317424527,3700,0.001,0.14
0.2380057622,3800,0.0011,0.13
0.2442690718,3900,0.0012,0.14
0.2505323813,4000,0.00089,0.13
0.2567956908,4100,0.0008,0.14
0.2630590004,4200,0.0014,0.12
0.2693223099,4300,0.00089,0.2
0.2755856194,4400,0.00097,0.12
0.281848929,4500,0.0019,0.13
0.2881122385,4600,0.00095,0.14
0.294375548,4700,0.00068,0.12
0.3006388576,4800,0.001,0.11
0.3069021671,4900,0.0013,0.11
0.3131654766,5000,0.001,0.12
0.3194287862,5100,0.0012,0.12
0.3256920957,5200,0.0005,0.12
0.3319554052,5300,0.00064,0.11
0.3382187148,5400,0.00079,0.11
0.3444820243,5500,0.00042,0.11
0.3507453338,5600,0.00064,0.11
0.3570086434,5700,0.00074,0.1
0.3632719529,5800,0.00078,0.11
0.3695352624,5900,0.00053,0.094
0.375798572,6000,0.0007,0.097
0.3820618815,6100,0.00048,0.1
0.388325191,6200,0.00091,0.095
0.3945885006,6300,0.0004,0.089
0.4008518101,6400,0.00042,0.11
0.4071151196,6500,0.00085,0.091
0.4133784292,6600,0.00022,0.099
0.4196417387,6700,0.0005,0.091
0.4259050482,6800,0.00053,0.1
0.4321683578,6900,0.00035,0.089
0.4384316673,7000,0.00023,0.098
0.4446949768,7100,0.00042,0.086
0.4509582864,7200,0.0003,0.089
0.4572215959,7300,0.00025,0.08
0.4634849054,7400,0.00045,0.093
0.469748215,7500,0.0003,0.086
0.4760115245,7600,0.0003,0.091
0.482274834,7700,0.00014,0.078
0.4885381436,7800,0.00023,0.086
0.4948014531,7900,0.00017,0.085
0.5010647626,8000,0.00029,0.092
0.5073280722,8100,0.00014,0.074
