problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
burgers_exact,2026-03-07_20-08-07-330389,checkpoints\burgers_exact\2026-03-07_20-08-07-330389\output.log,695,0.0008551381,0.0008551381,10600,954
