t_norm,loss,rel_l2_error
0.0,0.061,1.1
0.009433962264150943,0.0022,0.42
0.018867924528301886,0.0022,0.39
0.02830188679245283,0.0017,0.38
0.03773584905660377,0.0011,0.35
0.04716981132075472,0.00069,0.35
0.05660377358490566,0.00058,0.34
0.0660377358490566,0.00042,0.3
0.07547169811320754,0.00052,0.31
0.08490566037735849,0.00036,0.3
0.09433962264150944,0.00035,0.26
0.10377358490566038,0.00029,0.26
0.11320754716981132,0.00025,0.23
0.12264150943396226,0.00024,0.19
0.1320754716981132,0.00021,0.19
0.14150943396226415,0.0002,0.12
0.1509433962264151,0.00013,0.1
0.16037735849056603,0.00011,0.065
0.16981132075471697,7.8e-05,0.063
0.1792452830188679,6.8e-05,0.047
0.18867924528301888,0.00015,0.042
0.19811320754716982,6.8e-05,0.053
0.20754716981132076,9.2e-05,0.038
0.2169811320754717,7.4e-05,0.032
0.22641509433962265,3.4e-05,0.024
0.2358490566037736,4.1e-05,0.03
0.24528301886792453,5.3e-05,0.033
0.25471698113207547,2.6e-05,0.025
0.2641509433962264,4.5e-05,0.017
0.27358490566037735,2.8e-05,0.021
0.2830188679245283,2.4e-05,0.017
0.29245283018867924,2.9e-05,0.014
0.3018867924528302,3.1e-05,0.016
0.3113207547169811,1.8e-05,0.016
0.32075471698113206,1.3e-05,0.02
0.330188679245283,2.6e-05,0.02
0.33962264150943394,1.5e-05,0.013
0.3490566037735849,1.1e-05,0.012
0.3584905660377358,1.8e-05,0.025
0.36792452830188677,1.2e-05,0.013
0.37735849056603776,7.3e-06,0.014
0.3867924528301887,8.6e-06,0.014
0.39622641509433965,9.7e-06,0.013
0.4056603773584906,1.4e-05,0.011
0.41509433962264153,8.2e-06,0.0069
0.42452830188679247,2.8e-05,0.027
0.4339622641509434,5.7e-06,0.0079
0.44339622641509435,8.3e-06,0.011
0.4528301886792453,7.5e-06,0.014
0.46226415094339623,5.1e-06,0.013
0.4716981132075472,1.4e-05,0.017
0.4811320754716981,3.8e-05,0.031
0.49056603773584906,7.3e-06,0.021
0.5,1.1e-05,0.011
0.5094339622641509,9.2e-06,0.016
0.5188679245283019,5.8e-06,0.013
0.5283018867924528,7.3e-06,0.015
0.5377358490566038,7.9e-06,0.02
0.5471698113207547,4.6e-06,0.01
0.5566037735849056,9e-06,0.022
0.5660377358490566,5e-06,0.013
0.5754716981132075,9.6e-06,0.02
0.5849056603773585,4.1e-06,0.011
0.5943396226415094,4e-06,0.0082
0.6037735849056604,3.3e-05,0.039
0.6132075471698113,7.5e-06,0.013
0.6226415094339622,4.4e-06,0.0077
0.6320754716981132,2.9e-06,0.01
0.6415094339622641,5.1e-06,0.015
0.6509433962264151,3.1e-06,0.0064
0.660377358490566,9.4e-06,0.014
0.6698113207547169,8.3e-06,0.032
0.6792452830188679,3.8e-06,0.0097
0.6886792452830188,3.8e-06,0.012
0.6981132075471698,6.3e-06,0.018
0.7075471698113207,4.4e-06,0.007
0.7169811320754716,1.4e-05,0.014
0.7264150943396226,5.2e-06,0.019
0.7358490566037735,9.6e-06,0.0093
0.7452830188679245,2.1e-06,0.0069
0.7547169811320755,2.7e-06,0.006
0.7641509433962265,4.3e-06,0.013
0.7735849056603774,4.3e-06,0.012
0.7830188679245284,7.3e-06,0.017
0.7924528301886793,6.5e-06,0.015
0.8018867924528302,5e-06,0.01
0.8113207547169812,2.1e-05,0.015
0.8207547169811321,2.2e-05,0.015
0.8301886792452831,4.2e-06,0.014
0.839622641509434,5.2e-06,0.0098
0.8490566037735849,2.5e-06,0.0076
0.8584905660377359,9.8e-06,0.016
0.8679245283018868,8.3e-06,0.023
0.8773584905660378,2.2e-06,0.014
0.8867924528301887,2.4e-06,0.0058
0.8962264150943396,1.2e-05,0.016
0.9056603773584906,3.7e-06,0.01
0.9150943396226415,2.2e-06,0.024
0.9245283018867925,3e-06,0.0075
0.9339622641509434,1.9e-06,0.0079
0.9433962264150944,4.00658e-06,
0.9434905660377358,3.499111e-06,0.006187899
0.9528301886792453,1.636446e-06,0.003016255
0.9622641509433962,1.193915e-06,0.002684925
0.9716981132075472,6.226483e-07,0.002018222
0.9811320754716981,3.540472e-07,0.001545765
0.9905660377358491,2.501713e-07,0.001407071
1.0,1.640928e-07,0.0008551381
