iteration,loss,rel_l2_error
0.0,0.0016,1.0
100.0,0.067,0.38
200.0,0.016,0.077
300.0,0.0052,0.027
400.0,0.0022,0.018
500.0,0.0014,0.016
600.0,0.00056,0.016
700.0,0.00039,0.02
800.0,0.00027,0.014
900.0,0.00039,0.016
1000.0,0.0003,0.015
1100.0,0.00035,0.015
1200.0,0.0003,0.018
1300.0,0.00025,0.012
1400.0,0.00036,0.012
1500.0,0.00012,0.013
1600.0,0.00021,0.017
1700.0,0.00014,0.015
1800.0,0.00016,0.0078
1900.0,0.00014,0.0076
2000.0,0.0002,0.012
2100.0,9.6e-05,0.011
2200.0,6.3e-05,0.0066
2300.0,0.0001,0.0087
2400.0,9.2e-05,0.0086
2500.0,0.00012,0.0072
2600.0,7.6e-05,0.011
2700.0,0.00011,0.0065
2800.0,7.1e-05,0.0053
2900.0,5.1e-05,0.011
3000.0,6.1e-05,0.012
3100.0,4.2e-05,0.007
3200.0,0.00012,0.0087
3300.0,6.7e-05,0.0086
3400.0,4.9e-05,0.0045
3500.0,7.9e-05,0.0049
3600.0,6.4e-05,0.0036
3700.0,5.9e-05,0.0088
3800.0,3.9e-05,0.0045
3900.0,5.8e-05,0.0083
4000.0,7.7e-05,0.0064
4100.0,6.8e-05,0.0062
4200.0,4.7e-05,0.005
4300.0,2.8e-05,0.0064
4400.0,0.0001,0.0049
4500.0,6e-05,0.0073
4600.0,5.4e-05,0.0091
4700.0,9.9e-05,0.011
4800.0,7.5e-05,0.0081
4900.0,6.2e-05,0.0041
5000.0,5.4e-05,0.0067
5100.0,5.6e-05,0.0077
5200.0,4.7e-05,0.0054
5300.0,4.8e-05,0.012
5400.0,3.1e-05,0.0055
5500.0,3.5e-05,0.0064
5600.0,6.5e-05,0.0049
5700.0,5.2e-05,0.0084
5800.0,5.4e-05,0.0051
5900.0,3.2e-05,0.0063
6000.0,4.4e-05,0.0046
6100.0,3.6e-05,0.0076
6200.0,2.8e-05,0.011
6300.0,6.6e-05,0.0063
6400.0,7.4e-05,0.0096
6500.0,5.7e-05,0.0033
6600.0,4e-05,0.0035
6700.0,4.7e-05,0.011
6800.0,4.4e-05,0.004
6900.0,6.7e-05,0.0052
7000.0,3.9e-05,0.0038
7100.0,5.2e-05,0.015
7200.0,4.4e-05,0.0097
7300.0,3.7e-05,0.0052
7400.0,3.9e-05,0.0071
7500.0,2.5e-05,0.0037
7600.0,3.5e-05,0.0048
7700.0,3e-05,0.0026
7800.0,4.5e-05,0.0038
7900.0,3.6e-05,0.0053
8000.0,2.6e-05,0.0081
8100.0,4.2e-05,0.0069
8200.0,3.3e-05,0.008
8300.0,3.4e-05,0.0096
8400.0,1.9e-05,0.0047
8500.0,3.1e-05,0.0074
8600.0,3.1e-05,0.0073
8700.0,2.7e-05,0.0023
8800.0,1.9e-05,0.0041
8900.0,2.9e-05,0.0046
9000.0,4.4e-05,0.0053
9100.0,1.9e-05,0.0028
9200.0,2.7e-05,0.0066
9300.0,3.4e-05,0.0068
9400.0,3e-05,0.0049
9500.0,2.6e-05,0.0047
9600.0,1.7e-05,0.0028
9700.0,2.9e-05,0.009
9800.0,3.4e-05,0.0039
9900.0,4.3e-05,0.0023
10001.0,4.666046e-05,0.00383927
10100.0,1.647181e-05,0.001266271
10200.0,7.069851e-06,0.0008510467
10300.0,3.41418e-06,0.0007878681
10400.0,1.890475e-06,0.0005187064
10500.0,1.261406e-06,0.000443552
10600.0,9.75443e-07,0.0003314302
10700.0,6.641152e-07,0.0002548398
10800.0,5.203137e-07,0.0002056478
10900.0,3.354651e-07,0.0001770349
10946.0,3.354651e-07,0.0001797
