problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
diffusion_exact,2026-03-02_20-59-19-099482,checkpoints\diffusion_exact\2026-03-02_20-59-19-099482\output.log,946,0.0001770349,0.0001770349,10900,123
