iteration_normalized,iteration,loss,rel_l2_error
0,0,0.0016,1.0
0.0091357574,100,0.067,0.38
0.0182715147,200,0.016,0.077
0.0274072721,300,0.0052,0.027
0.0365430294,400,0.0022,0.018
0.0456787868,500,0.0014,0.016
0.0548145441,600,0.00056,0.016
0.0639503015,700,0.00039,0.02
0.0730860588,800,0.00027,0.014
0.0822218162,900,0.00039,0.016
0.0913575735,1000,0.0003,0.015
0.1004933309,1100,0.00035,0.015
0.1096290883,1200,0.0003,0.018
0.1187648456,1300,0.00025,0.012
0.127900603,1400,0.00036,0.012
0.1370363603,1500,0.00012,0.013
0.1461721177,1600,0.00021,0.017
0.155307875,1700,0.00014,0.015
0.1644436324,1800,0.00016,0.0078
0.1735793897,1900,0.00014,0.0076
0.1827151471,2000,0.0002,0.012
0.1918509044,2100,9.6e-05,0.011
0.2009866618,2200,6.3e-05,0.0066
0.2101224191,2300,0.0001,0.0087
0.2192581765,2400,9.2e-05,0.0086
0.2283939339,2500,0.00012,0.0072
0.2375296912,2600,7.6e-05,0.011
0.2466654486,2700,0.00011,0.0065
0.2558012059,2800,7.1e-05,0.0053
0.2649369633,2900,5.1e-05,0.011
0.2740727206,3000,6.1e-05,0.012
0.283208478,3100,4.2e-05,0.007
0.2923442353,3200,0.00012,0.0087
0.3014799927,3300,6.7e-05,0.0086
0.31061575,3400,4.9e-05,0.0045
0.3197515074,3500,7.9e-05,0.0049
0.3288872648,3600,6.4e-05,0.0036
0.3380230221,3700,5.9e-05,0.0088
0.3471587795,3800,3.9e-05,0.0045
0.3562945368,3900,5.8e-05,0.0083
0.3654302942,4000,7.7e-05,0.0064
0.3745660515,4100,6.8e-05,0.0062
0.3837018089,4200,4.7e-05,0.005
0.3928375662,4300,2.8e-05,0.0064
0.4019733236,4400,0.0001,0.0049
0.4111090809,4500,6e-05,0.0073
0.4202448383,4600,5.4e-05,0.0091
0.4293805957,4700,9.9e-05,0.011
0.438516353,4800,7.5e-05,0.0081
0.4476521104,4900,6.2e-05,0.0041
0.4567878677,5000,5.4e-05,0.0067
0.4659236251,5100,5.6e-05,0.0077
0.4750593824,5200,4.7e-05,0.0054
0.4841951398,5300,4.8e-05,0.012
0.4933308971,5400,3.1e-05,0.0055
0.5024666545,5500,3.5e-05,0.0064
0.5116024118,5600,6.5e-05,0.0049
0.5207381692,5700,5.2e-05,0.0084
0.5298739265,5800,5.4e-05,0.0051
0.5390096839,5900,3.2e-05,0.0063
0.5481454413,6000,4.4e-05,0.0046
0.5572811986,6100,3.6e-05,0.0076
0.566416956,6200,2.8e-05,0.011
0.5755527133,6300,6.6e-05,0.0063
0.5846884707,6400,7.4e-05,0.0096
0.593824228,6500,5.7e-05,0.0033
0.6029599854,6600,4e-05,0.0035
0.6120957427,6700,4.7e-05,0.011
0.6212315001,6800,4.4e-05,0.004
0.6303672574,6900,6.7e-05,0.0052
0.6395030148,7000,3.9e-05,0.0038
0.6486387722,7100,5.2e-05,0.015
0.6577745295,7200,4.4e-05,0.0097
0.6669102869,7300,3.7e-05,0.0052
0.6760460442,7400,3.9e-05,0.0071
0.6851818016,7500,2.5e-05,0.0037
0.6943175589,7600,3.5e-05,0.0048
0.7034533163,7700,3e-05,0.0026
0.7125890736,7800,4.5e-05,0.0038
0.721724831,7900,3.6e-05,0.0053
0.7308605883,8000,2.6e-05,0.0081
0.7399963457,8100,4.2e-05,0.0069
0.7491321031,8200,3.3e-05,0.008
0.7582678604,8300,3.4e-05,0.0096
0.7674036178,8400,1.9e-05,0.0047
0.7765393751,8500,3.1e-05,0.0074
0.7856751325,8600,3.1e-05,0.0073
0.7948108898,8700,2.7e-05,0.0023
0.8039466472,8800,1.9e-05,0.0041
0.8130824045,8900,2.9e-05,0.0046
0.8222181619,9000,4.4e-05,0.0053
0.8313539192,9100,1.9e-05,0.0028
0.8404896766,9200,2.7e-05,0.0066
0.8496254339,9300,3.4e-05,0.0068
0.8587611913,9400,3e-05,0.0049
0.8678969487,9500,2.6e-05,0.0047
0.877032706,9600,1.7e-05,0.0028
0.8861684634,9700,2.9e-05,0.009
0.8953042207,9800,3.4e-05,0.0039
0.9044399781,9900,4.3e-05,0.0023
0.913667093,10001,4.666046e-05,0.00383927
0.9227114928,10100,1.647181e-05,0.001266271
0.9318472501,10200,7.069851e-06,0.0008510467
0.9409830075,10300,3.41418e-06,0.0007878681
0.9501187648,10400,1.890475e-06,0.0005187064
0.9592545222,10500,1.261406e-06,0.000443552
0.9683902796,10600,9.75443e-07,0.0003314302
0.9775260369,10700,6.641152e-07,0.0002548398
0.9866617943,10800,5.203137e-07,0.0002056478
0.9957975516,10900,3.354651e-07,0.0001770349
1,10946,3.354651e-07,0.0001797
