iteration_normalized,iteration,loss,rel_l2_error
0,0,0.00038,1.0
0.0087596356,100,0.00057,0.97
0.0175192712,200,0.0032,0.45
0.0262789068,300,0.0011,0.38
0.0350385424,400,0.00092,0.35
0.043798178,500,0.00086,0.34
0.0525578136,600,0.00065,0.32
0.0613174492,700,0.00036,0.3
0.0700770848,800,0.0006,0.28
0.0788367204,900,0.00037,0.24
0.087596356,1000,0.0004,0.25
0.0963559916,1100,0.00054,0.21
0.1051156272,1200,0.00031,0.18
0.1138752628,1300,0.00031,0.18
0.1226348984,1400,0.00035,0.14
0.131394534,1500,0.0004,0.13
0.1401541696,1600,0.0003,0.12
0.1489138052,1700,0.00035,0.092
0.1576734408,1800,0.00031,0.091
0.1664330764,1900,0.00019,0.082
0.175192712,2000,0.00012,0.063
0.1839523476,2100,0.00012,0.055
0.1927119832,2200,0.00014,0.057
0.2014716188,2300,8.8e-05,0.048
0.2102312544,2400,8.1e-05,0.047
0.21899089,2500,7.5e-05,0.052
0.2277505256,2600,7.3e-05,0.043
0.2365101612,2700,0.00012,0.032
0.2452697968,2800,5e-05,0.032
0.2540294324,2900,7.7e-05,0.035
0.262789068,3000,5.3e-05,0.034
0.2715487036,3100,6.1e-05,0.037
0.2803083392,3200,5.3e-05,0.024
0.2890679748,3300,4.4e-05,0.036
0.2978276104,3400,6.9e-05,0.027
0.306587246,3500,2.5e-05,0.029
0.3153468816,3600,3.9e-05,0.025
0.3241065172,3700,3.9e-05,0.021
0.3328661528,3800,3.4e-05,0.029
0.3416257884,3900,2.3e-05,0.025
0.350385424,4000,3.7e-05,0.023
0.3591450596,4100,2.7e-05,0.022
0.3679046952,4200,2.8e-05,0.021
0.3766643308,4300,4.5e-05,0.022
0.3854239664,4400,2.5e-05,0.022
0.394183602,4500,2.6e-05,0.018
0.4029432376,4600,2.3e-05,0.02
0.4117028732,4700,1.7e-05,0.018
0.4204625088,4800,1.3e-05,0.018
0.4292221444,4900,1.6e-05,0.019
0.43798178,5000,2.2e-05,0.019
0.4467414156,5100,1.8e-05,0.017
0.4555010512,5200,1.2e-05,0.019
0.4642606868,5300,1.4e-05,0.023
0.4730203224,5400,1.9e-05,0.023
0.481779958,5500,7.8e-06,0.018
0.4905395936,5600,6.1e-06,0.015
0.4992992292,5700,1.1e-05,0.016
0.5080588648,5800,7.9e-06,0.012
0.5168185004,5900,1.6e-05,0.023
0.5255781359,6000,7.2e-06,0.012
0.5343377715,6100,5e-06,0.019
0.5430974071,6200,9.1e-06,0.014
0.5518570427,6300,1.4e-05,0.018
0.5606166783,6400,9.9e-06,0.018
0.5693763139,6500,7.6e-06,0.016
0.5781359495,6600,9.5e-06,0.014
0.5868955851,6700,8.7e-06,0.011
0.5956552207,6800,1.2e-05,0.016
0.6044148563,6900,8.4e-06,0.011
0.6131744919,7000,1.1e-05,0.015
0.6219341275,7100,7.2e-06,0.013
0.6306937631,7200,8.4e-06,0.013
0.6394533987,7300,9.6e-06,0.013
0.6482130343,7400,7e-06,0.013
0.6569726699,7500,6.6e-06,0.014
0.6657323055,7600,6e-06,0.0096
0.6744919411,7700,1e-05,0.015
0.6832515767,7800,6.1e-06,0.015
0.6920112123,7900,6.2e-06,0.0096
0.7007708479,8000,6.5e-06,0.017
0.7095304835,8100,5.4e-06,0.014
0.7182901191,8200,6.7e-06,0.017
0.7270497547,8300,6e-06,0.011
0.7358093903,8400,6.6e-06,0.014
0.7445690259,8500,7.5e-06,0.013
0.7533286615,8600,8.3e-06,0.0099
0.7620882971,8700,5.3e-06,0.009
0.7708479327,8800,5.3e-06,0.0098
0.7796075683,8900,7.4e-06,0.017
0.7883672039,9000,5.2e-06,0.011
0.7971268395,9100,3.9e-06,0.015
0.8058864751,9200,4.6e-06,0.01
0.8146461107,9300,7.7e-06,0.013
0.8234057463,9400,3.6e-06,0.0067
0.8321653819,9500,5.3e-06,0.0095
0.8409250175,9600,8.3e-06,0.0098
0.8496846531,9700,6.8e-06,0.011
0.8584442887,9800,6.7e-06,0.011
0.8672039243,9900,3.8e-06,0.0078
0.8760511563,10001,7.172728e-06,0.007979752
0.8847231955,10100,3.550754e-06,0.00421438
0.8934828311,10200,1.747598e-06,0.003267209
0.9022424667,10300,1.116087e-06,0.002097649
0.9110021023,10400,8.162351e-07,0.001850351
0.9197617379,10500,5.752368e-07,0.001527356
0.9285213735,10600,4.410413e-07,0.00123206
0.9372810091,10700,3.314916e-07,0.000885192
0.9460406447,10800,2.889659e-07,0.0008586352
0.9548002803,10900,1.938347e-07,0.0008489962
0.9635599159,11000,1.791767e-07,0.0008009204
0.9723195515,11100,1.500094e-07,0.0008239434
0.9810791871,11200,1.164829e-07,0.0006792307
0.9898388227,11300,9.683453e-08,0.0006198012
0.9985984583,11400,7.896826e-08,0.0005474087
1,11416,7.896826e-08,0.0005344999999999999
