problem,run_id,output_log,final_iteration,final_rel_l2_error,best_rel_l2_error,best_rel_l2_iteration,seed
heat3d_exact,2026-03-05_17-55-27-744842,checkpoints\heat3d_exact\2026-03-05_17-55-27-744842\output.log,6520,0.0248,0.0254032,16500,3407
