iteration,loss,rel_l2_error
0.0,0.01,1.2
100.0,0.0033,0.75
200.0,0.0048,0.72
300.0,0.0082,0.61
400.0,0.007,0.59
500.0,0.004,0.54
600.0,0.0065,0.46
700.0,0.0058,0.42
800.0,0.0073,0.38
900.0,0.0059,0.34
1000.0,0.0025,0.32
1100.0,0.0046,0.29
1200.0,0.0024,0.3
1300.0,0.0018,0.27
1400.0,0.0037,0.25
1500.0,0.0028,0.24
1600.0,0.0015,0.24
1700.0,0.0016,0.22
1800.0,0.0022,0.23
1900.0,0.0026,0.22
2000.0,0.0017,0.2
2100.0,0.0024,0.22
2200.0,0.0016,0.2
2300.0,0.0015,0.19
2400.0,0.0012,0.19
2500.0,0.00089,0.18
2600.0,0.0017,0.17
2700.0,0.0018,0.18
2800.0,0.0011,0.17
2900.0,0.0006,0.16
3000.0,0.00076,0.16
3100.0,0.00052,0.15
3200.0,0.00064,0.15
3300.0,0.00091,0.15
3400.0,0.0013,0.15
3500.0,0.0012,0.15
3600.0,0.0006,0.15
3700.0,0.00085,0.13
3800.0,0.00072,0.14
3900.0,0.00055,0.13
4000.0,0.00065,0.13
4100.0,0.0014,0.15
4200.0,0.00073,0.14
4300.0,0.00088,0.13
4400.0,0.00088,0.14
4500.0,0.00084,0.15
4600.0,0.00081,0.14
4700.0,0.00078,0.13
4800.0,0.0011,0.12
4900.0,0.00056,0.12
5000.0,0.00083,0.12
5100.0,0.00085,0.13
5200.0,0.00043,0.12
5300.0,0.00059,0.12
5400.0,0.00065,0.11
5500.0,0.00087,0.12
5600.0,0.00089,0.12
5700.0,0.00065,0.11
5800.0,0.00049,0.12
5900.0,0.00069,0.11
6000.0,0.00068,0.099
6100.0,0.00095,0.12
6200.0,0.00091,0.11
6300.0,0.00069,0.12
6400.0,0.00068,0.11
6500.0,0.00071,0.11
6600.0,0.00065,0.12
6700.0,0.0006,0.12
6800.0,0.00065,0.12
6900.0,0.00042,0.1
7000.0,0.00058,0.11
7100.0,0.00038,0.1
7200.0,0.00057,0.11
7300.0,0.00043,0.1
7400.0,0.00039,0.098
7500.0,0.00071,0.1
7600.0,0.00052,0.095
7700.0,0.00036,0.1
7800.0,0.00039,0.091
7900.0,0.0003,0.095
8000.0,0.00061,0.09
8100.0,0.00071,0.11
8200.0,0.00053,0.094
8300.0,0.0004,0.11
8400.0,0.00055,0.1
8500.0,0.00036,0.096
8600.0,0.00054,0.092
8700.0,0.0011,0.095
8800.0,0.00043,0.096
8900.0,0.00038,0.1
9000.0,0.00084,0.098
9100.0,0.00057,0.099
9200.0,0.00026,0.095
9300.0,0.00029,0.092
9400.0,0.00042,0.095
9500.0,0.00044,0.095
9600.0,0.00035,0.097
9700.0,0.00061,0.09
9800.0,0.00035,0.084
9900.0,0.00022,0.093
10001.0,0.0007665546,0.09325983
10100.0,0.0002029814,0.0670555
10200.0,0.0001125637,0.05985774
10300.0,7.780959e-05,0.05037182
10400.0,5.960104e-05,0.04613084
10500.0,4.742249e-05,0.0438033
10600.0,3.975865e-05,0.04367993
10700.0,3.305554e-05,0.04319698
10800.0,2.806419e-05,0.04272978
10900.0,2.412955e-05,0.04129653
11000.0,2.113968e-05,0.03990028
11100.0,1.910088e-05,0.0406561
11200.0,1.72771e-05,0.03728673
11300.0,1.507533e-05,0.03491609
11400.0,1.330256e-05,0.03276603
11500.0,1.196034e-05,0.03329419
11600.0,1.074352e-05,0.03192881
11700.0,9.761519e-06,0.03212604
11800.0,9.06841e-06,0.03337254
11900.0,8.416075e-06,0.03024099
12000.0,7.708387e-06,0.03162447
12100.0,7.167581e-06,0.03121186
12200.0,6.714282e-06,0.03280557
12300.0,6.27366e-06,0.03071207
12400.0,5.869397e-06,0.03072073
12500.0,5.512943e-06,0.03021239
12600.0,5.136587e-06,0.03140928
12700.0,4.759129e-06,0.03147075
12800.0,4.449042e-06,0.03065181
12900.0,4.134827e-06,0.03005542
13000.0,3.89152e-06,0.03172445
13100.0,3.64546e-06,0.03291741
13200.0,3.419856e-06,0.03375941
13300.0,3.266258e-06,0.03574023
13400.0,3.109818e-06,0.03499796
13500.0,2.963593e-06,0.03357725
13600.0,2.811041e-06,0.0339495
13700.0,2.664174e-06,0.03196572
13800.0,2.539026e-06,0.03283582
13900.0,2.43087e-06,0.03209683
14000.0,2.310476e-06,0.03206966
14100.0,2.190246e-06,0.03285599
14200.0,2.089545e-06,0.03169859
14300.0,2.008969e-06,0.03133361
14400.0,1.916128e-06,0.03204678
14500.0,1.831351e-06,0.03017921
14600.0,1.756335e-06,0.02963965
14700.0,1.683046e-06,0.02844841
14800.0,1.619257e-06,0.02971023
14900.0,1.556508e-06,0.02851632
15000.0,1.488541e-06,0.02945582
15100.0,1.438437e-06,0.02803
15200.0,1.386889e-06,0.03029095
15300.0,1.327832e-06,0.02745554
15400.0,1.294188e-06,0.02786031
15500.0,1.247926e-06,0.02770513
15600.0,1.209578e-06,0.0264146
15700.0,1.172014e-06,0.02639206
15800.0,1.141104e-06,0.02616911
15900.0,1.109004e-06,0.02656878
16000.0,1.0845e-06,0.02601078
16100.0,1.053356e-06,0.02734881
16200.0,1.019594e-06,0.02548102
16300.0,9.896244e-07,0.02586976
16400.0,9.595241e-07,0.02552648
16500.0,9.352511e-07,0.0254032
16520.0,9.352511e-07,0.0248
