iteration_normalized,iteration,loss,rel_l2_error
0,0,4.6e-05,3.0
0.0058034937,100,0.0041,0.83
0.0116069874,200,0.0029,0.75
0.0174104811,300,0.0047,0.63
0.0232139748,400,0.0028,0.44
0.0290174685,500,0.0061,0.37
0.0348209622,600,0.0032,0.33
0.0406244559,700,0.0056,0.31
0.0464279496,800,0.0036,0.3
0.0522314433,900,0.0038,0.28
0.058034937,1000,0.0053,0.27
0.0638384307,1100,0.0062,0.26
0.0696419244,1200,0.005,0.25
0.0754454181,1300,0.0035,0.23
0.0812489118,1400,0.0045,0.22
0.0870524055,1500,0.0027,0.21
0.0928558993,1600,0.004,0.2
0.098659393,1700,0.0021,0.2
0.1044628867,1800,0.0028,0.18
0.1102663804,1900,0.0024,0.17
0.1160698741,2000,0.0021,0.16
0.1218733678,2100,0.0029,0.16
0.1276768615,2200,0.0021,0.16
0.1334803552,2300,0.0022,0.16
0.1392838489,2400,0.0015,0.15
0.1450873426,2500,0.0016,0.15
0.1508908363,2600,0.001,0.15
0.15669433,2700,0.0017,0.15
0.1624978237,2800,0.0021,0.15
0.1683013174,2900,0.00095,0.14
0.1741048111,3000,0.0015,0.14
0.1799083048,3100,0.00093,0.13
0.1857117985,3200,0.002,0.14
0.1915152922,3300,0.0018,0.14
0.1973187859,3400,0.0012,0.13
0.2031222796,3500,0.0014,0.14
0.2089257733,3600,0.0012,0.13
0.214729267,3700,0.0017,0.14
0.2205327607,3800,0.0014,0.13
0.2263362544,3900,0.003,0.13
0.2321397481,4000,0.0009,0.12
0.2379432418,4100,0.0013,0.13
0.2437467355,4200,0.0015,0.13
0.2495502292,4300,0.0012,0.12
0.2553537229,4400,0.0011,0.13
0.2611572166,4500,0.0014,0.12
0.2669607103,4600,0.00086,0.12
0.2727642041,4700,0.00079,0.12
0.2785676978,4800,0.0021,0.12
0.2843711915,4900,0.0015,0.13
0.2901746852,5000,0.0012,0.11
0.2959781789,5100,0.0014,0.11
0.3017816726,5200,0.0015,0.11
0.3075851663,5300,0.002,0.12
0.31338866,5400,0.001,0.11
0.3191921537,5500,0.0013,0.12
0.3249956474,5600,0.00098,0.13
0.3307991411,5700,0.0011,0.13
0.3366026348,5800,0.0019,0.12
0.3424061285,5900,0.0006,0.12
0.3482096222,6000,0.00076,0.11
0.3540131159,6100,0.00045,0.11
0.3598166096,6200,0.00066,0.12
0.3656201033,6300,0.00082,0.11
0.371423597,6400,0.00089,0.11
0.3772270907,6500,0.0012,0.11
0.3830305844,6600,0.00067,0.1
0.3888340781,6700,0.00095,0.13
0.3946375718,6800,0.001,0.1
0.4004410655,6900,0.00061,0.099
0.4062445592,7000,0.0018,0.11
0.4120480529,7100,0.0011,0.11
0.4178515466,7200,0.00053,0.11
0.4236550403,7300,0.00049,0.1
0.429458534,7400,0.00081,0.1
0.4352620277,7500,0.00066,0.1
0.4410655214,7600,0.00054,0.1
0.4468690151,7700,0.0007,0.098
0.4526725089,7800,0.00093,0.1
0.4584760026,7900,0.0014,0.1
0.4642794963,8000,0.0013,0.11
0.47008299,8100,0.00085,0.09
0.4758864837,8200,0.00093,0.11
0.4816899774,8300,0.00072,0.1
0.4874934711,8400,0.00093,0.096
0.4932969648,8500,0.00076,0.1
0.4991004585,8600,0.00035,0.1
0.5049039522,8700,0.00059,0.11
0.5107074459,8800,0.00046,0.093
0.5165109396,8900,0.00073,0.092
0.5223144333,9000,0.00052,0.1
0.528117927,9100,0.00093,0.1
0.5339214207,9200,0.00075,0.11
0.5397249144,9300,0.00088,0.087
0.5455284081,9400,0.00097,0.085
0.5513319018,9500,0.00055,0.092
0.5571353955,9600,0.0012,0.1
0.5629388892,9700,0.00045,0.089
0.5687423829,9800,0.00082,0.097
0.5745458766,9900,0.00074,0.088
0.5804074053,10001,0.001312905,0.09462381
0.586152864,10100,0.0008251497,0.07665518
0.5919563577,10200,0.0005237506,0.06092393
0.5977598514,10300,0.0003417713,0.05316455
0.6035633451,10400,0.0002495014,0.05301965
0.6093668388,10500,0.000190959,0.05607469
0.6151703325,10600,0.0001573184,0.05291938
0.6209738262,10700,0.0001295698,0.04961237
0.6267773199,10800,0.0001115419,0.04843432
0.6325808136,10900,9.755549e-05,0.04867823
0.6383843074,11000,8.625641e-05,0.0410759
0.6441878011,11100,7.872345e-05,0.045956
0.6499912948,11200,7.033054e-05,0.03871685
0.6557947885,11300,6.279774e-05,0.04134711
0.6615982822,11400,5.720951e-05,0.04098118
0.6674017759,11500,5.334385e-05,0.04014557
0.6732052696,11600,4.90695e-05,0.04618695
0.6790087633,11700,4.488055e-05,0.04156048
0.684812257,11800,4.200153e-05,0.03795795
0.6906157507,11900,3.848923e-05,0.03776697
0.6964192444,12000,3.550905e-05,0.03797187
0.7022227381,12100,3.288272e-05,0.03923244
0.7080262318,12200,3.107332e-05,0.03439129
0.7138297255,12300,2.917313e-05,0.03412013
0.7196332192,12400,2.796863e-05,0.03630075
0.7254367129,12500,2.679545e-05,0.03569989
0.7312402066,12600,2.555987e-05,0.03572762
0.7370437003,12700,2.444268e-05,0.02924329
0.742847194,12800,2.342812e-05,0.03189988
0.7486506877,12900,2.240906e-05,0.02917978
0.7544541814,13000,2.140274e-05,0.02917401
0.7602576751,13100,2.058414e-05,0.02909689
0.7660611688,13200,1.950872e-05,0.02739182
0.7718646625,13300,1.861172e-05,0.02840321
0.7776681562,13400,1.795485e-05,0.02696902
0.7834716499,13500,1.732934e-05,0.02449854
0.7892751436,13600,1.675351e-05,0.02878053
0.7950786373,13700,1.626004e-05,0.02468419
0.800882131,13800,1.570828e-05,0.0254631
0.8066856247,13900,1.514397e-05,0.02670647
0.8124891184,14000,1.473908e-05,0.02569348
0.8182926122,14100,1.430544e-05,0.02863411
0.8240961059,14200,1.394518e-05,0.02640098
0.8298995996,14300,1.363372e-05,0.02563963
0.8357030933,14400,1.330538e-05,0.02682486
0.841506587,14500,1.298523e-05,0.02633144
0.8473100807,14600,1.262787e-05,0.02837154
0.8531135744,14700,1.230402e-05,0.02587801
0.8589170681,14800,1.202723e-05,0.02668114
0.8647205618,14900,1.171359e-05,0.0255676
0.8705240555,15000,1.142476e-05,0.02669316
0.8763275492,15100,1.112634e-05,0.02526166
0.8821310429,15200,1.09131e-05,0.02492105
0.8879345366,15300,1.07116e-05,0.02389093
0.8937380303,15400,1.050294e-05,0.02610035
0.899541524,15500,1.030273e-05,0.02307524
