iteration,loss,rel_l2_error
0.0,4.6e-05,3.0
100.0,0.0041,0.83
200.0,0.0029,0.75
300.0,0.0047,0.63
400.0,0.0028,0.44
500.0,0.0061,0.37
600.0,0.0032,0.33
700.0,0.0056,0.31
800.0,0.0036,0.3
900.0,0.0038,0.28
1000.0,0.0053,0.27
1100.0,0.0062,0.26
1200.0,0.005,0.25
1300.0,0.0035,0.23
1400.0,0.0045,0.22
1500.0,0.0027,0.21
1600.0,0.004,0.2
1700.0,0.0021,0.2
1800.0,0.0028,0.18
1900.0,0.0024,0.17
2000.0,0.0021,0.16
2100.0,0.0029,0.16
2200.0,0.0021,0.16
2300.0,0.0022,0.16
2400.0,0.0015,0.15
2500.0,0.0016,0.15
2600.0,0.001,0.15
2700.0,0.0017,0.15
2800.0,0.0021,0.15
2900.0,0.00095,0.14
3000.0,0.0015,0.14
3100.0,0.00093,0.13
3200.0,0.002,0.14
3300.0,0.0018,0.14
3400.0,0.0012,0.13
3500.0,0.0014,0.14
3600.0,0.0012,0.13
3700.0,0.0017,0.14
3800.0,0.0014,0.13
3900.0,0.003,0.13
4000.0,0.0009,0.12
4100.0,0.0013,0.13
4200.0,0.0015,0.13
4300.0,0.0012,0.12
4400.0,0.0011,0.13
4500.0,0.0014,0.12
4600.0,0.00086,0.12
4700.0,0.00079,0.12
4800.0,0.0021,0.12
4900.0,0.0015,0.13
5000.0,0.0012,0.11
5100.0,0.0014,0.11
5200.0,0.0015,0.11
5300.0,0.002,0.12
5400.0,0.001,0.11
5500.0,0.0013,0.12
5600.0,0.00098,0.13
5700.0,0.0011,0.13
5800.0,0.0019,0.12
5900.0,0.0006,0.12
6000.0,0.00076,0.11
6100.0,0.00045,0.11
6200.0,0.00066,0.12
6300.0,0.00082,0.11
6400.0,0.00089,0.11
6500.0,0.0012,0.11
6600.0,0.00067,0.1
6700.0,0.00095,0.13
6800.0,0.001,0.1
6900.0,0.00061,0.099
7000.0,0.0018,0.11
7100.0,0.0011,0.11
7200.0,0.00053,0.11
7300.0,0.00049,0.1
7400.0,0.00081,0.1
7500.0,0.00066,0.1
7600.0,0.00054,0.1
7700.0,0.0007,0.098
7800.0,0.00093,0.1
7900.0,0.0014,0.1
8000.0,0.0013,0.11
8100.0,0.00085,0.09
8200.0,0.00093,0.11
8300.0,0.00072,0.1
8400.0,0.00093,0.096
8500.0,0.00076,0.1
8600.0,0.00035,0.1
8700.0,0.00059,0.11
8800.0,0.00046,0.093
8900.0,0.00073,0.092
9000.0,0.00052,0.1
9100.0,0.00093,0.1
9200.0,0.00075,0.11
9300.0,0.00088,0.087
9400.0,0.00097,0.085
9500.0,0.00055,0.092
9600.0,0.0012,0.1
9700.0,0.00045,0.089
9800.0,0.00082,0.097
9900.0,0.00074,0.088
10001.0,0.001312905,0.09462381
10100.0,0.0008251497,0.07665518
10200.0,0.0005237506,0.06092393
10300.0,0.0003417713,0.05316455
10400.0,0.0002495014,0.05301965
10500.0,0.000190959,0.05607469
10600.0,0.0001573184,0.05291938
10700.0,0.0001295698,0.04961237
10800.0,0.0001115419,0.04843432
10900.0,9.755549e-05,0.04867823
11000.0,8.625641e-05,0.0410759
11100.0,7.872345e-05,0.045956
11200.0,7.033054e-05,0.03871685
11300.0,6.279774e-05,0.04134711
11400.0,5.720951e-05,0.04098118
11500.0,5.334385e-05,0.04014557
11600.0,4.90695e-05,0.04618695
11700.0,4.488055e-05,0.04156048
11800.0,4.200153e-05,0.03795795
11900.0,3.848923e-05,0.03776697
12000.0,3.550905e-05,0.03797187
12100.0,3.288272e-05,0.03923244
12200.0,3.107332e-05,0.03439129
12300.0,2.917313e-05,0.03412013
12400.0,2.796863e-05,0.03630075
12500.0,2.679545e-05,0.03569989
12600.0,2.555987e-05,0.03572762
12700.0,2.444268e-05,0.02924329
12800.0,2.342812e-05,0.03189988
12900.0,2.240906e-05,0.02917978
13000.0,2.140274e-05,0.02917401
13100.0,2.058414e-05,0.02909689
13200.0,1.950872e-05,0.02739182
13300.0,1.861172e-05,0.02840321
13400.0,1.795485e-05,0.02696902
13500.0,1.732934e-05,0.02449854
13600.0,1.675351e-05,0.02878053
13700.0,1.626004e-05,0.02468419
13800.0,1.570828e-05,0.0254631
13900.0,1.514397e-05,0.02670647
14000.0,1.473908e-05,0.02569348
14100.0,1.430544e-05,0.02863411
14200.0,1.394518e-05,0.02640098
14300.0,1.363372e-05,0.02563963
14400.0,1.330538e-05,0.02682486
14500.0,1.298523e-05,0.02633144
14600.0,1.262787e-05,0.02837154
14700.0,1.230402e-05,0.02587801
14800.0,1.202723e-05,0.02668114
14900.0,1.171359e-05,0.0255676
15000.0,1.142476e-05,0.02669316
15100.0,1.112634e-05,0.02526166
15200.0,1.09131e-05,0.02492105
15300.0,1.07116e-05,0.02389093
15400.0,1.050294e-05,0.02610035
15500.0,1.030273e-05,0.02307524
15600.0,1.007712e-05,0.02552378
15700.0,9.854382e-06,0.02312526
15800.0,9.552651e-06,0.02389463
15900.0,9.280563e-06,0.02455362
16000.0,9.050439e-06,0.02489131
16100.0,8.807351e-06,0.0259672
16200.0,8.621422e-06,0.02548927
16300.0,8.39337e-06,0.02503803
16400.0,8.202032e-06,0.02600602
16500.0,8.057296e-06,0.02441796
16600.0,7.919964e-06,0.02606483
16700.0,7.772154e-06,0.02603912
16800.0,7.590272e-06,0.02605468
16900.0,7.445053e-06,0.02600969
17000.0,7.290919e-06,0.02593049
17100.0,7.188394e-06,0.02597562
17200.0,7.050753e-06,0.02626837
17231.0,7.050753e-06,0.0254
