iteration_normalized,iteration,loss,rel_l2_error
0,0,0.022,0.89
0.0092072553,100,0.039,0.41
0.0184145106,200,0.0023,0.078
0.027621766,300,0.0013,0.066
0.0368290213,400,0.0012,0.027
0.0460362766,500,0.00072,0.057
0.0552435319,600,0.00052,0.032
0.0644507872,700,0.00052,0.023
0.0736580425,800,0.00041,0.025
0.0828652979,900,0.00048,0.021
0.0920725532,1000,0.00065,0.06
0.1012798085,1100,0.00072,0.12
0.1104870638,1200,0.00063,0.052
0.1196943191,1300,0.00042,0.02
0.1289015744,1400,0.00026,0.014
0.1381088298,1500,0.00039,0.047
0.1473160851,1600,0.00048,0.031
0.1565233404,1700,0.00019,0.029
0.1657305957,1800,0.00033,0.014
0.174937851,1900,0.00052,0.038
0.1841451063,2000,0.00024,0.013
0.1933523617,2100,0.00036,0.011
0.202559617,2200,0.00031,0.026
0.2117668723,2300,0.00017,0.011
0.2209741276,2400,0.00035,0.033
0.2301813829,2500,0.00036,0.015
0.2393886382,2600,0.00016,0.016
0.2485958936,2700,0.00038,0.032
0.2578031489,2800,0.00049,0.1
0.2670104042,2900,0.00041,0.016
0.2762176595,3000,0.00016,0.011
0.2854249148,3100,0.00024,0.011
0.2946321702,3200,0.00017,0.018
0.3038394255,3300,0.00016,0.024
0.3130466808,3400,0.00012,0.017
0.3222539361,3500,0.00015,0.01
0.3314611914,3600,0.00015,0.011
0.3406684467,3700,0.00021,0.024
0.3498757021,3800,0.00016,0.018
0.3590829574,3900,0.00021,0.021
0.3682902127,4000,0.00012,0.041
0.377497468,4100,0.00013,0.0078
0.3867047233,4200,0.00015,0.0095
0.3959119786,4300,0.00017,0.019
0.405119234,4400,0.0001,0.019
0.4143264893,4500,0.00011,0.012
0.4235337446,4600,0.00012,0.008
0.4327409999,4700,0.00011,0.011
0.4419482552,4800,9e-05,0.0086
0.4511555105,4900,0.00011,0.011
0.4603627659,5000,9.8e-05,0.015
0.4695700212,5100,0.00016,0.022
0.4787772765,5200,7.8e-05,0.011
0.4879845318,5300,0.0001,0.0073
0.4971917871,5400,7.7e-05,0.014
0.5063990424,5500,0.00012,0.0069
0.5156062978,5600,0.00012,0.015
0.5248135531,5700,8.8e-05,0.0077
0.5340208084,5800,6.7e-05,0.012
0.5432280637,5900,0.00037,0.066
0.552435319,6000,0.0013,0.085
0.5616425743,6100,0.00025,0.02
0.5708498297,6200,0.00019,0.015
0.580057085,6300,9.1e-05,0.0065
0.5892643403,6400,0.00011,0.0091
0.5984715956,6500,0.00013,0.006
0.6076788509,6600,0.00015,0.0063
0.6168861063,6700,0.0001,0.0063
0.6260933616,6800,8.9e-05,0.015
0.6353006169,6900,7.2e-05,0.0093
0.6445078722,7000,5.9e-05,0.0077
0.6537151275,7100,9.1e-05,0.014
0.6629223828,7200,9.1e-05,0.0072
0.6721296382,7300,6.8e-05,0.014
0.6813368935,7400,9e-05,0.0095
0.6905441488,7500,6.9e-05,0.0071
0.6997514041,7600,7.4e-05,0.014
0.7089586594,7700,7.3e-05,0.0049
0.7181659147,7800,8.2e-05,0.022
0.7273731701,7900,0.0001,0.012
0.7365804254,8000,9.8e-05,0.0076
0.7457876807,8100,8.3e-05,0.013
0.754994936,8200,9.7e-05,0.013
0.7642021913,8300,8.1e-05,0.0068
0.7734094466,8400,7.2e-05,0.0077
0.782616702,8500,7e-05,0.018
0.7918239573,8600,0.0001,0.0055
0.8010312126,8700,4.8e-05,0.01
0.8102384679,8800,6.4e-05,0.0037
0.8194457232,8900,6.6e-05,0.013
0.8286529785,9000,6.7e-05,0.0072
0.8378602339,9100,5.6e-05,0.013
0.8470674892,9200,6.3e-05,0.01
0.8562747445,9300,8.9e-05,0.0063
0.8654819998,9400,4.9e-05,0.01
0.8746892551,9500,0.00011,0.0049
0.8838965105,9600,8.1e-05,0.0075
0.8931037658,9700,5.3e-05,0.016
0.9023110211,9800,5.5e-05,0.017
0.9115182764,9900,7.9e-05,0.012
0.9208176043,10001,9.067819e-05,0.00339116
0.929932787,10100,4.293792e-05,0.002276553
0.9391400424,10200,2.559791e-05,0.001688605
0.9483472977,10300,1.291316e-05,0.0009351799
0.957554553,10400,6.188699e-06,0.0007853922
0.9667618083,10500,4.508948e-06,0.0006570784
0.9759690636,10600,2.420394e-06,0.0004252667
0.9851763189,10700,1.570251e-06,0.0003403394
0.9943835743,10800,1.278384e-06,0.0003248954
1,10861,1.278384e-06,0.00031800000000000003
