iteration,loss,rel_l2_error
0.0,0.022,0.89
100.0,0.039,0.41
200.0,0.0023,0.078
300.0,0.0013,0.066
400.0,0.0012,0.027
500.0,0.00072,0.057
600.0,0.00052,0.032
700.0,0.00052,0.023
800.0,0.00041,0.025
900.0,0.00048,0.021
1000.0,0.00065,0.06
1100.0,0.00072,0.12
1200.0,0.00063,0.052
1300.0,0.00042,0.02
1400.0,0.00026,0.014
1500.0,0.00039,0.047
1600.0,0.00048,0.031
1700.0,0.00019,0.029
1800.0,0.00033,0.014
1900.0,0.00052,0.038
2000.0,0.00024,0.013
2100.0,0.00036,0.011
2200.0,0.00031,0.026
2300.0,0.00017,0.011
2400.0,0.00035,0.033
2500.0,0.00036,0.015
2600.0,0.00016,0.016
2700.0,0.00038,0.032
2800.0,0.00049,0.1
2900.0,0.00041,0.016
3000.0,0.00016,0.011
3100.0,0.00024,0.011
3200.0,0.00017,0.018
3300.0,0.00016,0.024
3400.0,0.00012,0.017
3500.0,0.00015,0.01
3600.0,0.00015,0.011
3700.0,0.00021,0.024
3800.0,0.00016,0.018
3900.0,0.00021,0.021
4000.0,0.00012,0.041
4100.0,0.00013,0.0078
4200.0,0.00015,0.0095
4300.0,0.00017,0.019
4400.0,0.0001,0.019
4500.0,0.00011,0.012
4600.0,0.00012,0.008
4700.0,0.00011,0.011
4800.0,9e-05,0.0086
4900.0,0.00011,0.011
5000.0,9.8e-05,0.015
5100.0,0.00016,0.022
5200.0,7.8e-05,0.011
5300.0,0.0001,0.0073
5400.0,7.7e-05,0.014
5500.0,0.00012,0.0069
5600.0,0.00012,0.015
5700.0,8.8e-05,0.0077
5800.0,6.7e-05,0.012
5900.0,0.00037,0.066
6000.0,0.0013,0.085
6100.0,0.00025,0.02
6200.0,0.00019,0.015
6300.0,9.1e-05,0.0065
6400.0,0.00011,0.0091
6500.0,0.00013,0.006
6600.0,0.00015,0.0063
6700.0,0.0001,0.0063
6800.0,8.9e-05,0.015
6900.0,7.2e-05,0.0093
7000.0,5.9e-05,0.0077
7100.0,9.1e-05,0.014
7200.0,9.1e-05,0.0072
7300.0,6.8e-05,0.014
7400.0,9e-05,0.0095
7500.0,6.9e-05,0.0071
7600.0,7.4e-05,0.014
7700.0,7.3e-05,0.0049
7800.0,8.2e-05,0.022
7900.0,0.0001,0.012
8000.0,9.8e-05,0.0076
8100.0,8.3e-05,0.013
8200.0,9.7e-05,0.013
8300.0,8.1e-05,0.0068
8400.0,7.2e-05,0.0077
8500.0,7e-05,0.018
8600.0,0.0001,0.0055
8700.0,4.8e-05,0.01
8800.0,6.4e-05,0.0037
8900.0,6.6e-05,0.013
9000.0,6.7e-05,0.0072
9100.0,5.6e-05,0.013
9200.0,6.3e-05,0.01
9300.0,8.9e-05,0.0063
9400.0,4.9e-05,0.01
9500.0,0.00011,0.0049
9600.0,8.1e-05,0.0075
9700.0,5.3e-05,0.016
9800.0,5.5e-05,0.017
9900.0,7.9e-05,0.012
10001.0,9.067819e-05,0.00339116
10100.0,4.293792e-05,0.002276553
10200.0,2.559791e-05,0.001688605
10300.0,1.291316e-05,0.0009351799
10400.0,6.188699e-06,0.0007853922
10500.0,4.508948e-06,0.0006570784
10600.0,2.420394e-06,0.0004252667
10700.0,1.570251e-06,0.0003403394
10800.0,1.278384e-06,0.0003248954
10861.0,1.278384e-06,0.00031800000000000003
